sample_index,candidate,global_shift_tv
202,mass_times_exp_mean_q,2.2232920799530875e-16
202,partition_sum,1.2847795743953228e-16
203,mean_q_softmax,1.3877787807814457e-16
203,mass_times_exp_mean_q,9.367506770274758e-17
203,partition_sum,7.28583859910259e-17
204,mean_q_softmax,1.0766127572781059e-16
204,mass_times_exp_mean_q,1.5699247457590104e-16
204,partition_sum,1.0364972768961422e-16
205,mean_q_softmax,8.375461782450522e-17
205,mass_times_exp_mean_q,3.5344990823027445e-17
205,partition_sum,9.540979117872439e-17
206,mean_q_softmax,1.0712002167451509e-16
206,mass_times_exp_mean_q,1.2137643320975222e-16
206,partition_sum,1.9313706450113655e-16
207,mean_q_softmax,1.0722759485881639e-16
207,mass_times_exp_mean_q,2.194425197110661e-16
207,partition_sum,1.459336124165489e-16
208,mean_q_softmax,1.1774435593192578e-16
208,mass_times_exp_mean_q,1.9759584593548318e-16
208,partition_sum,1.5471565001368148e-16
209,mean_q_softmax,1.9156497135103256e-16
209,mass_times_exp_mean_q,2.839932065554218e-16
209,partition_sum,1.2782743613604097e-16
210,mean_q_softmax,1.0679391398982219e-16
210,mass_times_exp_mean_q,1.6761765586625899e-16
210,partition_sum,1.3509159069169385e-16
211,mean_q_softmax,1.975416358268589e-16
211,mass_times_exp_mean_q,1.8301332671555315e-16
211,partition_sum,9.86623976961809e-17
212,mean_q_softmax,1.233822072288504e-16
212,mass_times_exp_mean_q,2.3115190317390955e-16
212,partition_sum,1.5113778284447932e-16
213,mean_q_softmax,1.2132222310112795e-16
213,mass_times_exp_mean_q,7.274996577377735e-17
213,partition_sum,5.963111948670274e-17
214,mean_q_softmax,5.630058593809883e-17
214,mass_times_exp_mean_q,8.64109131470947e-17
214,partition_sum,1.3617579286417936e-16
215,mean_q_softmax,9.367506770274758e-17
215,mass_times_exp_mean_q,6.938893903907228e-17
215,partition_sum,9.183192400952223e-17
216,mean_q_softmax,7.741203511546502e-17
216,mass_times_exp_mean_q,1.5699247457590104e-16
216,partition_sum,3.491130995403324e-17
217,mean_q_softmax,1.1796119636642288e-16
217,mass_times_exp_mean_q,2.862293735361732e-17
217,partition_sum,1.8214596497756474e-17
218,mean_q_softmax,1.5785983631388945e-16
218,mass_times_exp_mean_q,9.584347204771859e-17
218,partition_sum,9.519295074422729e-17
219,mean_q_softmax,2.6169929938368863e-17
219,mass_times_exp_mean_q,1.3148661846817955e-16
219,partition_sum,1.1741909528018013e-16
220,mean_q_softmax,3.0574501264091225e-17
220,mass_times_exp_mean_q,9.540979117872439e-18
220,partition_sum,3.9898639947466563e-17
221,mean_q_softmax,8.207410445715269e-17
221,mass_times_exp_mean_q,7.3075226425523e-17
221,partition_sum,5.063224145507306e-17
222,mean_q_softmax,1.0140678444528484e-16
222,mass_times_exp_mean_q,1.6181717424346154e-16
222,partition_sum,1.1080546202801855e-16
223,mean_q_softmax,1.5373986805844453e-16
223,mass_times_exp_mean_q,3.130633773051894e-17
223,partition_sum,4.166046847775551e-17
224,mean_q_softmax,1.2887098072705827e-16
224,mass_times_exp_mean_q,4.383971484445137e-16
224,partition_sum,1.8957274985909045e-16
225,mean_q_softmax,1.6046192152785466e-17
225,mass_times_exp_mean_q,8.413408858487514e-17
225,partition_sum,1.9081958235744878e-17
226,mean_q_softmax,1.0279591847878189e-16
226,mass_times_exp_mean_q,8.626183534837795e-17
226,partition_sum,1.1584700213007615e-16
227,mean_q_softmax,1.5466821616863524e-16
227,mass_times_exp_mean_q,2.2128566340429145e-16
227,partition_sum,9.64939933512099e-17
228,mean_q_softmax,1.358505322124337e-16
228,mass_times_exp_mean_q,1.71954464556201e-16
228,partition_sum,7.014788055981214e-17
229,mean_q_softmax,7.036472099430924e-17
229,mass_times_exp_mean_q,1.9255430583342559e-16
229,partition_sum,1.249000902703301e-16
230,mean_q_softmax,1.0061396160665481e-16
230,mass_times_exp_mean_q,1.8041124150158794e-16
230,partition_sum,5.724587470723463e-17
231,mean_q_softmax,1.1351596745923231e-16
231,mass_times_exp_mean_q,2.40692882291782e-16
231,partition_sum,1.1384122811097797e-16
232,mean_q_softmax,1.6133351843057933e-16
232,mass_times_exp_mean_q,1.5726352511902242e-16
232,partition_sum,9.601965490074749e-17
233,mean_q_softmax,2.0860049798621105e-16
233,mass_times_exp_mean_q,1.1015494072452725e-16
233,partition_sum,1.5916087892087205e-16
234,mean_q_softmax,7.472863473856339e-17
234,mass_times_exp_mean_q,6.499792024050599e-17
234,partition_sum,1.3248950547772864e-16
235,mean_q_softmax,2.1049785178806069e-16
235,mass_times_exp_mean_q,4.0180532512312794e-16
235,partition_sum,9.139824314052802e-17
236,mean_q_softmax,1.8825137846137374e-16
236,mass_times_exp_mean_q,3.1477099572685407e-16
236,partition_sum,1.5195093447384345e-16
237,mean_q_softmax,9.372927781137186e-17
237,mass_times_exp_mean_q,6.635317295611287e-17
237,partition_sum,1.7379760824942636e-16
238,mean_q_softmax,1.231653667943533e-16
238,mass_times_exp_mean_q,1.0495077029659683e-16
238,partition_sum,1.0234868508263162e-16
239,mean_q_softmax,5.220433460517704e-17
239,mass_times_exp_mean_q,1.2858637765678083e-16
239,partition_sum,3.720981855970251e-16
240,mean_q_softmax,1.3704315460216776e-16
240,mass_times_exp_mean_q,1.0755285551056204e-16
240,partition_sum,8.500145032286355e-17
241,mean_q_softmax,7.37257477290143e-17
241,mass_times_exp_mean_q,7.632783294297951e-17
241,partition_sum,4.5102810375396984e-17
242,mean_q_softmax,4.600405343127556e-17
242,mass_times_exp_mean_q,1.3467146234985572e-16
242,partition_sum,1.3314002678121994e-16
243,mean_q_softmax,1.0152198092611142e-16
243,mass_times_exp_mean_q,1.207801220148852e-16
243,partition_sum,7.025630077706069e-17
244,mean_q_softmax,6.715277205832093e-17
244,mass_times_exp_mean_q,1.7921861911185388e-16
244,partition_sum,1.4869832795638693e-16
245,mean_q_softmax,1.1373280789372942e-16
245,mass_times_exp_mean_q,1.5308934675495323e-16
245,partition_sum,1.2988742026376343e-16
246,mean_q_softmax,1.3382442940260142e-16
246,mass_times_exp_mean_q,1.1774435593192578e-16
246,partition_sum,1.1828645701816853e-16
247,mean_q_softmax,7.253312533928025e-17
247,mass_times_exp_mean_q,1.5569143196891844e-16
247,partition_sum,3.230922474006803e-17
248,mean_q_softmax,2.486753207867065e-16
248,mass_times_exp_mean_q,9.237402509576498e-17
248,partition_sum,1.3075478200175183e-16
249,mean_q_softmax,3.271851106018131e-16
249,mass_times_exp_mean_q,2.1586465254186393e-16
249,partition_sum,1.8561541192951836e-16
250,mean_q_softmax,9.378348791999613e-17
250,mass_times_exp_mean_q,1.7477339020466331e-16
250,partition_sum,1.401060257394393e-16
251,mean_q_softmax,8.11118750290718e-17
251,mass_times_exp_mean_q,1.5780562620526517e-16
251,partition_sum,1.5845614750875647e-16
252,mean_q_softmax,1.6555767173853653e-16
252,mass_times_exp_mean_q,1.2218958483911635e-16
252,partition_sum,6.7166324585477e-17
253,mean_q_softmax,4.5672016515951874e-17
253,mass_times_exp_mean_q,8.395790573184625e-17
253,partition_sum,9.695477927451623e-17
254,mean_q_softmax,1.5276408610320757e-16
254,mass_times_exp_mean_q,2.2985086056692694e-17
254,partition_sum,7.979727989493313e-17
255,mean_q_softmax,6.749751446785343e-17
255,mass_times_exp_mean_q,1.0083334313999368e-16
255,partition_sum,1.1132045805994917e-16
256,mean_q_softmax,1.7813441693936838e-16
256,mass_times_exp_mean_q,1.1904539853890839e-16
256,partition_sum,8.955509944730267e-17
257,mean_q_softmax,2.0513105103425744e-16
257,mass_times_exp_mean_q,2.402592014227878e-16
257,partition_sum,1.196959198423997e-16
258,mean_q_softmax,1.5455301968780866e-16
258,mass_times_exp_mean_q,1.8257964584655895e-16
258,partition_sum,1.231653667943533e-16
259,mean_q_softmax,6.827085554869661e-17
259,mass_times_exp_mean_q,1.5617932294653691e-16
259,partition_sum,1.0671259882688577e-16
260,mean_q_softmax,7.860465750519907e-17
260,mass_times_exp_mean_q,8.370040771588094e-17
260,partition_sum,5.377642775528102e-17
261,mean_q_softmax,1.1497964039208775e-16
261,mass_times_exp_mean_q,1.2007539060276962e-16
261,partition_sum,7.41594285980085e-17
262,mean_q_softmax,1.834741126388595e-16
262,mass_times_exp_mean_q,8.033938098117588e-17
262,partition_sum,8.142358315366138e-17
263,mean_q_softmax,1.1896408337597197e-16
263,mass_times_exp_mean_q,4.0115480381963664e-17
263,partition_sum,4.5102810375396984e-17
264,mean_q_softmax,1.1449174941446927e-16
264,mass_times_exp_mean_q,7.025630077706069e-17
264,partition_sum,7.892991815694472e-17
265,mean_q_softmax,1.2967057982926633e-16
265,mass_times_exp_mean_q,2.0513105103425744e-16
265,partition_sum,6.646159317336142e-17
266,mean_q_softmax,1.2945373939476923e-16
266,mass_times_exp_mean_q,2.1499729080387553e-16
266,partition_sum,9.812029660993815e-17
267,mean_q_softmax,5.334274688628682e-17
267,mass_times_exp_mean_q,1.0581813203458523e-16
267,partition_sum,3.209238430557093e-17
268,mean_q_softmax,1.507583120841094e-16
268,mass_times_exp_mean_q,1.251169307048272e-16
268,partition_sum,1.3140530330524314e-16
269,mean_q_softmax,1.6479873021779667e-16
269,mass_times_exp_mean_q,1.5265566588595902e-16
269,partition_sum,1.9949319973733282e-17
270,mean_q_softmax,1.9456007985252377e-16
270,mass_times_exp_mean_q,9.221139476989215e-17
270,partition_sum,6.686816898804349e-17
271,mean_q_softmax,9.497611030973019e-17
271,mass_times_exp_mean_q,1.2967057982926633e-16
271,partition_sum,8.196568423990414e-17
272,mean_q_softmax,8.868773770931426e-17
272,mass_times_exp_mean_q,1.2029223103726672e-16
272,partition_sum,2.2432142948725087e-16
273,mean_q_softmax,8.946192582310469e-17
273,mass_times_exp_mean_q,8.603144238672478e-17
273,partition_sum,8.700722434196173e-17
274,mean_q_softmax,1.0191500421363742e-16
274,mass_times_exp_mean_q,3.8163916471489756e-17
274,partition_sum,3.209238430557093e-17
275,mean_q_softmax,1.4827227038391802e-16
275,mass_times_exp_mean_q,2.315881251417455e-16
275,partition_sum,6.765421556309548e-17
276,mean_q_softmax,9.454242944073599e-17
276,mass_times_exp_mean_q,7.112366251504909e-17
276,partition_sum,7.979727989493313e-17
277,mean_q_softmax,1.7965229998084808e-16
277,mass_times_exp_mean_q,5.275727771314465e-16
277,partition_sum,7.741203511546502e-17
278,mean_q_softmax,1.0373104285255064e-16
278,mass_times_exp_mean_q,1.5108357273585504e-16
278,partition_sum,1.3042952135000618e-16
279,mean_q_softmax,1.2744796537567105e-16
279,mass_times_exp_mean_q,1.6241348543832856e-16
279,partition_sum,1.1232334506949826e-16
280,mean_q_softmax,1.0234868508263162e-16
280,mass_times_exp_mean_q,3.469446951953614e-17
280,partition_sum,6.245004513516506e-17
281,mean_q_softmax,9.82287168271867e-17
281,mass_times_exp_mean_q,6.982261990806649e-17
281,partition_sum,5.594483210025203e-17
282,mean_q_softmax,5.009352850061932e-17
282,mass_times_exp_mean_q,1.434941575284565e-16
282,partition_sum,1.2522535092207576e-16
283,mean_q_softmax,8.633637424773632e-17
283,mass_times_exp_mean_q,3.183759679503684e-16
283,partition_sum,1.0945020931241167e-16
284,mean_q_softmax,3.957337929572091e-17
284,mass_times_exp_mean_q,8.890457814381136e-17
284,partition_sum,9.952975943416931e-17
285,mean_q_softmax,1.4535763001241597e-16
285,mass_times_exp_mean_q,1.519238294195313e-16
285,partition_sum,1.0516761073109393e-16
286,mean_q_softmax,1.2576745200831851e-16
286,mass_times_exp_mean_q,1.6815975695250174e-16
286,partition_sum,1.3557948166931233e-16
287,mean_q_softmax,1.2343641733747468e-16
287,mass_times_exp_mean_q,1.12865446155741e-16
287,partition_sum,1.1015494072452725e-16
288,mean_q_softmax,5.751692525035601e-17
288,mass_times_exp_mean_q,1.3042952135000618e-16
288,partition_sum,1.089623183347932e-16
289,mean_q_softmax,1.1484411512052706e-16
289,mass_times_exp_mean_q,1.1015494072452725e-16
289,partition_sum,6.949735925632083e-17
290,mean_q_softmax,7.524363077049401e-17
290,mass_times_exp_mean_q,1.474514954580286e-16
290,partition_sum,6.765421556309548e-17
291,mean_q_softmax,1.5167988393072207e-16
291,mass_times_exp_mean_q,1.468009741545373e-16
291,partition_sum,1.0213184464813452e-16
292,mean_q_softmax,4.0196795544900077e-17
292,mass_times_exp_mean_q,1.3186608922854948e-16
292,partition_sum,1.1928934402771763e-16
293,mean_q_softmax,9.996344030316351e-17
293,mass_times_exp_mean_q,9.69276742202041e-17
293,partition_sum,1.4452414959231774e-16
294,mean_q_softmax,1.0148132334464322e-16
294,mass_times_exp_mean_q,8.673617379884035e-17
294,partition_sum,2.7755575615628914e-17
295,mean_q_softmax,1.5265566588595902e-16
295,mass_times_exp_mean_q,8.196568423990414e-17
295,partition_sum,8.955509944730267e-17
296,mean_q_softmax,1.3660947373317356e-16
296,mass_times_exp_mean_q,1.1535911115245767e-16
296,partition_sum,1.3660947373317356e-16
297,mean_q_softmax,1.7433970933566911e-16
297,mass_times_exp_mean_q,1.2836953722228372e-16
297,partition_sum,8.782037597132586e-17
298,mean_q_softmax,6.331740687315346e-17
298,mass_times_exp_mean_q,4.597017211338539e-17
298,partition_sum,3.9898639947466563e-17
299,mean_q_softmax,4.0007060164715114e-17
299,mass_times_exp_mean_q,7.589415207398531e-17
299,partition_sum,5.594483210025203e-17
300,mean_q_softmax,4.7704895589362195e-17
300,mass_times_exp_mean_q,1.0928757898653885e-16
300,partition_sum,1.8323016715005025e-17
301,mean_q_softmax,1.3444106938820255e-16
301,mass_times_exp_mean_q,4.6674903525500966e-17
301,partition_sum,6.326319676452918e-17
302,mean_q_softmax,9.06257490926321e-17
302,mass_times_exp_mean_q,9.90960785651751e-17
302,partition_sum,6.201636426617085e-17
303,mean_q_softmax,7.605678239985814e-17
303,mass_times_exp_mean_q,4.7596475372113645e-17
303,partition_sum,4.369334755116583e-17
304,mean_q_softmax,9.890634318499014e-17
304,mass_times_exp_mean_q,1.3422422895370545e-16
304,partition_sum,1.231653667943533e-16
305,mean_q_softmax,1.102633609417758e-16
305,mass_times_exp_mean_q,1.2067170179763664e-16
305,partition_sum,8.91485236326206e-17
306,mean_q_softmax,9.229270993282856e-17
306,mass_times_exp_mean_q,7.827939685345342e-17
306,partition_sum,1.0191500421363742e-16
307,mean_q_softmax,1.966946028796046e-16
307,mass_times_exp_mean_q,2.489328188026718e-16
307,partition_sum,1.22514845490862e-16
308,mean_q_softmax,4.8257161070972e-17
308,mass_times_exp_mean_q,1.157385819128276e-16
308,partition_sum,7.681572392059799e-17
309,mean_q_softmax,1.3975366003338152e-16
309,mass_times_exp_mean_q,8.001412032943023e-17
309,partition_sum,8.066464163292153e-17
310,mean_q_softmax,1.7911019889460533e-16
310,mass_times_exp_mean_q,9.606031248221569e-17
310,partition_sum,9.226560487851643e-17
311,mean_q_softmax,2.090053797349986e-17
311,mass_times_exp_mean_q,2.2329143742338964e-16
311,partition_sum,1.5514933088267568e-16
312,mean_q_softmax,1.9081958235744878e-17
312,mass_times_exp_mean_q,1.5439038936193583e-16
312,partition_sum,9.80118763926896e-17
313,mean_q_softmax,9.791732633995234e-17
313,mass_times_exp_mean_q,1.4789025852470633e-16
313,partition_sum,1.3725999503666486e-16
314,mean_q_softmax,1.0798653637955624e-16
314,mass_times_exp_mean_q,5.0523821237824507e-17
314,partition_sum,1.4051260155412137e-16
315,mean_q_softmax,6.754579534584693e-17
315,mass_times_exp_mean_q,3.279711571768651e-17
315,partition_sum,1.8783802638311364e-16
316,mean_q_softmax,8.514544592389678e-17
316,mass_times_exp_mean_q,1.1773757966834775e-16
316,partition_sum,5.651403824080692e-17
317,mean_q_softmax,1.8648277366750676e-17
317,mass_times_exp_mean_q,5.811323644522304e-17
317,partition_sum,1.0061396160665481e-16
318,mean_q_softmax,2.0296264668928643e-16
318,mass_times_exp_mean_q,9.348533232256262e-17
318,partition_sum,2.9327668765732895e-17
319,mean_q_softmax,1.3547106145206378e-16
319,mass_times_exp_mean_q,8.670906874452822e-17
319,partition_sum,4.8518047218726323e-17
320,mean_q_softmax,1.7184604433895245e-16
320,mass_times_exp_mean_q,2.0599841277224584e-16
320,partition_sum,8.348356728138384e-17
321,mean_q_softmax,1.1411651381883561e-16
321,mass_times_exp_mean_q,2.21787106909066e-17
321,partition_sum,7.48099499014998e-17
322,mean_q_softmax,7.741203511546502e-17
322,mass_times_exp_mean_q,1.0554708149146386e-16
322,partition_sum,8.391724815037804e-17
323,mean_q_softmax,1.3487475025719675e-16
323,mass_times_exp_mean_q,1.5612511283791264e-16
323,partition_sum,8.500145032286355e-17
324,mean_q_softmax,6.079663682212466e-17
324,mass_times_exp_mean_q,2.1169047417779474e-16
324,partition_sum,1.2199984945893139e-16
325,mean_q_softmax,1.496198998029996e-16
325,mass_times_exp_mean_q,1.244664094013359e-16
325,partition_sum,1.5677563414140394e-16
326,mean_q_softmax,1.3403449357352049e-16
326,mass_times_exp_mean_q,1.5308934675495323e-16
326,partition_sum,1.3444106938820255e-16
327,mean_q_softmax,2.6345435165039954e-16
327,mass_times_exp_mean_q,2.9839954292232296e-16
327,partition_sum,1.271227047239254e-16
328,mean_q_softmax,1.7032816129747275e-16
328,mass_times_exp_mean_q,3.5756987648571936e-16
328,partition_sum,2.237793284010081e-16
329,mean_q_softmax,4.9439619065339e-17
329,mass_times_exp_mean_q,1.491862189340054e-16
329,partition_sum,1.5894403848637495e-16
330,mean_q_softmax,1.2939952928614495e-16
330,mass_times_exp_mean_q,6.743737512859838e-17
330,partition_sum,4.7271214720367993e-17
331,mean_q_softmax,1.4051260155412137e-16
331,mass_times_exp_mean_q,1.1470858984896637e-16
331,partition_sum,1.0646865333807654e-16
332,mean_q_softmax,3.426417678233096e-17
332,mass_times_exp_mean_q,1.130009714273017e-16
332,partition_sum,1.2826111700503517e-16
333,mean_q_softmax,4.6674903525500966e-17
333,mass_times_exp_mean_q,1.454999315475547e-16
333,partition_sum,1.1600963245594897e-16
334,mean_q_softmax,8.546901250974792e-17
334,mass_times_exp_mean_q,9.855397747893235e-17
334,partition_sum,1.192622389734055e-16
335,mean_q_softmax,9.362085759412331e-17
335,mass_times_exp_mean_q,1.6815975695250174e-16
335,partition_sum,1.0191500421363742e-16
336,mean_q_softmax,3.491130995403324e-17
336,mass_times_exp_mean_q,4.868067754459915e-17
336,partition_sum,7.697835424647081e-17
337,mean_q_softmax,1.0766127572781059e-16
337,mass_times_exp_mean_q,1.2159327364424932e-16
337,partition_sum,5.968532959532702e-17
338,mean_q_softmax,2.1163626406917047e-16
338,mass_times_exp_mean_q,3.3068166260807885e-16
338,partition_sum,1.4159680372660688e-16
339,mean_q_softmax,6.719342963978914e-17
339,mass_times_exp_mean_q,6.884683795282953e-17
339,partition_sum,8.218252467440124e-17
340,mean_q_softmax,8.695301423333746e-17
340,mass_times_exp_mean_q,1.1427490897997217e-16
340,partition_sum,7.3075226425523e-17
341,mean_q_softmax,1.176088306603651e-16
341,mass_times_exp_mean_q,2.5717275531356165e-16
341,partition_sum,4.380176776841438e-17
342,mean_q_softmax,5.854691731421724e-17
342,mass_times_exp_mean_q,1.932048271369169e-16
342,partition_sum,5.421010862427522e-17
343,mean_q_softmax,2.168404344971009e-17
343,mass_times_exp_mean_q,7.24247051220317e-17
343,partition_sum,3.686287386450715e-17
344,mean_q_softmax,8.066464163292153e-17
344,mass_times_exp_mean_q,1.0061396160665481e-16
344,partition_sum,5.2909066017292616e-17
345,mean_q_softmax,5.771343689411901e-17
345,mass_times_exp_mean_q,1.5841548992728827e-16
345,partition_sum,1.5265566588595902e-16
346,mean_q_softmax,1.597233087978489e-16
346,mass_times_exp_mean_q,1.1332623207904735e-16
346,partition_sum,1.3319423688984422e-16
347,mean_q_softmax,7.258733544790452e-17
347,mass_times_exp_mean_q,1.1828645701816853e-16
