sample_index,leaf_distribution_tv
347,0.3051905750016159
348,0.5326561666386547
349,0.37295281374197387
350,0.5214095303013055
351,0.43202982151143227
352,0.2954043976124819
353,0.16721575957266727
354,0.49975288460697104
355,0.4371614361717489
356,0.5684616657076355
357,0.45805678986022746
358,0.40198158215991714
359,0.36633379576968683
360,0.5237052632446881
361,0.4044475847274197
362,0.6216033777591649
363,0.40776762951129886
364,0.5224041722122945
365,0.4254934530003692
366,0.40814295219692565
367,0.44189030526598233
368,0.38049043252769904
369,0.3995572294265097
370,0.24000060361679118
371,0.34741264920040477
372,0.6482300948191333
373,0.4919176169803128
374,0.37823976115227825
375,0.4089318039115092
376,0.46972109754992836
377,0.39546798549912854
378,0.32684477982314003
379,0.5056318022706177
380,0.37295049677659975
381,0.3972454486629015
382,0.27887848797449655
383,0.5105681166811598
384,0.24465644389247326
385,0.2591303187987017
386,0.4081397231799401
387,0.25203043685223286
388,0.47523205179508704
389,0.3748884022502009
390,0.47850307269132925
391,0.40242730507310787
392,0.4513886663489489
393,0.4890475757256588
394,0.4590755008032271
395,0.2246716322552364
396,0.4262650524288715
397,0.41855890051884603
398,0.5051769199768446
399,0.27677332229695073
400,0.5219803427946734
401,0.388883052076407
402,0.36600797798369156
403,0.27617415887150787
404,0.37708437157066577
405,0.30825619756674144
406,0.3727924616010649
407,0.38817740162565056
408,0.6088365941188486
409,0.33425376374436483
410,0.36588544903376585
411,0.4567481844646969
412,0.27314667246920177
413,0.330021883707395
414,0.4454209582518056
415,0.3593014735537855
416,0.39097722629955006
417,0.4007284393195296
418,0.3883849997510989
419,0.4668951498340742
420,0.4206841369939022
421,0.29985737860236333
422,0.3428844663615117
423,0.3509875754064681
424,0.33959428126773866
425,0.5191432913952344
426,0.5453202841997151
427,0.3753846632144205
428,0.35402142045360285
429,0.5036832296258745
430,0.33780202582667734
431,0.5252759750536977
432,0.5451460353210554
433,0.6215172833632022
434,0.433223101574413
435,0.4260467405085213
436,0.3619935069271248
437,0.3408902415612445
438,0.469946538478623
439,0.3924957931772835
440,0.4767092038720905
441,0.4362883748826332
442,0.5237710402704344
443,0.5381553551600775
444,0.3083205446214096
445,0.4045283900941379
446,0.4521602293807487
447,0.518984638938035
448,0.33801494338943977
449,0.4996237430837255
450,0.4362399066021012
451,0.33482441136214486
452,0.335906510667673
453,0.5249429356107791
454,0.5643218229216193
455,0.33701643116778235
456,0.44958809324050963
457,0.42365236924830607
458,0.3524540101973447
459,0.34140754148330293
460,0.3736076969519634
461,0.44818999531509124
462,0.5359808171157916
463,0.4714342332187078
464,0.5892574808682832
465,0.4953135989680985
466,0.6403207731575892
467,0.38953747811252193
468,0.5023483340460027
