n,row,column,covariance,precision
96,14,31,9.011709948263506e-08,73309.96407234261
96,14,32,3.268869881094298e-07,59427.771696332755
96,14,33,1.5976317840965378e-08,59767.60429307261
96,14,34,2.825931645732974e-07,56977.17437042742
96,14,35,3.870071629808639e-07,75398.06178144427
96,15,0,-6.996978113579627e-06,70824.87400662819
96,15,1,-4.703406036552559e-06,73205.47869302641
96,15,2,-1.895861495408433e-06,67823.78875924724
96,15,3,-4.974958129132254e-06,80538.37050566357
96,15,4,-1.4058105646531168e-06,68057.6873413402
96,15,5,-1.94994599366009e-06,72100.96522058705
96,15,6,-9.114955384005476e-07,69184.11541079445
96,15,7,1.4374292776015477e-08,61935.53496127794
96,15,8,-7.027394796941875e-07,70104.20264683443
96,15,9,-1.8152350417187131e-06,83438.292995558
96,15,10,-3.3590884727058943e-07,76848.00763885454
96,15,11,-8.163544254071077e-07,75523.40263589198
96,15,12,-1.105787224388318e-06,80422.04115094291
96,15,13,9.138898573769857e-07,61366.47398217051
96,15,14,6.601076736688601e-07,63746.29380726414
96,15,15,9.931091275357085e-06,188415.84029406548
96,15,16,8.007348679134219e-07,68201.10577918826
96,15,17,-1.364649729605156e-08,73091.85464772102
96,15,18,-2.4562424470236212e-08,81661.99460973252
96,15,19,4.480386251462074e-07,67450.82035784963
96,15,20,7.497347147484112e-07,63080.12243831375
96,15,21,1.282295076319146e-06,58057.141391169745
96,15,22,6.879355195164935e-07,58526.10147438966
96,15,23,3.106116957805308e-07,66634.63964298504
96,15,24,7.262104654427176e-07,65657.87797341333
96,15,25,5.486686189653863e-07,68002.01170700112
96,15,26,4.669046111413736e-07,65990.44840101665
96,15,27,5.261536252106166e-07,68494.66946454272
96,15,28,8.899190039588299e-07,56965.91181859717
96,15,29,2.616918295033191e-07,71126.45109966402
96,15,30,8.049534669665308e-07,54445.81157984657
96,15,31,4.808144292800592e-07,67110.55829017327
96,15,32,7.205173727307608e-07,57826.11911874958
96,15,33,6.196241862347305e-07,56221.74552395096
96,15,34,7.683174643581717e-07,41501.746084533974
96,15,35,5.432539591292092e-06,74587.77788930513
96,16,0,-5.769142956867524e-06,72635.47103558603
96,16,1,-5.0484318852710185e-06,78129.79713817906
96,16,2,-1.7104452070635643e-06,68096.80340071322
96,16,3,-2.5049203098098916e-06,72511.47523186183
96,16,4,-1.985750393606596e-06,72568.26394301823
96,16,5,-1.3661481151601154e-06,71530.14230402501
96,16,6,-1.9997487276205379e-07,68257.82061356828
96,16,7,1.376635263327481e-07,60304.444628555764
96,16,8,-8.043184470185292e-07,72985.05237923167
96,16,9,4.526178565369105e-08,68208.6277629943
96,16,10,-8.650516380297431e-07,86595.96216230677
96,16,11,-4.4241260588911495e-07,75561.00737545449
96,16,12,2.1767289105255463e-07,62027.14352407306
96,16,13,4.34196515189821e-07,67721.1026698118
96,16,14,3.6030122178159653e-07,65901.06614759886
96,16,15,8.007348679134219e-07,68201.10577918825
96,16,16,8.369820277854614e-06,216093.0208068395
96,16,17,-4.944141396867295e-09,77533.05875324855
96,16,18,8.383317898374788e-07,60999.44612055995
96,16,19,-3.546877135807805e-07,86435.85326331142
96,16,20,9.8221226480281e-07,57792.27269518037
96,16,21,1.3163788840618748e-06,49112.49517194659
96,16,22,1.4506404641196526e-07,76336.73424347081
96,16,23,8.241221831561266e-07,52488.72892596007
96,16,24,4.3242058256101083e-07,67962.50738934257
96,16,25,7.584481179860386e-07,60170.95761858122
96,16,26,8.79567746413486e-07,53892.98050918021
96,16,27,6.21417308265777e-07,58251.90893373877
96,16,28,1.612969365950907e-07,74560.96404841664
96,16,29,2.3317209197310592e-07,76089.72166678369
96,16,30,6.305252527056981e-07,54791.13138155707
96,16,31,6.603654961613221e-07,55856.91484460412
96,16,32,1.1635741397171153e-06,23048.496816434388
96,16,33,1.6447484078757978e-07,66668.1437830808
96,16,34,1.1431587332499505e-07,69920.36956725072
96,16,35,1.1573280979717855e-06,78929.2867066459
96,17,0,-6.250480696274084e-06,70181.16368975631
96,17,1,-3.6981671621458317e-06,70604.18270350828
96,17,2,-4.15004107984691e-06,76764.50417124745
96,17,3,-2.54346792013811e-06,70542.11253332665
96,17,4,-3.44038626361261e-06,78494.52223768292
96,17,5,-5.643580703654754e-07,63736.235239696536
96,17,6,-1.925027633645423e-06,76931.23640230169
96,17,7,-8.267684204618164e-07,64084.323848688146
96,17,8,-2.9868997295584633e-07,68945.55896219755
96,17,9,-2.907836878392968e-07,70829.02444132554
96,17,10,3.938838748048002e-07,63694.986663658274
96,17,11,1.1064178612790957e-07,61251.2831224223
96,17,12,4.4571796360651187e-07,60923.442801192665
96,17,13,1.7429374645655983e-07,70042.88651096767
96,17,14,-1.9613642401532323e-07,75268.12239959389
96,17,15,-1.364649729605156e-08,73091.85464772102
96,17,16,-4.944141396867295e-09,77533.05875324855
96,17,17,8.220338963596494e-06,207522.27261829434
96,17,18,5.685771423470043e-07,61927.461262512516
96,17,19,5.614185879777538e-07,59868.36883718371
96,17,20,6.124232180104107e-07,64470.99826791841
96,17,21,1.1496005297617495e-06,56245.33667234309
96,17,22,1.5571595078489347e-07,75741.32213693789
96,17,23,-1.0865200431206616e-07,86462.66363048271
96,17,24,4.719967570179181e-07,64743.77971204888
96,17,25,1.0782199156661944e-06,52816.352048754685
96,17,26,6.146757953276817e-07,66909.31243070583
96,17,27,4.948370774682419e-07,57973.73997075472
96,17,28,4.3646231278917605e-07,67717.39765216218
96,17,29,6.292546456105228e-07,52864.41704538579
96,17,30,6.149562595524451e-07,64623.171097936465
96,17,31,5.370530802059395e-07,62350.420666994476
96,17,32,8.220850484218164e-07,47013.74707448277
96,17,33,2.7657490244868017e-07,68077.22692412669
96,17,34,3.4804117778254427e-07,65066.43472927236
96,17,35,5.98721969059638e-06,72857.35743545588
96,18,0,-6.820777199291722e-06,70924.38090965475
96,18,1,-5.471341388053073e-06,75585.97955672133
96,18,2,-2.9230571680467275e-06,71052.18791677277
96,18,3,-2.6546955091995553e-06,73194.61792702056
96,18,4,-1.2029247634787726e-06,66249.17408903141
96,18,5,-2.420202246540835e-06,74798.86647170677
96,18,6,2.5831995298985595e-08,58941.377273546095
96,18,7,-1.5306687998647542e-06,75771.26222270985
96,18,8,-1.554402422310696e-07,65107.83988708169
96,18,9,-3.941370052805673e-07,74241.03072648507
96,18,10,-3.6466515159420725e-07,78818.48748075523
96,18,11,2.453911148238247e-07,62538.43286119941
96,18,12,-1.389595084356626e-07,73952.911778667
96,18,13,2.3005613258700972e-07,69236.12972148517
96,18,14,1.3387594840294982e-07,72047.28393130227
96,18,15,-2.4562424470236212e-08,81661.99460973253
96,18,16,8.383317898374788e-07,60999.44612055995
96,18,17,5.685771423470043e-07,61927.461262512516
96,18,18,6.7729164812242e-06,240872.6054085729
96,18,19,4.3263578112486153e-07,65756.33695603453
96,18,20,6.361186992812754e-07,63452.14956693797
96,18,21,9.348919700686077e-07,59391.337503217655
96,18,22,1.1936687608199187e-06,45577.20010784973
96,18,23,7.296290499622815e-07,55825.80984793449
96,18,24,7.144682850922093e-07,62502.480861043165
96,18,25,9.422161070409267e-07,52523.47183503402
96,18,26,4.3811430941685346e-07,72990.7479462643
96,18,27,6.837035292160317e-07,53562.57243695792
96,18,28,5.635348079664907e-07,63319.350966356076
96,18,29,6.373418142322311e-07,63774.699524618314
96,18,30,7.68499503107254e-07,47463.21247295596
96,18,31,4.502837150488348e-07,67486.67913476811
96,18,32,3.919246320453068e-07,77167.42521529729
96,18,33,2.0241053552959695e-07,69943.13585513728
96,18,34,5.190482889098057e-07,45471.55734937211
96,18,35,5.440399465159157e-06,74040.64160700298
96,19,0,-7.093056062676202e-06,76061.1171006331
96,19,1,-3.5591947815985984e-06,68576.08190767773
96,19,2,-1.6906454699180957e-06,66189.65080568167
96,19,3,-2.1384454893871088e-06,72369.1374392213
96,19,4,-1.0004263583122958e-06,63179.7859867855
96,19,5,-8.064710963465703e-07,66811.86416272499
96,19,6,-9.882907284400018e-07,70750.01360901596
96,19,7,-7.644233136683083e-07,63438.78509836522
96,19,8,6.548793834578708e-07,55774.14187062735
96,19,9,4.9812221715898354e-08,64683.087365513544
96,19,10,-7.201570795621086e-07,83052.6670146284
96,19,11,-1.2950516086596874e-06,90217.70881037807
96,19,12,3.5999688835237405e-07,59684.886410553256
96,19,13,-3.699506441258136e-08,69693.61003436126
96,19,14,-2.0439966059763477e-08,68883.33187018568
96,19,15,4.480386251462074e-07,67450.82035784965
96,19,16,-3.546877135807805e-07,86435.85326331142
96,19,17,5.614185879777538e-07,59868.36883718371
96,19,18,4.3263578112486153e-07,65756.33695603453
96,19,19,6.767173028303942e-06,238426.94586688653
96,19,20,7.204610190627335e-07,50774.8905695216
96,19,21,6.932528106136049e-07,59766.83760095135
96,19,22,8.319979246235399e-07,49270.62526116502
96,19,23,6.028530744762172e-07,51970.506229315906
96,19,24,6.084233250507778e-07,57967.31661114006
96,19,25,5.230532709175602e-07,62155.49230908472
96,19,26,6.015561208928865e-07,54804.7750513726
96,19,27,-8.341455241838824e-08,82806.9515071177
96,19,28,4.5218508822724925e-07,64976.8393642742
96,19,29,5.137905787264066e-07,61816.306814179996
96,19,30,2.8595045033420175e-07,71390.43634909827
96,19,31,4.213163253647599e-07,57229.51278211182
96,19,32,2.770837692621277e-07,70342.1002771583
96,19,33,3.46335496626491e-07,56301.83127761207
96,19,34,2.0235999552665285e-07,67942.40893956274
96,19,35,4.589563971312288e-06,71349.25363100381
96,20,0,-7.895602633800209e-06,73184.60175639653
96,20,1,-4.891600621894273e-06,75872.42280120146
96,20,2,-3.2291813614771154e-06,72367.41230378406
96,20,3,-2.055071281376806e-06,66195.79261604586
96,20,4,-2.5373340473681986e-06,79812.62003904778
96,20,5,-1.2340620749283947e-06,65947.39047949259
96,20,6,-3.2097521006220736e-07,63050.036436638366
96,20,7,-1.2567621968788404e-06,74102.14033654648
96,20,8,-7.701178829564074e-07,74083.35436448455
96,20,9,7.518144842934988e-08,66259.89055416762
96,20,10,5.848510194412865e-07,62243.161796727756
96,20,11,-4.554894841458055e-07,74132.13966868471
96,20,12,-2.9274473727656636e-07,74235.18479724687
96,20,13,4.4092631782856286e-07,68292.87746774495
96,20,14,1.036947215875349e-06,51217.94471923817
96,20,15,7.497347147484112e-07,63080.12243831375
96,20,16,9.8221226480281e-07,57792.27269518036
96,20,17,6.124232180104107e-07,64470.99826791841
96,20,18,6.361186992812754e-07,63452.14956693799
96,20,19,7.204610190627335e-07,50774.890569521594
96,20,20,5.474214837683279e-06,289422.24014922313
96,20,21,6.363505573109424e-07,81223.17647544727
96,20,22,5.360703888655239e-07,68649.42274174825
96,20,23,5.395571754916872e-07,61175.82485681725
96,20,24,6.393670637646952e-07,66991.73352187192
96,20,25,9.704250046093133e-07,47506.05311707926
96,20,26,5.742210045912057e-07,70760.44166628254
96,20,27,6.92418205272203e-07,46426.6267932784
96,20,28,8.522127518576774e-07,47693.93154039785
96,20,29,3.0841813684374066e-07,74200.15053495721
96,20,30,5.952966712678443e-07,61047.5580333983
96,20,31,5.613017925167802e-07,71093.76024967794
96,20,32,1.0016722643846394e-06,29587.152614414248
96,20,33,4.79080526023231e-07,47157.27926317133
96,20,34,3.2764642429528643e-07,69024.64175197262
96,20,35,5.3042712619625005e-06,75642.8823572303
96,21,0,-1.0502124172595915e-05,73993.90688664101
96,21,1,-6.028360214233779e-06,70545.38569413911
96,21,2,-3.7201452378772045e-06,67390.68621823043
96,21,3,-4.401397510633859e-06,77196.89096162308
96,21,4,-4.399181986746833e-06,82240.12648729922
96,21,5,-2.394365399251986e-06,70323.58933266602
96,21,6,-1.7671551080357162e-06,72473.22738210326
96,21,7,-1.7356595006279987e-06,72180.60422016935
96,21,8,-9.880173157509935e-07,73847.11096881818
96,21,9,-5.099039603623648e-07,70493.87458679808
96,21,10,6.208255778514556e-07,54875.15724878363
96,21,11,-9.074062590287382e-07,79789.71973826825
96,21,12,-2.222322716581559e-07,72597.22377480687
96,21,13,6.814577358986773e-07,63823.26468851288
96,21,14,1.2221601854252717e-07,70927.42659113648
96,21,15,1.282295076319146e-06,58057.141391169745
96,21,16,1.3163788840618748e-06,49112.495171946575
96,21,17,1.1496005297617495e-06,56245.33667234309
96,21,18,9.348919700686077e-07,59391.337503217634
96,21,19,6.932528106136049e-07,59766.83760095135
96,21,20,6.363505573109424e-07,81223.17647544727
96,21,21,6.0539463081578865e-06,295644.0518455122
96,21,22,8.30016019341114e-07,63643.17932710428
96,21,23,8.123184709093292e-07,68524.11784729881
96,21,24,8.385555635761721e-07,66851.30914700487
96,21,25,1.1690352561439665e-06,64488.51753327737
96,21,26,1.3609598037322676e-06,37317.10510271099
96,21,27,1.021110046633189e-06,47772.25347427472
96,21,28,8.247444536186991e-07,71240.1634319542
96,21,29,9.012762131227164e-07,52329.28605190098
96,21,30,1.2834189746622693e-06,36179.52003619987
96,21,31,8.849776913797935e-07,65686.49551113375
96,21,32,9.855460286130293e-07,67690.68244288197
96,21,33,9.307829238174098e-07,40363.31483805648
96,21,34,7.43214945375271e-07,62942.39316031962
96,21,35,1.1891215529347763e-05,71003.3699975904
96,22,0,-7.538991542995882e-06,71152.23940953586
96,22,1,-6.053909325852313e-06,78732.85636572889
96,22,2,-2.343897452019101e-06,65447.53707212941
96,22,3,-1.4461479716207494e-06,61280.0390452829
96,22,4,-1.7769513428961433e-06,68418.24897323755
96,22,5,-2.510268081303972e-06,76907.85047176239
96,22,6,-1.1853068730467418e-06,71119.70278613042
96,22,7,-2.063129171050816e-06,80296.37274003356
96,22,8,-6.823941390186051e-08,65094.50980799295
96,22,9,3.6733973227110347e-07,54673.79360761224
96,22,10,-5.285777166010174e-07,77189.7793221112
96,22,11,5.227576768985635e-08,60976.31122668252
96,22,12,-2.1278931338680811e-07,71371.3613871917
96,22,13,4.266302880562934e-08,75073.3315850909
96,22,14,2.43638904582839e-07,65894.61809525482
96,22,15,6.879355195164935e-07,58526.101474389674
96,22,16,1.4506404641196526e-07,76336.73424347081
96,22,17,1.5571595078489347e-07,75741.32213693789
96,22,18,1.1936687608199187e-06,45577.20010784974
96,22,19,8.319979246235399e-07,49270.625261165005
96,22,20,5.360703888655239e-07,68649.42274174825
96,22,21,8.30016019341114e-07,63643.17932710428
96,22,22,5.441764943855906e-06,294847.04207867145
96,22,23,2.2535227986083707e-07,83861.783743614
96,22,24,4.461996585019092e-07,70894.33589850373
96,22,25,5.586508727350714e-07,70625.65683867004
96,22,26,5.302685855774303e-07,71503.24886757653
96,22,27,7.658912948483863e-07,37078.825203004686
96,22,28,8.777660204777934e-07,47300.58494667839
96,22,29,8.668617072071373e-07,37465.41230177055
96,22,30,7.820281251717287e-07,45395.50822501273
96,22,31,6.667957036316428e-07,55498.241125320725
96,22,32,6.673993920218296e-07,59478.050895333596
96,22,33,4.07756097864498e-07,62542.04003087763
96,22,34,5.250679624289076e-07,59506.47261620068
96,22,35,8.272457968835362e-06,70799.93938261678
96,23,0,-6.579721229241434e-06,68967.19184683668
96,23,1,-5.442485432173174e-06,72071.14608709938
96,23,2,-3.861321850878647e-06,74762.64103128902
96,23,3,-2.4829868443747586e-06,70536.83750890859
96,23,4,-1.7096122211230956e-06,68002.741202486
96,23,5,-1.7129854530802123e-06,67747.20848308259
96,23,6,-1.7719134094109566e-06,79572.09511700089
96,23,7,-9.470456597163948e-07,64476.23175026413
96,23,8,-9.47489399592546e-07,74759.63186571455
96,23,9,-6.711620202880956e-07,68073.64816152652
96,23,10,3.97194529107326e-07,54080.47666389425
96,23,11,3.208498835431888e-07,53994.56995717153
96,23,12,1.896505206903085e-07,63191.98231401562
96,23,13,-7.867573608081747e-08,70775.77841641555
96,23,14,3.6954602456340476e-07,67191.23115437657
96,23,15,3.106116957805308e-07,66634.63964298506
96,23,16,8.241221831561266e-07,52488.72892596007
96,23,17,-1.0865200431206616e-07,86462.66363048271
96,23,18,7.296290499622815e-07,55825.80984793449
96,23,19,6.028530744762172e-07,51970.5062293159
96,23,20,5.395571754916872e-07,61175.82485681725
96,23,21,8.123184709093292e-07,68524.11784729881
96,23,22,2.2535227986083707e-07,83861.78374361398
96,23,23,5.742780892575414e-06,288064.509649374
96,23,24,7.832103504035123e-07,53347.939301073544
96,23,25,6.106668264509533e-07,77549.15688247696
96,23,26,1.1403054601942679e-06,34134.35173109994
96,23,27,7.456252305753144e-07,40671.29317729254
96,23,28,5.667958104318269e-07,68575.768924796
96,23,29,1.3830033087249967e-06,671.8323383091616
96,23,30,3.75032058621013e-07,73072.78698910915
96,23,31,6.721491989798073e-07,49634.14077300518
96,23,32,2.5823025444716735e-07,97403.42352069229
96,23,33,3.648841526454174e-07,64733.512150675226
96,23,34,1.801514983363923e-07,87573.71120475371
96,23,35,8.56196978240079e-06,67590.36641515007
96,24,0,-7.799026730048225e-06,72298.11738216439
96,24,1,-5.131528233603386e-06,75318.3615527401
96,24,2,-2.4537130860354315e-06,65208.96538269594
96,24,3,-3.6038697449350857e-06,79860.24086405478
96,24,4,-1.2323712117893728e-06,65001.54836421983
96,24,5,-2.044277045107319e-06,71476.93284352931
96,24,6,-3.7644215365337626e-07,62806.99786466743
96,24,7,-1.0252363666415291e-06,69584.2456525101
96,24,8,-7.610000590287172e-07,71182.67876326955
96,24,9,-2.2231629597618737e-07,64159.27565280157
96,24,10,8.640420505079985e-07,56873.631640347616
96,24,11,-2.8760282964762254e-07,70670.58397950046
96,24,12,-1.9269163402802668e-08,68816.15965554415
96,24,13,5.462241107169057e-07,58597.891334468244
96,24,14,3.5333890235002885e-07,70340.92628587481
96,24,15,7.262104654427176e-07,65657.87797341333
96,24,16,4.3242058256101083e-07,67962.50738934254
96,24,17,4.719967570179181e-07,64743.77971204888
96,24,18,7.144682850922093e-07,62502.48086104317
96,24,19,6.084233250507778e-07,57967.31661114004
96,24,20,6.393670637646952e-07,66991.73352187194
96,24,21,8.385555635761721e-07,66851.30914700488
96,24,22,4.461996585019092e-07,70894.33589850375
96,24,23,7.832103504035123e-07,53347.93930107354
96,24,24,5.092423616676682e-06,301064.5228643758
96,24,25,1.0870151003502334e-06,39105.65545160956
96,24,26,4.0041775487622487e-07,77409.35346976173
96,24,27,5.127510785285947e-07,56201.32386978337
96,24,28,9.92563069921203e-07,36603.64373194735
96,24,29,6.395823084000157e-07,50470.175097245934
96,24,30,5.170488178389261e-07,72883.86985757436
96,24,31,4.443967875887977e-07,71212.71517573664
96,24,32,5.468204781203013e-07,64866.4635763769
96,24,33,4.5741836135493996e-07,48557.940060199246
96,24,34,4.849987616439145e-07,58982.419369454474
96,24,35,6.74919812163928e-06,71696.35918439468
96,25,0,-7.752320625178322e-06,70319.40740610797
96,25,1,-4.981041017791002e-06,64695.2992751865
96,25,2,-3.6042920336524286e-06,69536.50621479629
96,25,3,-3.66616939015311e-06,77533.04363342757
96,25,4,-3.2115281470921955e-06,77268.77536856777
96,25,5,-3.1232053099531836e-06,83179.40245474674
96,25,6,-1.5150119610136165e-06,74082.22879098545
96,25,7,-1.5821159499198752e-06,70124.76089464358
96,25,8,-8.418512775242052e-07,75057.43864317457
96,25,9,-7.646946452459091e-08,63442.19011944033
96,25,10,5.295542501862073e-07,59855.43674267256
96,25,11,-2.409001234124344e-08,58315.12867600134
96,25,12,1.6553894307735792e-07,65522.415541925984
96,25,13,1.4160499828079372e-07,70928.0727463445
96,25,14,7.675067923659621e-07,54103.72826090726
96,25,15,5.486686189653863e-07,68002.01170700112
