sample_index,lambda,closure_probability_error
781,2.0,2.220446049250313e-16
782,0.5,2.7755575615628914e-17
782,1.0,5.551115123125783e-17
782,2.0,5.551115123125783e-17
783,0.5,5.551115123125783e-17
783,1.0,1.1102230246251565e-16
783,2.0,1.1102230246251565e-16
784,0.5,2.7755575615628914e-17
784,1.0,5.551115123125783e-17
784,2.0,4.163336342344337e-17
785,0.5,5.551115123125783e-17
785,1.0,5.551115123125783e-17
785,2.0,1.1102230246251565e-16
786,0.5,5.551115123125783e-17
786,1.0,5.551115123125783e-17
786,2.0,1.6653345369377348e-16
787,0.5,2.7755575615628914e-17
787,1.0,4.163336342344337e-17
787,2.0,2.220446049250313e-16
788,0.5,5.551115123125783e-17
788,1.0,5.551115123125783e-17
788,2.0,1.1102230246251565e-16
789,0.5,5.551115123125783e-17
789,1.0,1.1102230246251565e-16
789,2.0,2.7755575615628914e-17
790,0.5,5.551115123125783e-17
790,1.0,5.551115123125783e-17
790,2.0,2.7755575615628914e-17
791,0.5,2.7755575615628914e-17
791,1.0,5.551115123125783e-17
791,2.0,1.6653345369377348e-16
792,0.5,5.551115123125783e-17
792,1.0,2.7755575615628914e-17
792,2.0,1.1102230246251565e-16
793,0.5,5.551115123125783e-17
793,1.0,2.7755575615628914e-17
793,2.0,1.1102230246251565e-16
794,0.5,2.7755575615628914e-17
794,1.0,5.551115123125783e-17
794,2.0,5.551115123125783e-17
795,0.5,5.551115123125783e-17
795,1.0,5.551115123125783e-17
795,2.0,8.326672684688674e-17
796,0.5,1.1102230246251565e-16
796,1.0,8.326672684688674e-17
796,2.0,1.1102230246251565e-16
797,0.5,2.7755575615628914e-17
797,1.0,5.551115123125783e-17
797,2.0,1.1102230246251565e-16
798,0.5,2.7755575615628914e-17
798,1.0,5.551115123125783e-17
798,2.0,6.938893903907228e-17
799,0.5,5.551115123125783e-17
799,1.0,5.551115123125783e-17
799,2.0,2.220446049250313e-16
800,0.5,5.551115123125783e-17
800,1.0,1.1102230246251565e-16
800,2.0,2.7755575615628914e-17
801,0.5,5.551115123125783e-17
801,1.0,5.551115123125783e-17
801,2.0,1.1102230246251565e-16
802,0.5,5.551115123125783e-17
802,1.0,5.551115123125783e-17
802,2.0,5.551115123125783e-17
803,0.5,2.7755575615628914e-17
803,1.0,5.551115123125783e-17
803,2.0,5.551115123125783e-17
804,0.5,2.7755575615628914e-17
804,1.0,5.551115123125783e-17
804,2.0,5.551115123125783e-17
805,0.5,1.1102230246251565e-16
805,1.0,1.1102230246251565e-16
805,2.0,2.7755575615628914e-17
806,0.5,2.7755575615628914e-17
806,1.0,5.551115123125783e-17
806,2.0,1.1102230246251565e-16
807,0.5,5.551115123125783e-17
807,1.0,5.551115123125783e-17
807,2.0,5.551115123125783e-17
808,0.5,5.551115123125783e-17
808,1.0,8.326672684688674e-17
808,2.0,5.551115123125783e-17
809,0.5,5.551115123125783e-17
809,1.0,2.7755575615628914e-17
809,2.0,1.1102230246251565e-16
810,0.5,5.551115123125783e-17
810,1.0,1.1102230246251565e-16
810,2.0,1.1102230246251565e-16
811,0.5,5.551115123125783e-17
811,1.0,5.551115123125783e-17
811,2.0,5.551115123125783e-17
812,0.5,5.551115123125783e-17
812,1.0,5.551115123125783e-17
812,2.0,5.551115123125783e-17
813,0.5,5.551115123125783e-17
813,1.0,5.551115123125783e-17
813,2.0,8.326672684688674e-17
814,0.5,5.551115123125783e-17
814,1.0,5.551115123125783e-17
814,2.0,8.326672684688674e-17
815,0.5,2.7755575615628914e-17
815,1.0,5.551115123125783e-17
815,2.0,5.551115123125783e-17
816,0.5,2.7755575615628914e-17
816,1.0,5.551115123125783e-17
816,2.0,2.220446049250313e-16
817,0.5,5.551115123125783e-17
817,1.0,5.551115123125783e-17
817,2.0,1.1102230246251565e-16
818,0.5,5.551115123125783e-17
818,1.0,5.551115123125783e-17
818,2.0,1.6653345369377348e-16
819,0.5,2.7755575615628914e-17
819,1.0,5.551115123125783e-17
819,2.0,5.551115123125783e-17
820,0.5,5.551115123125783e-17
820,1.0,1.1102230246251565e-16
820,2.0,2.220446049250313e-16
821,0.5,8.326672684688674e-17
821,1.0,8.326672684688674e-17
821,2.0,1.1102230246251565e-16
822,0.5,5.551115123125783e-17
822,1.0,5.551115123125783e-17
822,2.0,1.1102230246251565e-16
823,0.5,2.7755575615628914e-17
823,1.0,5.551115123125783e-17
823,2.0,5.551115123125783e-17
824,0.5,5.551115123125783e-17
824,1.0,1.1102230246251565e-16
824,2.0,8.326672684688674e-17
825,0.5,5.551115123125783e-17
825,1.0,5.551115123125783e-17
825,2.0,1.1102230246251565e-16
826,0.5,5.551115123125783e-17
826,1.0,5.551115123125783e-17
826,2.0,1.734723475976807e-17
827,0.5,2.7755575615628914e-17
827,1.0,5.551115123125783e-17
827,2.0,1.1102230246251565e-16
828,0.5,1.1102230246251565e-16
828,1.0,5.551115123125783e-17
828,2.0,8.326672684688674e-17
829,0.5,2.7755575615628914e-17
829,1.0,1.6653345369377348e-16
829,2.0,8.673617379884035e-18
830,0.5,5.551115123125783e-17
830,1.0,2.7755575615628914e-17
830,2.0,5.551115123125783e-17
831,0.5,8.326672684688674e-17
831,1.0,8.326672684688674e-17
831,2.0,5.551115123125783e-17
832,0.5,5.551115123125783e-17
832,1.0,1.1102230246251565e-16
832,2.0,5.551115123125783e-17
833,0.5,8.326672684688674e-17
833,1.0,5.551115123125783e-17
833,2.0,1.6653345369377348e-16
834,0.5,2.7755575615628914e-17
834,1.0,5.551115123125783e-17
834,2.0,1.1102230246251565e-16
835,0.5,5.551115123125783e-17
835,1.0,8.326672684688674e-17
835,2.0,6.938893903907228e-18
836,0.5,5.551115123125783e-17
836,1.0,5.551115123125783e-17
836,2.0,2.220446049250313e-16
837,0.5,5.551115123125783e-17
837,1.0,5.551115123125783e-17
837,2.0,5.551115123125783e-17
838,0.5,8.326672684688674e-17
838,1.0,5.551115123125783e-17
838,2.0,5.551115123125783e-17
839,0.5,5.551115123125783e-17
839,1.0,5.551115123125783e-17
839,2.0,8.326672684688674e-17
840,0.5,2.7755575615628914e-17
840,1.0,5.551115123125783e-17
840,2.0,1.1102230246251565e-16
841,0.5,2.7755575615628914e-17
841,1.0,5.551115123125783e-17
841,2.0,1.1102230246251565e-16
842,0.5,8.326672684688674e-17
842,1.0,2.7755575615628914e-17
842,2.0,5.551115123125783e-17
843,0.5,5.551115123125783e-17
843,1.0,5.551115123125783e-17
843,2.0,1.1102230246251565e-16
844,0.5,2.7755575615628914e-17
844,1.0,2.7755575615628914e-17
844,2.0,1.3877787807814457e-16
845,0.5,2.7755575615628914e-17
845,1.0,5.551115123125783e-17
845,2.0,4.163336342344337e-17
846,0.5,2.7755575615628914e-17
846,1.0,1.1102230246251565e-16
846,2.0,1.6653345369377348e-16
847,0.5,5.551115123125783e-17
847,1.0,2.7755575615628914e-17
847,2.0,1.3877787807814457e-16
848,0.5,8.326672684688674e-17
848,1.0,1.1102230246251565e-16
848,2.0,5.551115123125783e-17
849,0.5,5.551115123125783e-17
849,1.0,2.220446049250313e-16
849,2.0,1.1102230246251565e-16
850,0.5,5.551115123125783e-17
850,1.0,8.326672684688674e-17
850,2.0,2.7755575615628914e-17
851,0.5,1.1102230246251565e-16
851,1.0,5.551115123125783e-17
851,2.0,2.7755575615628914e-17
852,0.5,5.551115123125783e-17
852,1.0,1.1102230246251565e-16
852,2.0,3.3306690738754696e-16
853,0.5,2.7755575615628914e-17
853,1.0,2.7755575615628914e-17
853,2.0,1.1102230246251565e-16
854,0.5,5.551115123125783e-17
854,1.0,5.551115123125783e-17
854,2.0,5.551115123125783e-17
855,0.5,2.7755575615628914e-17
855,1.0,5.551115123125783e-17
855,2.0,1.1102230246251565e-16
856,0.5,5.551115123125783e-17
856,1.0,1.1102230246251565e-16
856,2.0,1.1102230246251565e-16
857,0.5,5.551115123125783e-17
857,1.0,5.551115123125783e-17
857,2.0,5.551115123125783e-17
858,0.5,5.551115123125783e-17
858,1.0,8.326672684688674e-17
858,2.0,1.1102230246251565e-16
859,0.5,5.551115123125783e-17
859,1.0,5.551115123125783e-17
859,2.0,5.551115123125783e-17
860,0.5,2.7755575615628914e-17
860,1.0,5.551115123125783e-17
860,2.0,1.6653345369377348e-16
861,0.5,5.551115123125783e-17
861,1.0,5.551115123125783e-17
861,2.0,1.1102230246251565e-16
862,0.5,5.551115123125783e-17
862,1.0,5.551115123125783e-17
862,2.0,1.6653345369377348e-16
863,0.5,8.326672684688674e-17
863,1.0,5.551115123125783e-17
863,2.0,5.551115123125783e-17
864,0.5,2.7755575615628914e-17
864,1.0,5.551115123125783e-17
864,2.0,5.551115123125783e-17
865,0.5,2.7755575615628914e-17
865,1.0,5.551115123125783e-17
865,2.0,8.326672684688674e-17
866,0.5,5.551115123125783e-17
866,1.0,1.1102230246251565e-16
866,2.0,1.1102230246251565e-16
867,0.5,8.326672684688674e-17
867,1.0,5.551115123125783e-17
867,2.0,1.1102230246251565e-16
868,0.5,2.7755575615628914e-17
868,1.0,5.551115123125783e-17
868,2.0,5.551115123125783e-17
869,0.5,2.7755575615628914e-17
869,1.0,2.7755575615628914e-17
869,2.0,5.551115123125783e-17
870,0.5,5.551115123125783e-17
870,1.0,1.1102230246251565e-16
870,2.0,5.551115123125783e-17
871,0.5,5.551115123125783e-17
871,1.0,5.551115123125783e-17
871,2.0,2.220446049250313e-16
872,0.5,5.551115123125783e-17
872,1.0,5.551115123125783e-17
872,2.0,1.1102230246251565e-16
873,0.5,2.7755575615628914e-17
873,1.0,5.551115123125783e-17
873,2.0,2.7755575615628914e-17
874,0.5,2.7755575615628914e-17
874,1.0,2.7755575615628914e-17
874,2.0,1.1102230246251565e-16
875,0.5,5.551115123125783e-17
875,1.0,1.1102230246251565e-16
875,2.0,5.551115123125783e-17
876,0.5,5.551115123125783e-17
876,1.0,2.7755575615628914e-17
876,2.0,8.326672684688674e-17
877,0.5,5.551115123125783e-17
877,1.0,5.551115123125783e-17
877,2.0,1.1102230246251565e-16
878,0.5,5.551115123125783e-17
878,1.0,2.7755575615628914e-17
878,2.0,2.220446049250313e-16
879,0.5,2.7755575615628914e-17
879,1.0,2.7755575615628914e-17
879,2.0,1.6653345369377348e-16
880,0.5,5.551115123125783e-17
880,1.0,1.6653345369377348e-16
880,2.0,1.1102230246251565e-16
881,0.5,5.551115123125783e-17
881,1.0,8.326672684688674e-17
881,2.0,1.1102230246251565e-16
882,0.5,1.1102230246251565e-16
882,1.0,2.7755575615628914e-17
882,2.0,1.1102230246251565e-16
883,0.5,8.326672684688674e-17
883,1.0,5.551115123125783e-17
883,2.0,1.1102230246251565e-16
884,0.5,5.551115123125783e-17
884,1.0,1.1102230246251565e-16
884,2.0,2.7755575615628914e-17
885,0.5,2.7755575615628914e-17
885,1.0,5.551115123125783e-17
885,2.0,1.1102230246251565e-16
886,0.5,5.551115123125783e-17
886,1.0,5.551115123125783e-17
886,2.0,5.551115123125783e-17
887,0.5,5.551115123125783e-17
887,1.0,4.163336342344337e-17
887,2.0,1.1102230246251565e-16
888,0.5,5.551115123125783e-17
888,1.0,5.551115123125783e-17
888,2.0,1.1102230246251565e-16
889,0.5,2.7755575615628914e-17
889,1.0,5.551115123125783e-17
889,2.0,2.7755575615628914e-17
890,0.5,1.1102230246251565e-16
890,1.0,5.551115123125783e-17
890,2.0,5.204170427930421e-18
891,0.5,2.7755575615628914e-17
891,1.0,5.551115123125783e-17
891,2.0,5.551115123125783e-17
892,0.5,5.551115123125783e-17
892,1.0,5.551115123125783e-17
892,2.0,1.1102230246251565e-16
893,0.5,5.551115123125783e-17
893,1.0,5.551115123125783e-17
893,2.0,1.1102230246251565e-16
894,0.5,5.551115123125783e-17
894,1.0,1.1102230246251565e-16
894,2.0,2.7755575615628914e-16
895,0.5,2.7755575615628914e-17
895,1.0,5.551115123125783e-17
895,2.0,5.551115123125783e-17
896,0.5,8.326672684688674e-17
896,1.0,1.1102230246251565e-16
896,2.0,2.220446049250313e-16
897,0.5,5.551115123125783e-17
897,1.0,5.551115123125783e-17
897,2.0,5.551115123125783e-17
898,0.5,5.551115123125783e-17
898,1.0,1.1102230246251565e-16
898,2.0,5.551115123125783e-17
899,0.5,5.551115123125783e-17
899,1.0,1.1102230246251565e-16
899,2.0,1.1102230246251565e-16
900,0.5,5.551115123125783e-17
900,1.0,1.1102230246251565e-16
900,2.0,8.326672684688674e-17
901,0.5,5.551115123125783e-17
901,1.0,5.551115123125783e-17
901,2.0,1.3877787807814457e-17
902,0.5,2.7755575615628914e-17
902,1.0,2.7755575615628914e-17
902,2.0,5.551115123125783e-17
903,0.5,8.326672684688674e-17
903,1.0,1.1102230246251565e-16
903,2.0,1.1102230246251565e-16
904,0.5,5.551115123125783e-17
904,1.0,5.551115123125783e-17
904,2.0,1.1102230246251565e-16
905,0.5,2.7755575615628914e-17
905,1.0,0.0
905,2.0,1.6653345369377348e-16
906,0.5,0.0
906,1.0,1.1102230246251565e-16
906,2.0,2.220446049250313e-16
907,0.5,5.551115123125783e-17
907,1.0,5.551115123125783e-17
907,2.0,1.1102230246251565e-16
908,0.5,2.7755575615628914e-17
908,1.0,5.551115123125783e-17
908,2.0,1.1102230246251565e-16
909,0.5,5.551115123125783e-17
909,1.0,5.551115123125783e-17
909,2.0,2.7755575615628914e-17
910,0.5,5.551115123125783e-17
910,1.0,1.1102230246251565e-16
910,2.0,2.220446049250313e-16
911,0.5,1.1102230246251565e-16
911,1.0,1.1102230246251565e-16
911,2.0,1.1102230246251565e-16
912,0.5,5.551115123125783e-17
912,1.0,5.551115123125783e-17
912,2.0,1.1102230246251565e-16
913,0.5,5.551115123125783e-17
913,1.0,5.551115123125783e-17
913,2.0,1.1102230246251565e-16
914,0.5,5.551115123125783e-17
914,1.0,8.326672684688674e-17
914,2.0,1.1102230246251565e-16
915,0.5,5.551115123125783e-17
915,1.0,2.7755575615628914e-17
915,2.0,1.1102230246251565e-16
916,0.5,5.551115123125783e-17
916,1.0,5.551115123125783e-17
916,2.0,5.551115123125783e-17
917,0.5,2.7755575615628914e-17
917,1.0,8.326672684688674e-17
917,2.0,1.3877787807814457e-17
918,0.5,2.7755575615628914e-17
918,1.0,4.163336342344337e-17
918,2.0,5.551115123125783e-17
919,0.5,5.551115123125783e-17
919,1.0,1.1102230246251565e-16
919,2.0,1.6653345369377348e-16
920,0.5,5.551115123125783e-17
920,1.0,2.7755575615628914e-17
920,2.0,2.7755575615628914e-17
921,0.5,2.7755575615628914e-17
921,1.0,5.551115123125783e-17
921,2.0,2.7755575615628914e-17
922,0.5,2.7755575615628914e-17
922,1.0,1.1102230246251565e-16
922,2.0,5.551115123125783e-17
923,0.5,5.551115123125783e-17
923,1.0,1.3877787807814457e-16
923,2.0,1.1102230246251565e-16
924,0.5,5.551115123125783e-17
924,1.0,1.1102230246251565e-16
924,2.0,1.1102230246251565e-16
925,0.5,2.7755575615628914e-17
925,1.0,5.551115123125783e-17
925,2.0,1.1102230246251565e-16
926,0.5,5.551115123125783e-17
926,1.0,2.7755575615628914e-17
926,2.0,8.326672684688674e-17
927,0.5,5.551115123125783e-17
927,1.0,5.551115123125783e-17
927,2.0,1.1102230246251565e-16
928,0.5,5.551115123125783e-17
928,1.0,2.7755575615628914e-17
928,2.0,1.1102230246251565e-16
929,0.5,5.551115123125783e-17
929,1.0,5.551115123125783e-17
929,2.0,2.7755575615628914e-17
930,0.5,1.1102230246251565e-16
930,1.0,2.7755575615628914e-17
930,2.0,1.1102230246251565e-16
931,0.5,5.551115123125783e-17
931,1.0,5.551115123125783e-17
931,2.0,2.220446049250313e-16
932,0.5,2.7755575615628914e-17
932,1.0,5.551115123125783e-17
932,2.0,5.551115123125783e-17
933,0.5,2.7755575615628914e-17
933,1.0,5.551115123125783e-17
933,2.0,5.551115123125783e-17
934,0.5,2.7755575615628914e-17
934,1.0,1.3877787807814457e-17
934,2.0,2.220446049250313e-16
935,0.5,5.551115123125783e-17
935,1.0,5.551115123125783e-17
935,2.0,1.1102230246251565e-16
936,0.5,5.551115123125783e-17
936,1.0,5.551115123125783e-17
936,2.0,1.1102230246251565e-16
937,0.5,1.1102230246251565e-16
937,1.0,5.551115123125783e-17
937,2.0,1.1102230246251565e-16
938,0.5,5.551115123125783e-17
938,1.0,5.551115123125783e-17
938,2.0,5.551115123125783e-17
939,0.5,2.7755575615628914e-17
939,1.0,5.551115123125783e-17
939,2.0,1.1102230246251565e-16
940,0.5,1.1102230246251565e-16
940,1.0,5.551115123125783e-17
940,2.0,1.6653345369377348e-16
941,0.5,5.551115123125783e-17
941,1.0,5.551115123125783e-17
941,2.0,5.551115123125783e-17
942,0.5,2.7755575615628914e-17
942,1.0,5.551115123125783e-17
942,2.0,2.7755575615628914e-17
943,0.5,8.326672684688674e-17
943,1.0,5.551115123125783e-17
943,2.0,2.7755575615628914e-17
944,0.5,1.1102230246251565e-16
944,1.0,5.551115123125783e-17
944,2.0,5.551115123125783e-17
945,0.5,8.326672684688674e-17
945,1.0,5.551115123125783e-17
945,2.0,1.6653345369377348e-16
946,0.5,5.551115123125783e-17
946,1.0,5.551115123125783e-17
946,2.0,1.1102230246251565e-16
947,0.5,5.551115123125783e-17
947,1.0,2.7755575615628914e-17
947,2.0,2.7755575615628914e-17
948,0.5,2.7755575615628914e-17
948,1.0,2.7755575615628914e-17
948,2.0,8.326672684688674e-17
949,0.5,5.551115123125783e-17
949,1.0,5.551115123125783e-17
949,2.0,1.1102230246251565e-16
950,0.5,2.7755575615628914e-17
950,1.0,5.551115123125783e-17
950,2.0,1.1102230246251565e-16
951,0.5,5.551115123125783e-17
951,1.0,5.551115123125783e-17
951,2.0,1.1102230246251565e-16
952,0.5,5.551115123125783e-17
952,1.0,8.326672684688674e-17
952,2.0,5.551115123125783e-17
953,0.5,5.551115123125783e-17
953,1.0,1.1102230246251565e-16
953,2.0,2.7755575615628914e-17
954,0.5,5.551115123125783e-17
954,1.0,5.551115123125783e-17
954,2.0,8.326672684688674e-17
955,0.5,5.551115123125783e-17
955,1.0,5.551115123125783e-17
955,2.0,1.1102230246251565e-16
956,0.5,5.551115123125783e-17
956,1.0,5.551115123125783e-17
956,2.0,1.1102230246251565e-16
957,0.5,2.7755575615628914e-17
957,1.0,5.551115123125783e-17
957,2.0,2.7755575615628914e-17
958,0.5,2.7755575615628914e-17
958,1.0,5.551115123125783e-17
958,2.0,1.1102230246251565e-16
959,0.5,5.551115123125783e-17
959,1.0,5.551115123125783e-17
959,2.0,1.1102230246251565e-16
960,0.5,2.7755575615628914e-17
960,1.0,1.1102230246251565e-16
960,2.0,4.163336342344337e-17
961,0.5,2.7755575615628914e-17
961,1.0,8.326672684688674e-17
961,2.0,1.1102230246251565e-16
962,0.5,8.326672684688674e-17
962,1.0,5.551115123125783e-17
962,2.0,1.1102230246251565e-16
963,0.5,5.551115123125783e-17
963,1.0,2.7755575615628914e-17
963,2.0,1.1102230246251565e-16
964,0.5,5.551115123125783e-17
964,1.0,8.326672684688674e-17
964,2.0,5.551115123125783e-17
965,0.5,5.551115123125783e-17
965,1.0,1.1102230246251565e-16
965,2.0,6.938893903907228e-18
966,0.5,8.326672684688674e-17
966,1.0,5.551115123125783e-17
966,2.0,5.551115123125783e-17
967,0.5,5.551115123125783e-17
967,1.0,2.7755575615628914e-17
967,2.0,1.1102230246251565e-16
968,0.5,2.7755575615628914e-17
968,1.0,1.3877787807814457e-17
968,2.0,1.1102230246251565e-16
969,0.5,5.551115123125783e-17
969,1.0,5.551115123125783e-17
969,2.0,5.551115123125783e-17
970,0.5,2.7755575615628914e-17
970,1.0,5.551115123125783e-17
970,2.0,1.1102230246251565e-16
971,0.5,5.551115123125783e-17
971,1.0,5.551115123125783e-17
971,2.0,2.7755575615628914e-17
972,0.5,5.551115123125783e-17
972,1.0,5.551115123125783e-17
972,2.0,1.1102230246251565e-16
973,0.5,5.551115123125783e-17
973,1.0,5.551115123125783e-17
973,2.0,1.1102230246251565e-16
974,0.5,5.551115123125783e-17
974,1.0,2.7755575615628914e-17
974,2.0,1.1102230246251565e-16
975,0.5,2.7755575615628914e-17
975,1.0,8.326672684688674e-17
975,2.0,1.6653345369377348e-16
976,0.5,5.551115123125783e-17
976,1.0,1.3877787807814457e-17
976,2.0,1.1102230246251565e-16
977,0.5,5.551115123125783e-17
977,1.0,8.326672684688674e-17
977,2.0,5.551115123125783e-17
978,0.5,5.551115123125783e-17
978,1.0,1.1102230246251565e-16
978,2.0,1.1102230246251565e-16
979,0.5,2.7755575615628914e-17
979,1.0,2.7755575615628914e-17
979,2.0,5.551115123125783e-17
980,0.5,2.7755575615628914e-17
980,1.0,5.551115123125783e-17
980,2.0,1.1102230246251565e-16
981,0.5,5.551115123125783e-17
981,1.0,5.551115123125783e-17
981,2.0,2.220446049250313e-16
982,0.5,2.7755575615628914e-17
982,1.0,2.7755575615628914e-17
982,2.0,1.6653345369377348e-16
983,0.5,2.7755575615628914e-17
983,1.0,5.551115123125783e-17
983,2.0,5.551115123125783e-17
984,0.5,5.551115123125783e-17
984,1.0,8.326672684688674e-17
984,2.0,1.3877787807814457e-17
985,0.5,5.551115123125783e-17
985,1.0,2.7755575615628914e-17
985,2.0,8.673617379884035e-18
986,0.5,2.7755575615628914e-17
986,1.0,5.551115123125783e-17
986,2.0,1.1102230246251565e-16
987,0.5,5.551115123125783e-17
987,1.0,1.1102230246251565e-16
987,2.0,2.220446049250313e-16
988,0.5,8.326672684688674e-17
988,1.0,2.7755575615628914e-17
988,2.0,1.6653345369377348e-16
989,0.5,2.7755575615628914e-17
989,1.0,5.551115123125783e-17
989,2.0,2.7755575615628914e-17
990,0.5,2.7755575615628914e-17
990,1.0,0.0
990,2.0,5.551115123125783e-17
991,0.5,2.7755575615628914e-17
991,1.0,5.551115123125783e-17
991,2.0,5.551115123125783e-17
992,0.5,2.7755575615628914e-17
992,1.0,1.1102230246251565e-16
992,2.0,1.1102230246251565e-16
993,0.5,5.551115123125783e-17
993,1.0,2.7755575615628914e-17
993,2.0,2.7755575615628914e-17
994,0.5,5.551115123125783e-17
994,1.0,2.220446049250313e-16
994,2.0,1.734723475976807e-18
995,0.5,2.7755575615628914e-17
995,1.0,5.551115123125783e-17
995,2.0,1.1102230246251565e-16
996,0.5,2.7755575615628914e-17
996,1.0,5.551115123125783e-17
996,2.0,5.551115123125783e-17
997,0.5,5.551115123125783e-17
997,1.0,5.551115123125783e-17
997,2.0,5.551115123125783e-17
998,0.5,8.326672684688674e-17
998,1.0,8.326672684688674e-17
998,2.0,2.7755575615628914e-17
999,0.5,5.551115123125783e-17
999,1.0,5.551115123125783e-17
999,2.0,2.7755575615628914e-17
1000,0.5,5.551115123125783e-17
1000,1.0,5.551115123125783e-17
1000,2.0,5.551115123125783e-17
1001,0.5,2.7755575615628914e-17
1001,1.0,1.1102230246251565e-16
1001,2.0,1.1102230246251565e-16
1002,0.5,5.551115123125783e-17
1002,1.0,1.1102230246251565e-16
1002,2.0,1.1102230246251565e-16
1003,0.5,5.551115123125783e-17
1003,1.0,1.6653345369377348e-16
1003,2.0,1.1102230246251565e-16
1004,0.5,5.551115123125783e-17
1004,1.0,5.551115123125783e-17
1004,2.0,5.551115123125783e-17
1005,0.5,5.551115123125783e-17
1005,1.0,5.551115123125783e-17
1005,2.0,1.1102230246251565e-16
1006,0.5,8.326672684688674e-17
1006,1.0,5.551115123125783e-17
1006,2.0,1.1102230246251565e-16
1007,0.5,5.551115123125783e-17
1007,1.0,8.326672684688674e-17
