sample_index,lambda_first,lambda_second,total_variation
960,1.0,2.0,0.3569535824432294
961,0.5,1.0,0.2015245457265274
961,0.5,2.0,0.46988187864005126
961,1.0,2.0,0.2683573329135239
962,0.5,1.0,0.23268122875062397
962,0.5,2.0,0.45989690845143233
962,1.0,2.0,0.2698497456580091
963,0.5,1.0,0.23087879190492072
963,0.5,2.0,0.5193481842118003
963,1.0,2.0,0.31611113453592016
964,0.5,1.0,0.17785895294233367
964,0.5,2.0,0.36814271425137063
964,1.0,2.0,0.19219770632986682
965,0.5,1.0,0.13076239925270533
965,0.5,2.0,0.2767874036097666
965,1.0,2.0,0.14602500435706128
966,0.5,1.0,0.13721337234078723
966,0.5,2.0,0.2529581056047381
966,1.0,2.0,0.12486776755828802
967,0.5,1.0,0.06315484972737793
967,0.5,2.0,0.11316454543509641
967,1.0,2.0,0.05488370876804707
968,0.5,1.0,0.1672367648104265
968,0.5,2.0,0.43289143566973554
968,1.0,2.0,0.265654670859309
969,0.5,1.0,0.18387708550690113
969,0.5,2.0,0.3993165371384792
969,1.0,2.0,0.2286708435865754
970,0.5,1.0,0.13938344804222189
970,0.5,2.0,0.32934074035731065
970,1.0,2.0,0.20391064491253472
971,0.5,1.0,0.13162108376397144
971,0.5,2.0,0.3187327143588215
971,1.0,2.0,0.19710816569019557
972,0.5,1.0,0.22565486978907087
972,0.5,2.0,0.4645931849603324
972,1.0,2.0,0.2787570013687323
973,0.5,1.0,0.1382062510543626
973,0.5,2.0,0.3212913511042621
973,1.0,2.0,0.1830851000498995
974,0.5,1.0,0.14394538621235853
974,0.5,2.0,0.34576728517572963
974,1.0,2.0,0.222260596823481
975,0.5,1.0,0.16565174140475575
975,0.5,2.0,0.44545609808621817
975,1.0,2.0,0.3026381240365157
976,0.5,1.0,0.17178454916401661
976,0.5,2.0,0.4733667339822319
976,1.0,2.0,0.30158218481821525
977,0.5,1.0,0.1819092480298121
977,0.5,2.0,0.41244363295785125
977,1.0,2.0,0.2501506142935763
978,0.5,1.0,0.18533870332891675
978,0.5,2.0,0.5360673562697399
978,1.0,2.0,0.3507286529408231
979,0.5,1.0,0.27950684718222024
979,0.5,2.0,0.5491926780838849
979,1.0,2.0,0.2696858309016647
980,0.5,1.0,0.1719219395135345
980,0.5,2.0,0.46950044534640845
980,1.0,2.0,0.29757850583287393
981,0.5,1.0,0.10920091673322227
981,0.5,2.0,0.2585005112874707
981,1.0,2.0,0.1575865590209185
982,0.5,1.0,0.1337602182862678
982,0.5,2.0,0.4145156374702267
982,1.0,2.0,0.28075541918395885
983,0.5,1.0,0.20423688705369236
983,0.5,2.0,0.38213148362987137
983,1.0,2.0,0.17789459657617898
984,0.5,1.0,0.12271075186155644
984,0.5,2.0,0.28118337105799857
984,1.0,2.0,0.15847261919644212
985,0.5,1.0,0.1583275890498735
985,0.5,2.0,0.351547222812047
985,1.0,2.0,0.1932196337621735
986,0.5,1.0,0.13791663380858135
986,0.5,2.0,0.29095108334878006
986,1.0,2.0,0.1530344495401987
987,0.5,1.0,0.16005046609337545
987,0.5,2.0,0.3473423495648713
987,1.0,2.0,0.18729188347149583
988,0.5,1.0,0.20779145879382252
988,0.5,2.0,0.41526057587849985
988,1.0,2.0,0.2269120099580518
989,0.5,1.0,0.21127960807698165
989,0.5,2.0,0.3821872551608553
989,1.0,2.0,0.1709076470838736
990,0.5,1.0,0.14971661685757498
990,0.5,2.0,0.37900706614594426
990,1.0,2.0,0.22929044928836928
991,0.5,1.0,0.20959817045168705
991,0.5,2.0,0.4382417267347096
991,1.0,2.0,0.22864355628302255
992,0.5,1.0,0.20139161613218723
992,0.5,2.0,0.5478250714232957
992,1.0,2.0,0.34643345529110847
993,0.5,1.0,0.21410331892568207
993,0.5,2.0,0.5015807046242279
993,1.0,2.0,0.28747738569854586
994,0.5,1.0,0.16784488836305647
994,0.5,2.0,0.32180335978207986
994,1.0,2.0,0.1539584714190234
995,0.5,1.0,0.24313161338465408
995,0.5,2.0,0.458343966924896
995,1.0,2.0,0.2152123535402419
996,0.5,1.0,0.25024862248894086
996,0.5,2.0,0.5819151146351866
996,1.0,2.0,0.3364287890402239
997,0.5,1.0,0.0913386869027826
997,0.5,2.0,0.1721284465826049
997,1.0,2.0,0.09207880596211764
998,0.5,1.0,0.2589352520217454
998,0.5,2.0,0.5085215599589732
998,1.0,2.0,0.24958630793722789
999,0.5,1.0,0.1758557558625986
999,0.5,2.0,0.41547241131372725
999,1.0,2.0,0.2396166554511287
1000,0.5,1.0,0.1600387858084483
1000,0.5,2.0,0.41308632149501945
1000,1.0,2.0,0.2587886318535023
1001,0.5,1.0,0.23221685198460548
1001,0.5,2.0,0.5195225483285536
1001,1.0,2.0,0.28730569634394815
1002,0.5,1.0,0.22421992673945604
1002,0.5,2.0,0.5078688124384786
1002,1.0,2.0,0.31364808058626564
1003,0.5,1.0,0.16488616231580186
1003,0.5,2.0,0.4158708495010973
1003,1.0,2.0,0.25098468718529543
1004,0.5,1.0,0.16545046122281298
1004,0.5,2.0,0.4879213961154457
1004,1.0,2.0,0.3340223946450397
1005,0.5,1.0,0.1822409479523418
1005,0.5,2.0,0.49995822252847966
1005,1.0,2.0,0.31771727457613785
1006,0.5,1.0,0.18733833777289985
1006,0.5,2.0,0.43427537148348083
1006,1.0,2.0,0.246937033710581
1007,0.5,1.0,0.19767899457733362
1007,0.5,2.0,0.3805238949361966
1007,1.0,2.0,0.18284490035886292
1008,0.5,1.0,0.133824969647386
1008,0.5,2.0,0.3332720798090194
1008,1.0,2.0,0.1994471101616334
1009,0.5,1.0,0.11188348730179679
1009,0.5,2.0,0.269710747190859
1009,1.0,2.0,0.1607107296872301
1010,0.5,1.0,0.16763821270878346
1010,0.5,2.0,0.3504192600664475
1010,1.0,2.0,0.18278104735766407
1011,0.5,1.0,0.20706184538284605
1011,0.5,2.0,0.5155815628943312
1011,1.0,2.0,0.3085197175114852
1012,0.5,1.0,0.06842529322171863
1012,0.5,2.0,0.19458372367242788
1012,1.0,2.0,0.12633921206736293
1013,0.5,1.0,0.12499643677939287
1013,0.5,2.0,0.280125158838585
1013,1.0,2.0,0.1553775032854359
1014,0.5,1.0,0.2327923512841769
1014,0.5,2.0,0.42574187179438006
1014,1.0,2.0,0.19294952051020312
1015,0.5,1.0,0.21329455805452657
1015,0.5,2.0,0.5308949434388159
1015,1.0,2.0,0.32567485148130315
1016,0.5,1.0,0.19908872981479261
1016,0.5,2.0,0.5516825577811129
1016,1.0,2.0,0.3609507592417021
1017,0.5,1.0,0.14758316883367928
1017,0.5,2.0,0.35081604054398324
1017,1.0,2.0,0.20323287171030396
1018,0.5,1.0,0.14965776662859545
1018,0.5,2.0,0.3601514343064549
1018,1.0,2.0,0.22947987544651857
1019,0.5,1.0,0.22819025523420103
1019,0.5,2.0,0.44055586960856724
1019,1.0,2.0,0.2130790159927933
1020,0.5,1.0,0.17992392279255015
1020,0.5,2.0,0.39476335783524835
1020,1.0,2.0,0.24043098238101993
1021,0.5,1.0,0.1441568628611277
1021,0.5,2.0,0.3560185725606473
1021,1.0,2.0,0.21186170969951962
1022,0.5,1.0,0.1487393371027795
1022,0.5,2.0,0.39280867057266244
1022,1.0,2.0,0.25735218133619797
1023,0.5,1.0,0.32344951314965886
1023,0.5,2.0,0.642455774719199
1023,1.0,2.0,0.3190062615695402
1024,0.5,1.0,0.20757351682150885
1024,0.5,2.0,0.4770304620191469
1024,1.0,2.0,0.2968923965599576
1025,0.5,1.0,0.1453065220454028
1025,0.5,2.0,0.32459632676200967
1025,1.0,2.0,0.17928980471660688
1026,0.5,1.0,0.2021915553215462
1026,0.5,2.0,0.5088453395651305
1026,1.0,2.0,0.33123980250625346
1027,0.5,1.0,0.174905080928016
1027,0.5,2.0,0.3928171747287318
1027,1.0,2.0,0.24005132133872178
1028,0.5,1.0,0.14877392555424437
1028,0.5,2.0,0.2975797032248884
1028,1.0,2.0,0.15240179779651852
1029,0.5,1.0,0.19627529287429113
1029,0.5,2.0,0.510890597712462
1029,1.0,2.0,0.33809012992233833
1030,0.5,1.0,0.20412011458414556
1030,0.5,2.0,0.43174919320426347
1030,1.0,2.0,0.22762907862011791
1031,0.5,1.0,0.1684473083350812
1031,0.5,2.0,0.3546982507043161
1031,1.0,2.0,0.1862509423692349
1032,0.5,1.0,0.23920279537186656
1032,0.5,2.0,0.45951302340961026
1032,1.0,2.0,0.2203102280377437
1033,0.5,1.0,0.08786107803715391
1033,0.5,2.0,0.2119517875503132
1033,1.0,2.0,0.1303154851123783
1034,0.5,1.0,0.08757604831568774
1034,0.5,2.0,0.19107399493899985
1034,1.0,2.0,0.11624033976375484
1035,0.5,1.0,0.11331285277003514
1035,0.5,2.0,0.29493654411660986
1035,1.0,2.0,0.19024766770219292
1036,0.5,1.0,0.1894817708519289
1036,0.5,2.0,0.37661803730936183
1036,1.0,2.0,0.18713626645743298
1037,0.5,1.0,0.1258361656079041
1037,0.5,2.0,0.2870837881712007
1037,1.0,2.0,0.16919661954427706
1038,0.5,1.0,0.16751480029151222
1038,0.5,2.0,0.3467961234269234
1038,1.0,2.0,0.19925463013447503
1039,0.5,1.0,0.20935915340386863
1039,0.5,2.0,0.5176049826705785
1039,1.0,2.0,0.3082458292667099
1040,0.5,1.0,0.21525584470796302
1040,0.5,2.0,0.38135915135125265
1040,1.0,2.0,0.16610330664328962
1041,0.5,1.0,0.15291164845100014
1041,0.5,2.0,0.34962372795913477
1041,1.0,2.0,0.21303981595218208
1042,0.5,1.0,0.2601254491403854
1042,0.5,2.0,0.5488191859016298
1042,1.0,2.0,0.28869373676124443
1043,0.5,1.0,0.18509118827792884
1043,0.5,2.0,0.49231219213537897
1043,1.0,2.0,0.3179105107123699
1044,0.5,1.0,0.23436474409479702
1044,0.5,2.0,0.45989125076382353
1044,1.0,2.0,0.25299456753583377
1045,0.5,1.0,0.14138310821920214
1045,0.5,2.0,0.3211577971530254
1045,1.0,2.0,0.17977468893382323
1046,0.5,1.0,0.16702642395626785
1046,0.5,2.0,0.40667692268290956
1046,1.0,2.0,0.2638909472808597
1047,0.5,1.0,0.21271004838521082
1047,0.5,2.0,0.47799982660848145
1047,1.0,2.0,0.2767804599444611
1048,0.5,1.0,0.14930994568286868
1048,0.5,2.0,0.37862888136286355
1048,1.0,2.0,0.22998669987013964
1049,0.5,1.0,0.1720139495493469
1049,0.5,2.0,0.33170312714860367
1049,1.0,2.0,0.1917646353511232
1050,0.5,1.0,0.1478642109885617
1050,0.5,2.0,0.41297280249577106
1050,1.0,2.0,0.2833803505161972
1051,0.5,1.0,0.263985497939642
1051,0.5,2.0,0.5705635912290172
1051,1.0,2.0,0.321128367462278
1052,0.5,1.0,0.15601368539461047
1052,0.5,2.0,0.3867382316733798
1052,1.0,2.0,0.23072454627876932
1053,0.5,1.0,0.21991347544061296
1053,0.5,2.0,0.4962607507598867
1053,1.0,2.0,0.2763472753192737
1054,0.5,1.0,0.17866081952417834
1054,0.5,2.0,0.3744999303334544
1054,1.0,2.0,0.22714173552002373
1055,0.5,1.0,0.27916491475886557
1055,0.5,2.0,0.6128435799416767
1055,1.0,2.0,0.33367866518281114
1056,0.5,1.0,0.1680187545444099
1056,0.5,2.0,0.3575411798550679
1056,1.0,2.0,0.19083848263312772
1057,0.5,1.0,0.1971887710838694
1057,0.5,2.0,0.4341089409103218
1057,1.0,2.0,0.23692016982645245
1058,0.5,1.0,0.15983024556326525
1058,0.5,2.0,0.33432352182041036
1058,1.0,2.0,0.1744932762571451
1059,0.5,1.0,0.2013946932515292
1059,0.5,2.0,0.47301617896431913
1059,1.0,2.0,0.27162148571278993
1060,0.5,1.0,0.21604502841351458
1060,0.5,2.0,0.47835480753332377
1060,1.0,2.0,0.2642776953003813
1061,0.5,1.0,0.26396114952298844
1061,0.5,2.0,0.548632536074295
1061,1.0,2.0,0.2846713865513066
1062,0.5,1.0,0.15906511161963877
1062,0.5,2.0,0.3671697308293781
1062,1.0,2.0,0.21887743773012036
1063,0.5,1.0,0.23691680836173193
1063,0.5,2.0,0.4564737470497066
1063,1.0,2.0,0.2195569386879747
1064,0.5,1.0,0.24186485639212787
1064,0.5,2.0,0.6147187792282242
1064,1.0,2.0,0.3728539228360963
1065,0.5,1.0,0.10458949118242128
1065,0.5,2.0,0.2755317801133721
1065,1.0,2.0,0.17795552646314328
1066,0.5,1.0,0.24333285408338495
1066,0.5,2.0,0.46024069909706167
1066,1.0,2.0,0.21690784501367674
1067,0.5,1.0,0.19482893071343166
1067,0.5,2.0,0.432589045514961
1067,1.0,2.0,0.23776011480152934
1068,0.5,1.0,0.12435040257975193
1068,0.5,2.0,0.31242919332422836
1068,1.0,2.0,0.1938887485353205
1069,0.5,1.0,0.1476408533768481
1069,0.5,2.0,0.2521816990112703
1069,1.0,2.0,0.10454084563442217
1070,0.5,1.0,0.2225871482897077
1070,0.5,2.0,0.5323357398706468
1070,1.0,2.0,0.30974859158093904
1071,0.5,1.0,0.14237760791972284
1071,0.5,2.0,0.3389690658036361
1071,1.0,2.0,0.19659145788391333
1072,0.5,1.0,0.1904178999975193
1072,0.5,2.0,0.4316398043252299
1072,1.0,2.0,0.2703576917669924
1073,0.5,1.0,0.16708003965694038
1073,0.5,2.0,0.3473246527820534
1073,1.0,2.0,0.20411978244270645
1074,0.5,1.0,0.18731165833281005
1074,0.5,2.0,0.501103792369575
1074,1.0,2.0,0.3352559246929931
1075,0.5,1.0,0.19434755185124908
1075,0.5,2.0,0.4336145831400555
1075,1.0,2.0,0.24118474729881867
1076,0.5,1.0,0.21041339616244042
1076,0.5,2.0,0.4392168371762132
1076,1.0,2.0,0.2288034410137727
1077,0.5,1.0,0.24654055053133128
1077,0.5,2.0,0.45853874575539877
1077,1.0,2.0,0.2119981952240675
1078,0.5,1.0,0.20626607143714262
1078,0.5,2.0,0.4803122687273052
1078,1.0,2.0,0.2740461972901626
1079,0.5,1.0,0.21337361834949833
1079,0.5,2.0,0.38183437871771747
1079,1.0,2.0,0.16846076036821916
1080,0.5,1.0,0.15248152427801917
1080,0.5,2.0,0.36919240473731196
1080,1.0,2.0,0.23512770759845658
1081,0.5,1.0,0.19347042898342923
1081,0.5,2.0,0.491776644844938
1081,1.0,2.0,0.29830621586150874
1082,0.5,1.0,0.19377682328969728
1082,0.5,2.0,0.37891661270394184
1082,1.0,2.0,0.18513978941424458
1083,0.5,1.0,0.197611887546908
1083,0.5,2.0,0.5262403219328909
1083,1.0,2.0,0.32862843438598305
1084,0.5,1.0,0.27002846364763056
1084,0.5,2.0,0.6351568880982186
1084,1.0,2.0,0.3651284244505879
1085,0.5,1.0,0.19162339374477716
1085,0.5,2.0,0.4190806491611261
1085,1.0,2.0,0.22745725541634887
1086,0.5,1.0,0.25264383537960594
1086,0.5,2.0,0.5880428158277909
1086,1.0,2.0,0.33539898044818506
1087,0.5,1.0,0.20794181406590495
1087,0.5,2.0,0.5241240196437557
1087,1.0,2.0,0.3161822055778507
1088,0.5,1.0,0.22889520430976693
1088,0.5,2.0,0.5520065393804503
1088,1.0,2.0,0.3231113350706834
1089,0.5,1.0,0.18130021816945796
1089,0.5,2.0,0.4349018244571887
1089,1.0,2.0,0.2601855771117314
1090,0.5,1.0,0.3094337444209384
1090,0.5,2.0,0.6231257178858819
1090,1.0,2.0,0.3136919734649434
1091,0.5,1.0,0.13328070537610712
1091,0.5,2.0,0.2598035399090336
1091,1.0,2.0,0.15008453883416126
1092,0.5,1.0,0.1722724712105415
1092,0.5,2.0,0.3622335366387178
1092,1.0,2.0,0.1899610654281763
1093,0.5,1.0,0.18829006750895816
1093,0.5,2.0,0.4108728753247356
1093,1.0,2.0,0.22258280781577744
1094,0.5,1.0,0.20782882766586303
1094,0.5,2.0,0.4793113642326914
1094,1.0,2.0,0.2714825365668283
1095,0.5,1.0,0.202624009616045
1095,0.5,2.0,0.506216509627645
1095,1.0,2.0,0.3139620233779394
1096,0.5,1.0,0.20072262014825604
1096,0.5,2.0,0.4228923657111989
1096,1.0,2.0,0.23374012179044748
1097,0.5,1.0,0.21302099974700078
1097,0.5,2.0,0.5025858759739562
1097,1.0,2.0,0.28956487622695537
1098,0.5,1.0,0.13366109757979416
1098,0.5,2.0,0.30317026078091314
1098,1.0,2.0,0.16950916320111897
1099,0.5,1.0,0.18707765705543955
1099,0.5,2.0,0.44999085023600655
1099,1.0,2.0,0.26291319318056705
1100,0.5,1.0,0.2611483548463137
1100,0.5,2.0,0.5670562976925254
1100,1.0,2.0,0.30590794284621164
1101,0.5,1.0,0.135107991178614
1101,0.5,2.0,0.2803642864121615
1101,1.0,2.0,0.1475803816220721
1102,0.5,1.0,0.14648009310705623
1102,0.5,2.0,0.3041725357695284
1102,1.0,2.0,0.15769244266247218
1103,0.5,1.0,0.1354891576689468
1103,0.5,2.0,0.25168461814283694
1103,1.0,2.0,0.11619546047389012
1104,0.5,1.0,0.1295881425291624
1104,0.5,2.0,0.2655307606461393
1104,1.0,2.0,0.14639505102986092
1105,0.5,1.0,0.21848641079940737
1105,0.5,2.0,0.5744724145805465
1105,1.0,2.0,0.35598600378113915
1106,0.5,1.0,0.14183027429611664
1106,0.5,2.0,0.3282788190514361
1106,1.0,2.0,0.18852158695197332
1107,0.5,1.0,0.1910453905642693
1107,0.5,2.0,0.4100894246924333
1107,1.0,2.0,0.25737232285845596
1108,0.5,1.0,0.1667456552193628
1108,0.5,2.0,0.3744675545579666
1108,1.0,2.0,0.20772189933860372
1109,0.5,1.0,0.21626541172509622
1109,0.5,2.0,0.5110350017924317
1109,1.0,2.0,0.29476959006733544
1110,0.5,1.0,0.14773517831869049
1110,0.5,2.0,0.4109062465402592
1110,1.0,2.0,0.2836194280305476
1111,0.5,1.0,0.16174740807717936
1111,0.5,2.0,0.3496305438398277
1111,1.0,2.0,0.18788313576264837
1112,0.5,1.0,0.2061504323355159
1112,0.5,2.0,0.54132134614247
1112,1.0,2.0,0.33517091380695413
1113,0.5,1.0,0.11838845227421446
1113,0.5,2.0,0.24591510127791844
1113,1.0,2.0,0.12752664900370397
1114,0.5,1.0,0.23589239947585894
1114,0.5,2.0,0.46027585233120394
1114,1.0,2.0,0.22438345285534494
1115,0.5,1.0,0.15862848368390153
1115,0.5,2.0,0.42703158313418765
1115,1.0,2.0,0.2904630169300332
1116,0.5,1.0,0.16620294114541914
1116,0.5,2.0,0.41301240028572067
1116,1.0,2.0,0.26457112392758203
1117,0.5,1.0,0.1469103713844892
1117,0.5,2.0,0.31022298325298947
1117,1.0,2.0,0.18801167188943807
1118,0.5,1.0,0.09106218200714383
1118,0.5,2.0,0.14051200496249205
1118,1.0,2.0,0.049957190053388875
1119,0.5,1.0,0.17172859261724654
1119,0.5,2.0,0.3312160302776594
1119,1.0,2.0,0.17323385563620575
1120,0.5,1.0,0.177861652015136
1120,0.5,2.0,0.4351478995989367
1120,1.0,2.0,0.27088606741321875
1121,0.5,1.0,0.19863887902953364
1121,0.5,2.0,0.4576330586692448
1121,1.0,2.0,0.26406188519182416
1122,0.5,1.0,0.26439015132825133
1122,0.5,2.0,0.5729582710234495
1122,1.0,2.0,0.30856811969519804
1123,0.5,1.0,0.18162533283531782
1123,0.5,2.0,0.38611238465542896
1123,1.0,2.0,0.20448705182011115
1124,0.5,1.0,0.1652135532669622
1124,0.5,2.0,0.34278126306965173
1124,1.0,2.0,0.1775677098026896
1125,0.5,1.0,0.23049315625839248
1125,0.5,2.0,0.4596902870517115
1125,1.0,2.0,0.22919713079331896
1126,0.5,1.0,0.21211973127502273
1126,0.5,2.0,0.3820672958768174
1126,1.0,2.0,0.16994756460179467
1127,0.5,1.0,0.19751336242835366
1127,0.5,2.0,0.406631208712998
1127,1.0,2.0,0.23854164670142514
1128,0.5,1.0,0.1776766153713088
1128,0.5,2.0,0.4613179298427833
1128,1.0,2.0,0.3103705636487672
1129,0.5,1.0,0.165467041808266
1129,0.5,2.0,0.32537974730265384
1129,1.0,2.0,0.15991270549438782
1130,0.5,1.0,0.14337293808882884
1130,0.5,2.0,0.3316434233954526
1130,1.0,2.0,0.1882704853066237
1131,0.5,1.0,0.13061699464118198
1131,0.5,2.0,0.28345846069763714
1131,1.0,2.0,0.15379504353201273
1132,0.5,1.0,0.1902928199487769
1132,0.5,2.0,0.3711949541750176
1132,1.0,2.0,0.2002570432153155
1133,0.5,1.0,0.16562136060089258
1133,0.5,2.0,0.38960197618656967
1133,1.0,2.0,0.2239806155856771
1134,0.5,1.0,0.11055610196958719
1134,0.5,2.0,0.29287499151425683
1134,1.0,2.0,0.18231888954466963
1135,0.5,1.0,0.190647480130611
1135,0.5,2.0,0.3806089012423646
1135,1.0,2.0,0.18996142111175351
1136,0.5,1.0,0.17522307146783872
1136,0.5,2.0,0.4096055284690129
1136,1.0,2.0,0.24915318287947344
1137,0.5,1.0,0.14657275111903353
1137,0.5,2.0,0.2966647745307061
1137,1.0,2.0,0.16161126960197647
1138,0.5,1.0,0.20927573957345133
1138,0.5,2.0,0.38236036934618733
1138,1.0,2.0,0.17308462977273603
1139,0.5,1.0,0.21910740854307453
1139,0.5,2.0,0.48310946174531
1139,1.0,2.0,0.26400205320223546
1140,0.5,1.0,0.10034751342815726
1140,0.5,2.0,0.22660376831712117
1140,1.0,2.0,0.13011581380331091
1141,0.5,1.0,0.20935179365808929
1141,0.5,2.0,0.4103413776594432
1141,1.0,2.0,0.21921189340623706
1142,0.5,1.0,0.15178545098259097
1142,0.5,2.0,0.346043995083266
1142,1.0,2.0,0.19425854410067503
1143,0.5,1.0,0.1672636352305432
1143,0.5,2.0,0.35761052521113135
1143,1.0,2.0,0.19034688998058819
1144,0.5,1.0,0.23555318456583924
1144,0.5,2.0,0.5746332520787328
1144,1.0,2.0,0.3390800675128936
1145,0.5,1.0,0.2088851853821646
1145,0.5,2.0,0.5439538644338722
1145,1.0,2.0,0.3444217011934736
1146,0.5,1.0,0.14948187714491473
1146,0.5,2.0,0.3512954622282589
1146,1.0,2.0,0.20181358508334418
1147,0.5,1.0,0.24927090212671588
1147,0.5,2.0,0.4584372552167882
1147,1.0,2.0,0.20916635309007234
1148,0.5,1.0,0.28131730386440545
1148,0.5,2.0,0.6388877060439466
1148,1.0,2.0,0.3575704021795414
1149,0.5,1.0,0.167105687414415
1149,0.5,2.0,0.35639275472661086
1149,1.0,2.0,0.18928706731219586
1150,0.5,1.0,0.2382804005228888
1150,0.5,2.0,0.5474555345105571
1150,1.0,2.0,0.30917513398766827
1151,0.5,1.0,0.13990853564215608
1151,0.5,2.0,0.2598451994419779
1151,1.0,2.0,0.14678861794639814
1152,0.5,1.0,0.11632826202772911
1152,0.5,2.0,0.2669869974931418
1152,1.0,2.0,0.1506587354654127
1153,0.5,1.0,0.16366873660074685
1153,0.5,2.0,0.378306478367837
1153,1.0,2.0,0.22541978417495165
1154,0.5,1.0,0.1739333000245769
1154,0.5,2.0,0.36588046035432026
1154,1.0,2.0,0.19194716032974335
1155,0.5,1.0,0.18008732728454932
1155,0.5,2.0,0.38422968940261326
1155,1.0,2.0,0.21323335867563012
1156,0.5,1.0,0.14653247913771222
1156,0.5,2.0,0.3753729928097709
1156,1.0,2.0,0.23380184519169206
1157,0.5,1.0,0.18920326889864486
1157,0.5,2.0,0.5260108179139698
1157,1.0,2.0,0.33680754901532495
1158,0.5,1.0,0.23550555860168684
1158,0.5,2.0,0.5037040067825678
1158,1.0,2.0,0.268198448180881
1159,0.5,1.0,0.18978181697759444
1159,0.5,2.0,0.5549991357522727
1159,1.0,2.0,0.3652173187746783
1160,0.5,1.0,0.20566007449081833
1160,0.5,2.0,0.3822888217029022
1160,1.0,2.0,0.17662874721208385
1161,0.5,1.0,0.09497102016843449
1161,0.5,2.0,0.2839323632683821
1161,1.0,2.0,0.19069762247963817
1162,0.5,1.0,0.18814609894504947
1162,0.5,2.0,0.43605248493729565
1162,1.0,2.0,0.2490817647458785
1163,0.5,1.0,0.15680596572510966
1163,0.5,2.0,0.3447523357106459
1163,1.0,2.0,0.18794636998553618
1164,0.5,1.0,0.23165215436293388
1164,0.5,2.0,0.5035885900817427
1164,1.0,2.0,0.27193643571880877
1165,0.5,1.0,0.14778882668335197
1165,0.5,2.0,0.2951151556667133
1165,1.0,2.0,0.1563805747519833
1166,0.5,1.0,0.20104838081797438
1166,0.5,2.0,0.5106482737921363
1166,1.0,2.0,0.3095998929741618
1167,0.5,1.0,0.2097135365620027
1167,0.5,2.0,0.4873702543128027
1167,1.0,2.0,0.2776567177508
1168,0.5,1.0,0.19276725096729722
1168,0.5,2.0,0.4394556699239145
1168,1.0,2.0,0.2678422439698519
1169,0.5,1.0,0.12428831066515894
1169,0.5,2.0,0.32732353159679484
1169,1.0,2.0,0.2038015011807
1170,0.5,1.0,0.17213121506439985
1170,0.5,2.0,0.37636514967428925
1170,1.0,2.0,0.21941887023779916
1171,0.5,1.0,0.15533552788289703
1171,0.5,2.0,0.355003125976706
1171,1.0,2.0,0.19966759809380896
1172,0.5,1.0,0.22796579295113784
1172,0.5,2.0,0.5349615469728068
1172,1.0,2.0,0.306995754021669
1173,0.5,1.0,0.18862463167849194
1173,0.5,2.0,0.4328268976538349
1173,1.0,2.0,0.26595264743758773
1174,0.5,1.0,0.13842066178728277
1174,0.5,2.0,0.3514740761316084
1174,1.0,2.0,0.23418495655676613
1175,0.5,1.0,0.3208648181390089
1175,0.5,2.0,0.5775984054471025
1175,1.0,2.0,0.25673358730809354
1176,0.5,1.0,0.25081256464591817
1176,0.5,2.0,0.4956891861957271
1176,1.0,2.0,0.2906259151752799
1177,0.5,1.0,0.1985387914158747
1177,0.5,2.0,0.42508742812283207
1177,1.0,2.0,0.22654863670695738
1178,0.5,1.0,0.19957265901010923
1178,0.5,2.0,0.38113251437604123
1178,1.0,2.0,0.181559855365932
1179,0.5,1.0,0.1564090148005814
1179,0.5,2.0,0.38176092719167276
1179,1.0,2.0,0.24226791941248887
1180,0.5,1.0,0.2859786714423862
1180,0.5,2.0,0.5081441017554803
1180,1.0,2.0,0.22216543031309416
1181,0.5,1.0,0.1323346002309
1181,0.5,2.0,0.2859874673768455
1181,1.0,2.0,0.1588684986878288
1182,0.5,1.0,0.19508602937295286
1182,0.5,2.0,0.4553157664602771
1182,1.0,2.0,0.2602297370873243
1183,0.5,1.0,0.19025506261372804
1183,0.5,2.0,0.47133628777099024
1183,1.0,2.0,0.29927341328084045
1184,0.5,1.0,0.16439792196454944
1184,0.5,2.0,0.35306405353800485
1184,1.0,2.0,0.1886661315734554
1185,0.5,1.0,0.2091357617871818
1185,0.5,2.0,0.44024222744078956
