sample_index,function,relative_odds_error
585,asinh,0.0
585,logistic,2.1302875760394436e-16
586,exp_0_5,0.0
586,exp_1,1.7446422519829859e-16
586,exp_2,0.0
586,asinh,1.4353026114069431e-16
586,logistic,1.3391771385685997e-16
587,exp_0_5,0.0
587,exp_1,0.0
587,exp_2,0.0
587,asinh,1.8374695442773783e-16
587,logistic,0.0
588,exp_0_5,0.0
588,exp_1,1.9479334549371407e-16
588,exp_2,1.7088659939044503e-16
588,asinh,0.0
588,logistic,1.9165108113802282e-16
589,exp_0_5,0.0
589,exp_1,0.0
589,exp_2,0.0
589,asinh,0.0
589,logistic,1.2428246420441533e-16
590,exp_0_5,0.0
590,exp_1,1.881272058835293e-16
590,exp_2,0.0
590,asinh,1.642170514095937e-16
590,logistic,0.0
591,exp_0_5,0.0
591,exp_1,0.0
591,exp_2,0.0
591,asinh,0.0
591,logistic,0.0
592,exp_0_5,1.3023327497110494e-16
592,exp_1,0.0
592,exp_2,0.0
592,asinh,0.0
592,logistic,0.0
593,exp_0_5,1.8301263658067438e-16
593,exp_1,1.5084187773676557e-16
593,exp_2,2.04943255314269e-16
593,asinh,1.3349998872494573e-16
593,logistic,0.0
594,exp_0_5,0.0
594,exp_1,0.0
594,exp_2,0.0
594,asinh,0.0
594,logistic,1.3284529248014924e-16
595,exp_0_5,1.2219052827898163e-16
595,exp_1,0.0
595,exp_2,0.0
595,asinh,1.8032173608723218e-16
595,logistic,0.0
596,exp_0_5,1.4524806957418336e-16
596,exp_1,0.0
596,exp_2,1.6262255919054916e-16
596,asinh,1.2858997721804407e-16
596,logistic,1.1578070403472305e-16
597,exp_0_5,1.502300490441245e-16
597,exp_1,2.0328408918937726e-16
597,exp_2,1.8610864664560083e-16
597,asinh,1.891813742301111e-16
597,logistic,1.3906735377292937e-16
598,exp_0_5,0.0
598,exp_1,1.42865542195924e-16
598,exp_2,0.0
598,asinh,1.507337717248782e-16
598,logistic,1.250617890246313e-16
599,exp_0_5,2.0199271786753016e-16
599,exp_1,0.0
599,exp_2,0.0
599,asinh,0.0
599,logistic,1.8482433809126907e-16
600,exp_0_5,0.0
600,exp_1,0.0
600,exp_2,1.4641048713903535e-16
600,asinh,0.0
600,logistic,0.0
601,exp_0_5,0.0
601,exp_1,0.0
601,exp_2,0.0
601,asinh,0.0
601,logistic,1.5048222269004988e-16
602,exp_0_5,0.0
602,exp_1,1.6259589888967169e-16
602,exp_2,1.1906358339427513e-16
602,asinh,0.0
602,logistic,1.9595308407994137e-16
603,exp_0_5,0.0
603,exp_1,1.2433944083975276e-16
603,exp_2,1.3925397154830412e-16
603,asinh,1.147397825034872e-16
603,logistic,3.6181041900645846e-16
604,exp_0_5,0.0
604,exp_1,0.0
604,exp_2,1.6714845817976957e-16
604,asinh,0.0
604,logistic,1.315387415837597e-16
605,exp_0_5,0.0
605,exp_1,1.3121536883356395e-16
605,exp_2,0.0
605,asinh,1.122232092297923e-16
605,logistic,0.0
606,exp_0_5,1.666052044900214e-16
606,exp_1,0.0
606,exp_2,0.0
606,asinh,0.0
606,logistic,3.229423747794257e-16
607,exp_0_5,0.0
607,exp_1,1.36475135723009e-16
607,exp_2,1.6776325348595814e-16
607,asinh,1.3076001351040187e-16
607,logistic,0.0
608,exp_0_5,0.0
608,exp_1,0.0
608,exp_2,0.0
608,asinh,0.0
608,logistic,2.0444319159932326e-16
609,exp_0_5,1.946662321333497e-16
609,exp_1,1.7066364636866377e-16
609,exp_2,1.3117220389877127e-16
609,asinh,1.652093099557231e-16
609,logistic,0.0
610,exp_0_5,0.0
610,exp_1,0.0
610,exp_2,0.0
610,asinh,2.1744239426168647e-16
610,logistic,1.4881737298458177e-16
611,exp_0_5,1.7152215198149904e-16
611,exp_1,0.0
611,exp_2,0.0
611,asinh,0.0
611,logistic,1.666376845527817e-16
612,exp_0_5,2.0862573607682157e-16
612,exp_1,1.9601781258450665e-16
612,exp_2,0.0
612,asinh,0.0
612,logistic,2.5358029022249927e-16
613,exp_0_5,0.0
613,exp_1,2.205721979666869e-16
613,exp_2,0.0
613,asinh,1.2139171646949658e-16
613,logistic,0.0
614,exp_0_5,0.0
614,exp_1,0.0
614,exp_2,1.4373043091193212e-16
614,asinh,0.0
614,logistic,0.0
615,exp_0_5,1.5888155381616681e-16
615,exp_1,1.136859332905764e-16
615,exp_2,0.0
615,asinh,0.0
615,logistic,1.5307680439524042e-16
616,exp_0_5,0.0
616,exp_1,0.0
616,exp_2,1.3799602842369659e-16
616,asinh,0.0
616,logistic,0.0
617,exp_0_5,0.0
617,exp_1,1.3730394518678213e-16
617,exp_2,1.6980708331301257e-16
617,asinh,1.6611703063291486e-16
617,logistic,1.235561002575334e-16
618,exp_0_5,1.6829938731150076e-16
618,exp_1,1.275630352693765e-16
618,exp_2,1.4656810033849016e-16
618,asinh,1.1934784433301914e-16
618,logistic,0.0
619,exp_0_5,0.0
619,exp_1,1.7058810430784848e-16
619,exp_2,1.3105610623221628e-16
619,asinh,0.0
619,logistic,1.4139728278184507e-16
620,exp_0_5,1.9932502287997358e-16
620,exp_1,1.7893010622580153e-16
620,exp_2,1.4418716872128522e-16
620,asinh,0.0
620,logistic,0.0
621,exp_0_5,0.0
621,exp_1,1.459946241927799e-16
621,exp_2,0.0
621,asinh,0.0
621,logistic,1.9741434531784142e-16
622,exp_0_5,0.0
622,exp_1,0.0
622,exp_2,1.598171394432732e-16
622,asinh,1.288349132590386e-16
622,logistic,0.0
623,exp_0_5,0.0
623,exp_1,0.0
623,exp_2,1.962365201121625e-16
623,asinh,0.0
623,logistic,1.656579107817467e-16
624,exp_0_5,0.0
624,exp_1,0.0
624,exp_2,1.6038333442150838e-16
624,asinh,0.0
624,logistic,0.0
625,exp_0_5,1.886300309543383e-16
625,exp_1,0.0
625,exp_2,1.1564388352916037e-16
625,asinh,1.9867484924261903e-16
625,logistic,0.0
626,exp_0_5,1.3306268372172717e-16
626,exp_1,0.0
626,exp_2,0.0
626,asinh,1.4727578998863307e-16
626,logistic,1.2420774332115533e-16
627,exp_0_5,1.634058151006533e-16
627,exp_1,1.2025268714690942e-16
627,exp_2,0.0
627,asinh,1.4986003428182794e-16
627,logistic,1.9262871977961767e-16
628,exp_0_5,1.1929455416419206e-16
628,exp_1,0.0
628,exp_2,1.4799661570057411e-16
628,asinh,0.0
628,logistic,0.0
629,exp_0_5,0.0
629,exp_1,1.1682736288086411e-16
629,exp_2,1.2293595444307487e-16
629,asinh,0.0
629,logistic,0.0
630,exp_0_5,0.0
630,exp_1,0.0
630,exp_2,0.0
630,asinh,0.0
630,logistic,0.0
631,exp_0_5,0.0
631,exp_1,0.0
631,exp_2,0.0
631,asinh,0.0
631,logistic,0.0
632,exp_0_5,0.0
632,exp_1,0.0
632,exp_2,1.7140086045561931e-16
632,asinh,1.3229475912886727e-16
632,logistic,0.0
633,exp_0_5,1.418612389295497e-16
633,exp_1,0.0
633,exp_2,1.4797703067857192e-16
633,asinh,0.0
633,logistic,0.0
634,exp_0_5,0.0
634,exp_1,1.6941693321170125e-16
634,exp_2,0.0
634,asinh,1.5719580335225494e-16
634,logistic,1.2788415789835672e-16
635,exp_0_5,0.0
635,exp_1,0.0
635,exp_2,0.0
635,asinh,0.0
635,logistic,0.0
636,exp_0_5,0.0
636,exp_1,1.404278868913864e-16
636,exp_2,0.0
636,asinh,0.0
636,logistic,0.0
637,exp_0_5,1.2336933345937656e-16
637,exp_1,0.0
637,exp_2,1.692770897377306e-16
637,asinh,0.0
637,logistic,0.0
638,exp_0_5,1.550065469981164e-16
638,exp_1,0.0
638,exp_2,2.109305485901329e-16
638,asinh,1.7955544881147325e-16
638,logistic,1.7997102246467553e-16
639,exp_0_5,0.0
639,exp_1,0.0
639,exp_2,0.0
639,asinh,1.691695807368415e-16
639,logistic,1.9344546750358115e-16
640,exp_0_5,2.6004753175898095e-16
640,exp_1,0.0
640,exp_2,0.0
640,asinh,1.624577382670517e-16
640,logistic,0.0
641,exp_0_5,2.070302248901661e-16
641,exp_1,0.0
641,exp_2,1.6780864828482246e-16
641,asinh,2.2038036378557092e-16
641,logistic,3.867297430559715e-16
642,exp_0_5,0.0
642,exp_1,0.0
642,exp_2,0.0
642,asinh,1.3407529827534477e-16
642,logistic,0.0
643,exp_0_5,3.6555788967443854e-16
643,exp_1,0.0
643,exp_2,1.611049697892241e-16
643,asinh,0.0
643,logistic,2.539492038056562e-16
644,exp_0_5,0.0
644,exp_1,0.0
644,exp_2,0.0
644,asinh,0.0
644,logistic,0.0
645,exp_0_5,2.1787055919149155e-16
645,exp_1,0.0
645,exp_2,0.0
645,asinh,0.0
645,logistic,1.409518197183725e-16
646,exp_0_5,0.0
646,exp_1,1.2988629319055242e-16
646,exp_2,0.0
646,asinh,2.6230188753364664e-16
646,logistic,0.0
647,exp_0_5,0.0
647,exp_1,1.2816190376529093e-16
647,exp_2,0.0
647,asinh,0.0
647,logistic,0.0
648,exp_0_5,1.3306170426179644e-16
648,exp_1,1.5947622007777788e-16
648,exp_2,0.0
648,asinh,0.0
648,logistic,0.0
649,exp_0_5,0.0
649,exp_1,0.0
649,exp_2,1.8718839199388347e-16
649,asinh,1.5759637906432784e-16
649,logistic,0.0
650,exp_0_5,0.0
650,exp_1,0.0
650,exp_2,1.337463895364924e-16
650,asinh,0.0
650,logistic,0.0
651,exp_0_5,1.2639158467682045e-16
651,exp_1,1.4388850098394814e-16
651,exp_2,0.0
651,asinh,1.1433403577695972e-16
651,logistic,3.0415993038781345e-16
652,exp_0_5,0.0
652,exp_1,0.0
652,exp_2,0.0
652,asinh,2.1133080235316802e-16
652,logistic,0.0
653,exp_0_5,0.0
653,exp_1,0.0
653,exp_2,1.650868711993021e-16
653,asinh,0.0
653,logistic,2.171914925937802e-16
654,exp_0_5,0.0
654,exp_1,0.0
654,exp_2,0.0
654,asinh,2.098463193032928e-16
654,logistic,0.0
655,exp_0_5,0.0
655,exp_1,0.0
655,exp_2,0.0
655,asinh,1.7082806427290442e-16
655,logistic,0.0
656,exp_0_5,1.2424398095124977e-16
656,exp_1,0.0
656,exp_2,0.0
656,asinh,0.0
656,logistic,2.083880696801682e-16
657,exp_0_5,0.0
657,exp_1,1.6457482600287948e-16
657,exp_2,2.4395885108780466e-16
657,asinh,0.0
657,logistic,0.0
658,exp_0_5,1.197554995551132e-16
658,exp_1,1.2917566430886067e-16
658,exp_2,0.0
658,asinh,0.0
658,logistic,0.0
659,exp_0_5,1.268190035637931e-16
659,exp_1,1.448633230277626e-16
659,exp_2,1.8901952034125e-16
659,asinh,2.1501341170643957e-16
659,logistic,1.9771415528283092e-16
660,exp_0_5,0.0
660,exp_1,1.7550796522261873e-16
660,exp_2,1.3872458584158778e-16
660,asinh,0.0
660,logistic,1.4102528630607663e-16
661,exp_0_5,0.0
661,exp_1,0.0
661,exp_2,2.0083045832589624e-16
661,asinh,1.3837101524270335e-16
661,logistic,0.0
662,exp_0_5,0.0
662,exp_1,1.1807541147294006e-16
662,exp_2,1.2557659574040326e-16
662,asinh,1.278105791278663e-16
662,logistic,0.0
663,exp_0_5,1.1585921529357564e-16
663,exp_1,0.0
663,exp_2,1.3167145707194885e-16
663,asinh,0.0
663,logistic,0.0
664,exp_0_5,0.0
664,exp_1,0.0
664,exp_2,0.0
664,asinh,2.0500435381147732e-16
664,logistic,1.288543772755832e-16
665,exp_0_5,1.4882443711652582e-16
665,exp_1,0.0
665,exp_2,1.7924056716460876e-16
665,asinh,1.9767235959609563e-16
665,logistic,1.5025220830229466e-16
666,exp_0_5,0.0
666,exp_1,1.4271462009773174e-16
666,exp_2,1.8345379565980936e-16
666,asinh,0.0
666,logistic,0.0
667,exp_0_5,2.1625862159823835e-16
667,exp_1,2.106234079921023e-16
667,exp_2,0.0
667,asinh,0.0
667,logistic,1.393352393637334e-16
668,exp_0_5,0.0
668,exp_1,0.0
668,exp_2,1.901325437142454e-16
668,asinh,2.2032107716526823e-16
668,logistic,1.1475628734673958e-16
669,exp_0_5,2.151342277015152e-16
669,exp_1,0.0
669,exp_2,1.956669029094346e-16
669,asinh,1.426570312202395e-16
669,logistic,1.4522130266066073e-16
670,exp_0_5,2.0146551811579618e-16
670,exp_1,0.0
670,exp_2,0.0
670,asinh,0.0
670,logistic,0.0
671,exp_0_5,0.0
671,exp_1,0.0
671,exp_2,0.0
671,asinh,0.0
671,logistic,0.0
672,exp_0_5,0.0
672,exp_1,0.0
672,exp_2,1.7212347721878602e-16
672,asinh,1.340522010826654e-16
672,logistic,0.0
673,exp_0_5,1.697351828324106e-16
673,exp_1,1.2974885069096346e-16
673,exp_2,1.516340760570142e-16
673,asinh,0.0
673,logistic,0.0
674,exp_0_5,2.1892389692804767e-16
674,exp_1,2.158470486699922e-16
674,exp_2,2.098224743414779e-16
674,asinh,0.0
674,logistic,0.0
675,exp_0_5,1.7843868455397623e-16
675,exp_1,1.4339625210035457e-16
675,exp_2,1.8521040061631707e-16
675,asinh,2.0295315588539455e-16
675,logistic,0.0
676,exp_0_5,0.0
676,exp_1,0.0
676,exp_2,2.019284080065009e-16
676,asinh,0.0
676,logistic,0.0
677,exp_0_5,0.0
677,exp_1,0.0
677,exp_2,1.6902595685307338e-16
677,asinh,0.0
677,logistic,0.0
678,exp_0_5,0.0
678,exp_1,1.3319106374509023e-16
678,exp_2,1.5978644892127132e-16
678,asinh,1.6914675702639265e-16
678,logistic,0.0
679,exp_0_5,1.298334975292518e-16
679,exp_1,0.0
679,exp_2,0.0
679,asinh,1.378449716671823e-16
679,logistic,1.2043952677975402e-16
680,exp_0_5,1.6696658134952597e-16
680,exp_1,1.2555062662729516e-16
680,exp_2,1.4198012018196533e-16
680,asinh,0.0
680,logistic,1.763240962582117e-16
681,exp_0_5,1.3205119531834418e-16
681,exp_1,1.5706320080049589e-16
681,exp_2,0.0
681,asinh,0.0
681,logistic,0.0
682,exp_0_5,1.2688507947888132e-16
682,exp_1,0.0
682,exp_2,0.0
682,asinh,1.1824347010457097e-16
682,logistic,0.0
683,exp_0_5,1.5235157897561472e-16
683,exp_1,0.0
683,exp_2,0.0
683,asinh,0.0
683,logistic,0.0
684,exp_0_5,0.0
684,exp_1,2.0474061329308677e-16
684,exp_2,0.0
684,asinh,0.0
684,logistic,0.0
685,exp_0_5,0.0
685,exp_1,0.0
685,exp_2,1.5200381225215027e-16
685,asinh,1.7067487014078762e-16
685,logistic,0.0
686,exp_0_5,0.0
686,exp_1,1.125478953284853e-16
686,exp_2,1.1409445185257659e-16
686,asinh,0.0
686,logistic,0.0
687,exp_0_5,0.0
687,exp_1,1.9126317975447463e-16
687,exp_2,0.0
687,asinh,0.0
687,logistic,0.0
688,exp_0_5,0.0
688,exp_1,0.0
688,exp_2,1.3526799947940115e-16
688,asinh,2.4974269877232136e-16
688,logistic,0.0
689,exp_0_5,1.916945857415139e-16
689,exp_1,0.0
689,exp_2,1.233441937728461e-16
689,asinh,3.141013249746177e-16
689,logistic,1.972700424091463e-16
690,exp_0_5,1.1346576154157144e-16
690,exp_1,1.1596299803416113e-16
690,exp_2,0.0
690,asinh,1.9461929664773827e-16
690,logistic,1.3434134067102179e-16
691,exp_0_5,0.0
691,exp_1,1.9781250842013571e-16
691,exp_2,1.7622490085123938e-16
691,asinh,0.0
691,logistic,1.3487663944350216e-16
692,exp_0_5,1.4468604024260928e-16
692,exp_1,0.0
692,exp_2,0.0
692,asinh,0.0
692,logistic,1.645895748690557e-16
693,exp_0_5,0.0
693,exp_1,1.3326443561128219e-16
693,exp_2,1.5996254270433332e-16
693,asinh,1.2816013029183298e-16
693,logistic,1.9772596956279294e-16
694,exp_0_5,1.951074715675958e-16
694,exp_1,0.0
694,exp_2,0.0
694,asinh,1.7445549831915844e-16
694,logistic,1.250465485073347e-16
695,exp_0_5,1.4721387030991872e-16
695,exp_1,0.0
695,exp_2,0.0
695,asinh,0.0
695,logistic,1.3379724882064015e-16
696,exp_0_5,0.0
696,exp_1,0.0
696,exp_2,0.0
696,asinh,1.6523670608783246e-16
696,logistic,1.1118303911095907e-16
697,exp_0_5,0.0
697,exp_1,0.0
697,exp_2,1.3939360984894408e-16
697,asinh,0.0
697,logistic,1.4965822646723923e-16
698,exp_0_5,1.3205095144798466e-16
698,exp_1,1.570626206766464e-16
698,exp_2,1.110977986704292e-16
698,asinh,0.0
698,logistic,0.0
699,exp_0_5,0.0
699,exp_1,0.0
699,exp_2,0.0
699,asinh,0.0
699,logistic,0.0
700,exp_0_5,0.0
700,exp_1,2.406647610552076e-16
700,exp_2,0.0
700,asinh,1.9540569324399258e-16
700,logistic,0.0
701,exp_0_5,1.2074711561549866e-16
701,exp_1,0.0
701,exp_2,1.553375214740507e-16
701,asinh,2.317552333510514e-16
701,logistic,0.0
702,exp_0_5,2.931011395214781e-16
702,exp_1,1.934482443691755e-16
702,exp_2,1.6853471068189683e-16
702,asinh,1.2738228765165771e-16
702,logistic,0.0
703,exp_0_5,0.0
703,exp_1,0.0
703,exp_2,2.575163205443553e-16
703,asinh,0.0
703,logistic,1.655926500069798e-16
704,exp_0_5,2.445264884176484e-16
704,exp_1,0.0
704,exp_2,0.0
704,asinh,0.0
704,logistic,0.0
705,exp_0_5,0.0
705,exp_1,0.0
705,exp_2,0.0
705,asinh,1.4599373716373206e-16
705,logistic,0.0
706,exp_0_5,0.0
706,exp_1,1.7133953276649496e-16
706,exp_2,1.3221323480727062e-16
706,asinh,0.0
706,logistic,0.0
707,exp_0_5,1.2926430598781423e-16
707,exp_1,0.0
707,exp_2,0.0
707,asinh,1.2824539600782907e-16
707,logistic,0.0
708,exp_0_5,1.1220523733870284e-16
708,exp_1,0.0
708,exp_2,0.0
708,asinh,2.2666580883432756e-16
708,logistic,2.24123350203237e-16
709,exp_0_5,0.0
709,exp_1,0.0
709,exp_2,0.0
709,asinh,0.0
709,logistic,0.0
710,exp_0_5,1.704879375609533e-16
710,exp_1,0.0
710,exp_2,0.0
710,asinh,0.0
710,logistic,0.0
711,exp_0_5,1.4880039665322522e-16
711,exp_1,1.9943342511413688e-16
711,exp_2,0.0
711,asinh,1.7276665443018115e-16
711,logistic,1.6770455209183966e-16
712,exp_0_5,0.0
712,exp_1,0.0
712,exp_2,1.5760741015716684e-16
712,asinh,1.8511517588368568e-16
712,logistic,1.4147144068892164e-16
713,exp_0_5,1.390308859550591e-16
713,exp_1,0.0
713,exp_2,0.0
713,asinh,0.0
713,logistic,1.687119882543511e-16
714,exp_0_5,1.1543038996393001e-16
714,exp_1,1.2001349847453923e-16
714,exp_2,0.0
714,asinh,0.0
714,logistic,2.1130324431645677e-16
715,exp_0_5,0.0
715,exp_1,1.8384730845427252e-16
715,exp_2,3.0444182903964033e-16
715,asinh,1.7739797114811332e-16
715,logistic,1.180119793168187e-16
716,exp_0_5,1.4564146096163386e-16
716,exp_1,1.9105562288442643e-16
716,exp_2,0.0
716,asinh,2.0781322588346266e-16
716,logistic,0.0
717,exp_0_5,0.0
717,exp_1,0.0
717,exp_2,2.0392227354163864e-16
717,asinh,0.0
717,logistic,0.0
718,exp_0_5,0.0
718,exp_1,1.4706193940545337e-16
718,exp_2,0.0
718,asinh,1.1847871276701558e-16
718,logistic,0.0
719,exp_0_5,0.0
719,exp_1,1.403384220617858e-16
719,exp_2,1.7739564276683502e-16
719,asinh,0.0
719,logistic,0.0
720,exp_0_5,0.0
720,exp_1,0.0
720,exp_2,1.1144864287553717e-16
720,asinh,0.0
720,logistic,0.0
721,exp_0_5,0.0
721,exp_1,0.0
721,exp_2,0.0
721,asinh,0.0
721,logistic,0.0
722,exp_0_5,0.0
722,exp_1,1.442600099380489e-16
722,exp_2,1.8744837753975017e-16
722,asinh,1.3916865067420426e-16
722,logistic,1.751848220225138e-16
723,exp_0_5,0.0
723,exp_1,1.2908780405248698e-16
723,exp_2,0.0
723,asinh,1.155020112804766e-16
723,logistic,0.0
724,exp_0_5,1.4855518152451491e-16
724,exp_1,1.9877665539527597e-16
724,exp_2,0.0
724,asinh,1.332957243753752e-16
724,logistic,1.1938115516291646e-16
725,exp_0_5,0.0
725,exp_1,0.0
725,exp_2,0.0
725,asinh,1.2512919744585367e-16
725,logistic,1.3444501662797026e-16
726,exp_0_5,1.2586954679872247e-16
726,exp_1,0.0
726,exp_2,0.0
726,asinh,1.5121201742453971e-16
726,logistic,0.0
727,exp_0_5,1.364060692183349e-16
727,exp_1,0.0
727,exp_2,0.0
727,asinh,1.3968587385387248e-16
727,logistic,2.6922135803004705e-16
728,exp_0_5,1.221946358486115e-16
728,exp_1,1.3449125715273366e-16
728,exp_2,0.0
728,asinh,1.6768644273231978e-16
728,logistic,0.0
729,exp_0_5,1.4395903305483889e-16
729,exp_1,0.0
729,exp_2,0.0
729,asinh,2.6085758550644816e-16
729,logistic,2.558288728600915e-16
730,exp_0_5,0.0
730,exp_1,1.5607335260757452e-16
730,exp_2,0.0
730,asinh,1.3181271003795357e-16
730,logistic,2.178341745859602e-16
731,exp_0_5,2.0970198135675184e-16
731,exp_1,0.0
731,exp_2,1.7664016394980374e-16
731,asinh,2.08084688015504e-16
731,logistic,0.0
732,exp_0_5,0.0
732,exp_1,0.0
732,exp_2,0.0
732,asinh,1.1334525108696747e-16
732,logistic,1.1554361958022196e-16
733,exp_0_5,1.1378079897558575e-16
733,exp_1,1.1660783399708024e-16
733,exp_2,1.2247437359787682e-16
733,asinh,1.16561254525501e-16
733,logistic,0.0
734,exp_0_5,1.7912433730795807e-16
734,exp_1,1.4450037291763136e-16
734,exp_2,0.0
734,asinh,2.039581058823111e-16
734,logistic,0.0
735,exp_0_5,0.0
735,exp_1,0.0
735,exp_2,0.0
735,asinh,0.0
735,logistic,0.0
736,exp_0_5,0.0
736,exp_1,0.0
736,exp_2,1.4732995739833131e-16
736,asinh,0.0
736,logistic,0.0
737,exp_0_5,0.0
737,exp_1,2.0439192599405356e-16
737,exp_2,0.0
737,asinh,0.0
737,logistic,0.0
738,exp_0_5,0.0
738,exp_1,1.2051720594900947e-16
738,exp_2,1.3082413720126032e-16
738,asinh,0.0
738,logistic,1.5504938561891812e-16
739,exp_0_5,1.165147032827952e-16
739,exp_1,1.2227881948008907e-16
739,exp_2,1.346766312875963e-16
739,asinh,0.0
739,logistic,2.8052481492964385e-16
740,exp_0_5,0.0
740,exp_1,1.5112307930800785e-16
740,exp_2,0.0
740,asinh,0.0
740,logistic,1.3385003193745172e-16
741,exp_0_5,1.477768970463507e-16
741,exp_1,0.0
741,exp_2,0.0
741,asinh,0.0
741,logistic,0.0
742,exp_0_5,1.6713858872483595e-16
742,exp_1,1.258094419828918e-16
742,exp_2,1.4256609114543104e-16
742,asinh,1.8243054004250364e-16
742,logistic,0.0
743,exp_0_5,1.449852776754066e-16
743,exp_1,0.0
743,exp_2,1.6144884169069877e-16
743,asinh,1.2938972845915452e-16
743,logistic,0.0
744,exp_0_5,0.0
744,exp_1,1.735299685432082e-16
744,exp_2,1.3561531924080623e-16
744,asinh,1.5737608830464204e-16
744,logistic,1.27539682054872e-16
745,exp_0_5,2.1800011938957886e-16
745,exp_1,0.0
745,exp_2,0.0
745,asinh,0.0
745,logistic,0.0
746,exp_0_5,0.0
746,exp_1,1.6922619220845632e-16
746,exp_2,0.0
746,asinh,0.0
746,logistic,1.4328046015168264e-16
747,exp_0_5,1.8324644661486263e-16
747,exp_1,0.0
747,exp_2,2.0599257509024288e-16
747,asinh,0.0
747,logistic,0.0
748,exp_0_5,0.0
748,exp_1,1.489885168344828e-16
748,exp_2,1.999380093565751e-16
748,asinh,0.0
748,logistic,0.0
749,exp_0_5,1.2092441390777856e-16
749,exp_1,1.3170969755267683e-16
749,exp_2,1.562518885363111e-16
749,asinh,1.3163719066954929e-16
749,logistic,1.205953632638805e-16
750,exp_0_5,1.4079627372446045e-16
750,exp_1,0.0
750,exp_2,2.8716661883830283e-16
750,asinh,0.0
750,logistic,0.0
751,exp_0_5,1.3971565752618742e-16
751,exp_1,0.0
751,exp_2,1.392257707267752e-16
751,asinh,1.7465408796428277e-16
751,logistic,0.0
752,exp_0_5,1.2369931358787044e-16
752,exp_1,0.0
752,exp_2,0.0
752,asinh,1.4376571308298512e-16
752,logistic,1.6174357262748403e-16
753,exp_0_5,0.0
753,exp_1,0.0
753,exp_2,2.5255976332831273e-16
753,asinh,1.171332890447292e-16
753,logistic,0.0
754,exp_0_5,0.0
754,exp_1,0.0
754,exp_2,0.0
754,asinh,0.0
754,logistic,0.0
755,exp_0_5,0.0
755,exp_1,0.0
755,exp_2,0.0
755,asinh,0.0
755,logistic,2.1740076399902397e-16
756,exp_0_5,0.0
756,exp_1,1.2931436794196174e-16
756,exp_2,1.5062023922513189e-16
756,asinh,0.0
756,logistic,2.177144886444103e-16
757,exp_0_5,1.8479182355536776e-16
757,exp_1,1.5378900137856326e-16
757,exp_2,0.0
757,asinh,1.2658024708579976e-16
757,logistic,0.0
758,exp_0_5,0.0
758,exp_1,1.6980502774905335e-16
758,exp_2,0.0
758,asinh,0.0
758,logistic,0.0
759,exp_0_5,1.776643231461635e-16
759,exp_1,1.4215437357571263e-16
759,exp_2,0.0
759,asinh,0.0
759,logistic,1.8637310451423116e-16
760,exp_0_5,2.836863923479126e-16
760,exp_1,0.0
760,exp_2,2.958035252925712e-16
760,asinh,1.62564011505202e-16
760,logistic,0.0
761,exp_0_5,0.0
761,exp_1,0.0
761,exp_2,2.1834139016575315e-16
761,asinh,0.0
761,logistic,0.0
762,exp_0_5,1.1912228745336724e-16
762,exp_1,1.278132325972401e-16
762,exp_2,0.0
762,asinh,0.0
762,logistic,2.1498972326672287e-16
763,exp_0_5,1.4607858080766455e-16
763,exp_1,0.0
763,exp_2,0.0
763,asinh,1.3043274149577635e-16
763,logistic,0.0
764,exp_0_5,1.316663090459119e-16
764,exp_1,0.0
764,exp_2,2.1961801193684827e-16
764,asinh,0.0
764,logistic,1.7936930393302916e-16
765,exp_0_5,1.8337740447852496e-16
765,exp_1,0.0
765,exp_2,2.065820605615929e-16
765,asinh,1.3280327788454165e-16
765,logistic,0.0
766,exp_0_5,1.558644240777028e-16
766,exp_1,2.1881836490714325e-16
766,exp_2,2.1563900116736393e-16
766,asinh,1.5046061788331675e-16
766,logistic,0.0
767,exp_0_5,0.0
767,exp_1,0.0
767,exp_2,0.0
767,asinh,0.0
767,logistic,1.6646499709815212e-16
768,exp_0_5,0.0
768,exp_1,0.0
768,exp_2,0.0
768,asinh,1.634499250328866e-16
768,logistic,0.0
769,exp_0_5,0.0
769,exp_1,0.0
769,exp_2,0.0
769,asinh,0.0
769,logistic,1.2029640204242546e-16
770,exp_0_5,0.0
770,exp_1,1.482337539829878e-16
770,exp_2,0.0
770,asinh,0.0
770,logistic,2.3463926932009576e-16
771,exp_0_5,1.3121230515477875e-16
771,exp_1,0.0
771,exp_2,0.0
771,asinh,0.0
771,logistic,0.0
772,exp_0_5,0.0
772,exp_1,0.0
772,exp_2,0.0
772,asinh,1.7121577352226007e-16
772,logistic,1.9968718852653795e-16
773,exp_0_5,0.0
773,exp_1,1.766960725291987e-16
773,exp_2,0.0
773,asinh,1.9869127555717566e-16
773,logistic,0.0
774,exp_0_5,1.696243671141957e-16
774,exp_1,0.0
774,exp_2,1.512384717956471e-16
774,asinh,0.0
774,logistic,1.9095263034932116e-16
775,exp_0_5,1.9008057170136094e-16
775,exp_1,1.6271786360454448e-16
775,exp_2,0.0
775,asinh,1.2024327500481278e-16
775,logistic,0.0
776,exp_0_5,1.2982840901133995e-16
776,exp_1,1.5182008850975377e-16
776,exp_2,0.0
