sample_index,function,aggregation_error
1813,exp_1,1.1102230246251565e-16
1813,exp_2,1.1102230246251565e-16
1813,asinh,1.1102230246251565e-16
1813,logistic,2.220446049250313e-16
1814,exp_0_5,5.551115123125783e-17
1814,exp_1,0.0
1814,exp_2,0.0
1814,asinh,5.551115123125783e-17
1814,logistic,0.0
1815,exp_0_5,1.1102230246251565e-16
1815,exp_1,1.1102230246251565e-16
1815,exp_2,1.1102230246251565e-16
1815,asinh,1.1102230246251565e-16
1815,logistic,1.1102230246251565e-16
1816,exp_0_5,5.551115123125783e-17
1816,exp_1,0.0
1816,exp_2,1.3877787807814457e-17
1816,asinh,2.7755575615628914e-17
1816,logistic,0.0
1817,exp_0_5,0.0
1817,exp_1,0.0
1817,exp_2,2.7755575615628914e-17
1817,asinh,0.0
1817,logistic,0.0
1818,exp_0_5,1.1102230246251565e-16
1818,exp_1,2.220446049250313e-16
1818,exp_2,0.0
1818,asinh,2.220446049250313e-16
1818,logistic,0.0
1819,exp_0_5,0.0
1819,exp_1,1.1102230246251565e-16
1819,exp_2,2.220446049250313e-16
1819,asinh,5.551115123125783e-17
1819,logistic,5.551115123125783e-17
1820,exp_0_5,1.3877787807814457e-17
1820,exp_1,0.0
1820,exp_2,6.938893903907228e-18
1820,asinh,1.3877787807814457e-17
1820,logistic,0.0
1821,exp_0_5,0.0
1821,exp_1,0.0
1821,exp_2,0.0
1821,asinh,0.0
1821,logistic,0.0
1822,exp_0_5,1.1102230246251565e-16
1822,exp_1,1.1102230246251565e-16
1822,exp_2,0.0
1822,asinh,0.0
1822,logistic,0.0
1823,exp_0_5,1.1102230246251565e-16
1823,exp_1,1.1102230246251565e-16
1823,exp_2,5.551115123125783e-17
1823,asinh,5.551115123125783e-17
1823,logistic,0.0
1824,exp_0_5,0.0
1824,exp_1,5.551115123125783e-17
1824,exp_2,0.0
1824,asinh,1.1102230246251565e-16
1824,logistic,5.551115123125783e-17
1825,exp_0_5,1.1102230246251565e-16
1825,exp_1,1.1102230246251565e-16
1825,exp_2,1.1102230246251565e-16
1825,asinh,1.1102230246251565e-16
1825,logistic,0.0
1826,exp_0_5,5.551115123125783e-17
1826,exp_1,0.0
1826,exp_2,0.0
1826,asinh,1.1102230246251565e-16
1826,logistic,5.551115123125783e-17
1827,exp_0_5,5.551115123125783e-17
1827,exp_1,0.0
1827,exp_2,6.938893903907228e-18
1827,asinh,0.0
1827,logistic,5.551115123125783e-17
1828,exp_0_5,5.551115123125783e-17
1828,exp_1,5.551115123125783e-17
1828,exp_2,0.0
1828,asinh,0.0
1828,logistic,1.1102230246251565e-16
1829,exp_0_5,1.1102230246251565e-16
1829,exp_1,1.1102230246251565e-16
1829,exp_2,1.1102230246251565e-16
1829,asinh,1.1102230246251565e-16
1829,logistic,1.1102230246251565e-16
1830,exp_0_5,5.551115123125783e-17
1830,exp_1,5.551115123125783e-17
1830,exp_2,0.0
1830,asinh,1.1102230246251565e-16
1830,logistic,5.551115123125783e-17
1831,exp_0_5,5.551115123125783e-17
1831,exp_1,2.7755575615628914e-17
1831,exp_2,0.0
1831,asinh,0.0
1831,logistic,5.551115123125783e-17
1832,exp_0_5,1.1102230246251565e-16
1832,exp_1,0.0
1832,exp_2,0.0
1832,asinh,1.1102230246251565e-16
1832,logistic,5.551115123125783e-17
1833,exp_0_5,1.3877787807814457e-17
1833,exp_1,0.0
1833,exp_2,0.0
1833,asinh,0.0
1833,logistic,1.3877787807814457e-17
1834,exp_0_5,5.551115123125783e-17
1834,exp_1,0.0
1834,exp_2,6.938893903907228e-18
1834,asinh,5.551115123125783e-17
1834,logistic,0.0
1835,exp_0_5,0.0
1835,exp_1,0.0
1835,exp_2,0.0
1835,asinh,0.0
1835,logistic,0.0
1836,exp_0_5,0.0
1836,exp_1,0.0
1836,exp_2,1.1102230246251565e-16
1836,asinh,1.1102230246251565e-16
1836,logistic,1.1102230246251565e-16
1837,exp_0_5,5.551115123125783e-17
1837,exp_1,5.551115123125783e-17
1837,exp_2,2.7755575615628914e-17
1837,asinh,5.551115123125783e-17
1837,logistic,0.0
1838,exp_0_5,5.551115123125783e-17
1838,exp_1,0.0
1838,exp_2,0.0
1838,asinh,1.1102230246251565e-16
1838,logistic,5.551115123125783e-17
1839,exp_0_5,1.3877787807814457e-17
1839,exp_1,0.0
1839,exp_2,1.734723475976807e-18
1839,asinh,1.3877787807814457e-17
1839,logistic,2.7755575615628914e-17
1840,exp_0_5,0.0
1840,exp_1,0.0
1840,exp_2,0.0
1840,asinh,1.1102230246251565e-16
1840,logistic,1.1102230246251565e-16
1841,exp_0_5,0.0
1841,exp_1,0.0
1841,exp_2,0.0
1841,asinh,0.0
1841,logistic,1.1102230246251565e-16
1842,exp_0_5,0.0
1842,exp_1,0.0
1842,exp_2,2.7755575615628914e-17
1842,asinh,0.0
1842,logistic,5.551115123125783e-17
1843,exp_0_5,1.1102230246251565e-16
1843,exp_1,2.220446049250313e-16
1843,exp_2,0.0
1843,asinh,1.1102230246251565e-16
1843,logistic,1.1102230246251565e-16
1844,exp_0_5,0.0
1844,exp_1,0.0
1844,exp_2,1.1102230246251565e-16
1844,asinh,1.1102230246251565e-16
1844,logistic,1.1102230246251565e-16
1845,exp_0_5,0.0
1845,exp_1,0.0
1845,exp_2,2.7755575615628914e-17
1845,asinh,0.0
1845,logistic,0.0
1846,exp_0_5,0.0
1846,exp_1,0.0
1846,exp_2,0.0
1846,asinh,1.1102230246251565e-16
1846,logistic,0.0
1847,exp_0_5,1.1102230246251565e-16
1847,exp_1,1.1102230246251565e-16
1847,exp_2,1.1102230246251565e-16
1847,asinh,0.0
1847,logistic,1.1102230246251565e-16
1848,exp_0_5,0.0
1848,exp_1,0.0
1848,exp_2,0.0
1848,asinh,1.1102230246251565e-16
1848,logistic,0.0
1849,exp_0_5,1.1102230246251565e-16
1849,exp_1,1.1102230246251565e-16
1849,exp_2,0.0
1849,asinh,0.0
1849,logistic,2.220446049250313e-16
1850,exp_0_5,2.7755575615628914e-17
1850,exp_1,2.7755575615628914e-17
1850,exp_2,1.3877787807814457e-17
1850,asinh,2.7755575615628914e-17
1850,logistic,0.0
1851,exp_0_5,1.1102230246251565e-16
1851,exp_1,0.0
1851,exp_2,1.1102230246251565e-16
1851,asinh,0.0
1851,logistic,0.0
1852,exp_0_5,0.0
1852,exp_1,0.0
1852,exp_2,0.0
1852,asinh,0.0
1852,logistic,0.0
1853,exp_0_5,0.0
1853,exp_1,0.0
1853,exp_2,0.0
1853,asinh,0.0
1853,logistic,5.551115123125783e-17
1854,exp_0_5,0.0
1854,exp_1,2.7755575615628914e-17
1854,exp_2,6.938893903907228e-18
1854,asinh,5.551115123125783e-17
1854,logistic,5.551115123125783e-17
1855,exp_0_5,1.1102230246251565e-16
1855,exp_1,0.0
1855,exp_2,1.1102230246251565e-16
1855,asinh,0.0
1855,logistic,1.1102230246251565e-16
1856,exp_0_5,1.1102230246251565e-16
1856,exp_1,2.220446049250313e-16
1856,exp_2,0.0
1856,asinh,0.0
1856,logistic,0.0
1857,exp_0_5,5.551115123125783e-17
1857,exp_1,0.0
1857,exp_2,0.0
1857,asinh,0.0
1857,logistic,5.551115123125783e-17
1858,exp_0_5,0.0
1858,exp_1,1.1102230246251565e-16
1858,exp_2,0.0
1858,asinh,1.1102230246251565e-16
1858,logistic,2.220446049250313e-16
1859,exp_0_5,0.0
1859,exp_1,0.0
1859,exp_2,0.0
1859,asinh,1.1102230246251565e-16
1859,logistic,0.0
1860,exp_0_5,5.551115123125783e-17
1860,exp_1,5.551115123125783e-17
1860,exp_2,2.7755575615628914e-17
1860,asinh,5.551115123125783e-17
1860,logistic,5.551115123125783e-17
1861,exp_0_5,5.551115123125783e-17
1861,exp_1,5.551115123125783e-17
1861,exp_2,1.1102230246251565e-16
1861,asinh,1.1102230246251565e-16
1861,logistic,5.551115123125783e-17
1862,exp_0_5,0.0
1862,exp_1,5.551115123125783e-17
1862,exp_2,5.551115123125783e-17
1862,asinh,5.551115123125783e-17
1862,logistic,0.0
1863,exp_0_5,5.551115123125783e-17
1863,exp_1,5.551115123125783e-17
1863,exp_2,0.0
1863,asinh,5.551115123125783e-17
1863,logistic,0.0
1864,exp_0_5,5.551115123125783e-17
1864,exp_1,0.0
1864,exp_2,1.3877787807814457e-17
1864,asinh,1.1102230246251565e-16
1864,logistic,0.0
1865,exp_0_5,0.0
1865,exp_1,1.1102230246251565e-16
1865,exp_2,0.0
1865,asinh,1.1102230246251565e-16
1865,logistic,2.220446049250313e-16
1866,exp_0_5,5.551115123125783e-17
1866,exp_1,1.1102230246251565e-16
1866,exp_2,1.1102230246251565e-16
1866,asinh,1.1102230246251565e-16
1866,logistic,5.551115123125783e-17
1867,exp_0_5,5.551115123125783e-17
1867,exp_1,0.0
1867,exp_2,1.1102230246251565e-16
1867,asinh,5.551115123125783e-17
1867,logistic,1.1102230246251565e-16
1868,exp_0_5,1.1102230246251565e-16
1868,exp_1,1.1102230246251565e-16
1868,exp_2,1.1102230246251565e-16
1868,asinh,0.0
1868,logistic,1.1102230246251565e-16
1869,exp_0_5,0.0
1869,exp_1,1.1102230246251565e-16
1869,exp_2,0.0
1869,asinh,0.0
1869,logistic,0.0
1870,exp_0_5,1.1102230246251565e-16
1870,exp_1,1.1102230246251565e-16
1870,exp_2,1.1102230246251565e-16
1870,asinh,0.0
1870,logistic,0.0
1871,exp_0_5,0.0
1871,exp_1,0.0
1871,exp_2,0.0
1871,asinh,0.0
1871,logistic,0.0
1872,exp_0_5,1.1102230246251565e-16
1872,exp_1,0.0
1872,exp_2,2.220446049250313e-16
1872,asinh,2.220446049250313e-16
1872,logistic,0.0
1873,exp_0_5,1.1102230246251565e-16
1873,exp_1,1.1102230246251565e-16
1873,exp_2,1.1102230246251565e-16
1873,asinh,0.0
1873,logistic,1.1102230246251565e-16
1874,exp_0_5,2.7755575615628914e-17
1874,exp_1,0.0
1874,exp_2,0.0
1874,asinh,1.3877787807814457e-17
1874,logistic,0.0
1875,exp_0_5,0.0
1875,exp_1,0.0
1875,exp_2,1.1102230246251565e-16
1875,asinh,0.0
1875,logistic,1.1102230246251565e-16
1876,exp_0_5,1.1102230246251565e-16
1876,exp_1,1.1102230246251565e-16
1876,exp_2,1.1102230246251565e-16
1876,asinh,5.551115123125783e-17
1876,logistic,0.0
1877,exp_0_5,0.0
1877,exp_1,1.1102230246251565e-16
1877,exp_2,5.551115123125783e-17
1877,asinh,0.0
1877,logistic,0.0
1878,exp_0_5,1.1102230246251565e-16
1878,exp_1,1.1102230246251565e-16
1878,exp_2,0.0
1878,asinh,1.1102230246251565e-16
1878,logistic,2.220446049250313e-16
1879,exp_0_5,0.0
1879,exp_1,0.0
1879,exp_2,0.0
1879,asinh,0.0
1879,logistic,5.551115123125783e-17
1880,exp_0_5,0.0
1880,exp_1,5.551115123125783e-17
1880,exp_2,5.551115123125783e-17
1880,asinh,1.1102230246251565e-16
1880,logistic,0.0
1881,exp_0_5,0.0
1881,exp_1,0.0
1881,exp_2,0.0
1881,asinh,0.0
1881,logistic,0.0
1882,exp_0_5,5.551115123125783e-17
1882,exp_1,0.0
1882,exp_2,2.7755575615628914e-17
1882,asinh,5.551115123125783e-17
1882,logistic,5.551115123125783e-17
1883,exp_0_5,0.0
1883,exp_1,0.0
1883,exp_2,0.0
1883,asinh,0.0
1883,logistic,0.0
1884,exp_0_5,0.0
1884,exp_1,0.0
1884,exp_2,0.0
1884,asinh,0.0
1884,logistic,0.0
1885,exp_0_5,0.0
1885,exp_1,5.551115123125783e-17
1885,exp_2,5.551115123125783e-17
1885,asinh,5.551115123125783e-17
1885,logistic,5.551115123125783e-17
1886,exp_0_5,1.1102230246251565e-16
1886,exp_1,5.551115123125783e-17
1886,exp_2,0.0
1886,asinh,5.551115123125783e-17
1886,logistic,0.0
1887,exp_0_5,0.0
1887,exp_1,0.0
1887,exp_2,0.0
1887,asinh,1.1102230246251565e-16
1887,logistic,1.1102230246251565e-16
1888,exp_0_5,0.0
1888,exp_1,5.551115123125783e-17
1888,exp_2,0.0
1888,asinh,0.0
1888,logistic,0.0
1889,exp_0_5,0.0
1889,exp_1,1.1102230246251565e-16
1889,exp_2,0.0
1889,asinh,5.551115123125783e-17
1889,logistic,0.0
1890,exp_0_5,5.551115123125783e-17
1890,exp_1,0.0
1890,exp_2,1.3877787807814457e-17
1890,asinh,5.551115123125783e-17
1890,logistic,5.551115123125783e-17
1891,exp_0_5,0.0
1891,exp_1,0.0
1891,exp_2,0.0
1891,asinh,3.469446951953614e-18
1891,logistic,0.0
1892,exp_0_5,1.1102230246251565e-16
1892,exp_1,1.1102230246251565e-16
1892,exp_2,0.0
1892,asinh,0.0
1892,logistic,0.0
1893,exp_0_5,1.1102230246251565e-16
1893,exp_1,5.551115123125783e-17
1893,exp_2,5.551115123125783e-17
1893,asinh,5.551115123125783e-17
1893,logistic,5.551115123125783e-17
1894,exp_0_5,0.0
1894,exp_1,0.0
1894,exp_2,3.3306690738754696e-16
1894,asinh,1.1102230246251565e-16
1894,logistic,1.1102230246251565e-16
1895,exp_0_5,1.1102230246251565e-16
1895,exp_1,3.3306690738754696e-16
1895,exp_2,0.0
1895,asinh,2.220446049250313e-16
1895,logistic,1.1102230246251565e-16
1896,exp_0_5,0.0
1896,exp_1,0.0
1896,exp_2,1.1102230246251565e-16
1896,asinh,5.551115123125783e-17
1896,logistic,1.1102230246251565e-16
1897,exp_0_5,5.551115123125783e-17
1897,exp_1,5.551115123125783e-17
1897,exp_2,1.1102230246251565e-16
1897,asinh,0.0
1897,logistic,0.0
1898,exp_0_5,1.1102230246251565e-16
1898,exp_1,5.551115123125783e-17
1898,exp_2,0.0
1898,asinh,0.0
1898,logistic,0.0
1899,exp_0_5,5.551115123125783e-17
1899,exp_1,2.7755575615628914e-17
1899,exp_2,0.0
1899,asinh,2.7755575615628914e-17
1899,logistic,0.0
1900,exp_0_5,2.7755575615628914e-17
1900,exp_1,2.7755575615628914e-17
1900,exp_2,0.0
1900,asinh,0.0
1900,logistic,2.7755575615628914e-17
1901,exp_0_5,0.0
1901,exp_1,0.0
1901,exp_2,0.0
1901,asinh,0.0
1901,logistic,0.0
1902,exp_0_5,1.1102230246251565e-16
1902,exp_1,5.551115123125783e-17
1902,exp_2,5.551115123125783e-17
1902,asinh,5.551115123125783e-17
1902,logistic,5.551115123125783e-17
1903,exp_0_5,0.0
1903,exp_1,0.0
1903,exp_2,0.0
1903,asinh,0.0
1903,logistic,2.7755575615628914e-17
1904,exp_0_5,0.0
1904,exp_1,1.1102230246251565e-16
1904,exp_2,1.1102230246251565e-16
1904,asinh,0.0
1904,logistic,0.0
1905,exp_0_5,1.1102230246251565e-16
1905,exp_1,1.1102230246251565e-16
1905,exp_2,0.0
1905,asinh,2.220446049250313e-16
1905,logistic,5.551115123125783e-17
1906,exp_0_5,0.0
1906,exp_1,1.1102230246251565e-16
1906,exp_2,1.1102230246251565e-16
1906,asinh,0.0
1906,logistic,0.0
1907,exp_0_5,0.0
1907,exp_1,5.551115123125783e-17
1907,exp_2,0.0
1907,asinh,0.0
1907,logistic,0.0
1908,exp_0_5,1.1102230246251565e-16
1908,exp_1,0.0
1908,exp_2,0.0
1908,asinh,5.551115123125783e-17
1908,logistic,0.0
1909,exp_0_5,1.1102230246251565e-16
1909,exp_1,1.1102230246251565e-16
1909,exp_2,0.0
1909,asinh,1.1102230246251565e-16
1909,logistic,0.0
1910,exp_0_5,5.551115123125783e-17
1910,exp_1,5.551115123125783e-17
1910,exp_2,5.551115123125783e-17
1910,asinh,5.551115123125783e-17
1910,logistic,0.0
1911,exp_0_5,1.1102230246251565e-16
1911,exp_1,0.0
1911,exp_2,1.1102230246251565e-16
1911,asinh,1.1102230246251565e-16
1911,logistic,1.1102230246251565e-16
1912,exp_0_5,0.0
1912,exp_1,5.551115123125783e-17
1912,exp_2,2.7755575615628914e-17
1912,asinh,1.1102230246251565e-16
1912,logistic,0.0
1913,exp_0_5,0.0
1913,exp_1,0.0
1913,exp_2,1.1102230246251565e-16
1913,asinh,0.0
1913,logistic,0.0
1914,exp_0_5,1.1102230246251565e-16
1914,exp_1,0.0
1914,exp_2,1.1102230246251565e-16
1914,asinh,5.551115123125783e-17
1914,logistic,0.0
1915,exp_0_5,1.1102230246251565e-16
1915,exp_1,2.220446049250313e-16
1915,exp_2,1.1102230246251565e-16
1915,asinh,0.0
1915,logistic,0.0
1916,exp_0_5,0.0
1916,exp_1,0.0
1916,exp_2,5.551115123125783e-17
1916,asinh,0.0
1916,logistic,0.0
1917,exp_0_5,5.551115123125783e-17
1917,exp_1,0.0
1917,exp_2,2.7755575615628914e-17
1917,asinh,5.551115123125783e-17
1917,logistic,1.1102230246251565e-16
1918,exp_0_5,0.0
1918,exp_1,0.0
1918,exp_2,0.0
1918,asinh,0.0
1918,logistic,5.551115123125783e-17
1919,exp_0_5,5.551115123125783e-17
1919,exp_1,5.551115123125783e-17
1919,exp_2,0.0
1919,asinh,5.551115123125783e-17
1919,logistic,0.0
1920,exp_0_5,1.1102230246251565e-16
1920,exp_1,1.1102230246251565e-16
1920,exp_2,0.0
1920,asinh,0.0
1920,logistic,0.0
1921,exp_0_5,5.551115123125783e-17
1921,exp_1,5.551115123125783e-17
1921,exp_2,1.1102230246251565e-16
1921,asinh,5.551115123125783e-17
1921,logistic,0.0
1922,exp_0_5,0.0
1922,exp_1,0.0
1922,exp_2,0.0
1922,asinh,0.0
1922,logistic,0.0
1923,exp_0_5,0.0
1923,exp_1,0.0
1923,exp_2,1.1102230246251565e-16
1923,asinh,0.0
1923,logistic,1.1102230246251565e-16
1924,exp_0_5,5.551115123125783e-17
1924,exp_1,0.0
1924,exp_2,0.0
1924,asinh,5.551115123125783e-17
1924,logistic,5.551115123125783e-17
1925,exp_0_5,5.551115123125783e-17
1925,exp_1,5.551115123125783e-17
1925,exp_2,5.551115123125783e-17
1925,asinh,5.551115123125783e-17
1925,logistic,0.0
1926,exp_0_5,0.0
1926,exp_1,1.6653345369377348e-16
1926,exp_2,5.551115123125783e-17
1926,asinh,1.1102230246251565e-16
1926,logistic,1.1102230246251565e-16
1927,exp_0_5,0.0
1927,exp_1,0.0
1927,exp_2,1.1102230246251565e-16
1927,asinh,1.1102230246251565e-16
1927,logistic,0.0
1928,exp_0_5,0.0
1928,exp_1,0.0
1928,exp_2,0.0
1928,asinh,0.0
1928,logistic,5.551115123125783e-17
1929,exp_0_5,5.551115123125783e-17
1929,exp_1,5.551115123125783e-17
1929,exp_2,0.0
1929,asinh,0.0
1929,logistic,0.0
1930,exp_0_5,5.551115123125783e-17
1930,exp_1,5.551115123125783e-17
1930,exp_2,5.551115123125783e-17
1930,asinh,5.551115123125783e-17
1930,logistic,0.0
1931,exp_0_5,0.0
1931,exp_1,0.0
1931,exp_2,0.0
1931,asinh,0.0
1931,logistic,0.0
1932,exp_0_5,2.7755575615628914e-17
1932,exp_1,0.0
1932,exp_2,0.0
1932,asinh,2.7755575615628914e-17
1932,logistic,0.0
1933,exp_0_5,5.551115123125783e-17
1933,exp_1,5.551115123125783e-17
1933,exp_2,5.551115123125783e-17
1933,asinh,5.551115123125783e-17
1933,logistic,5.551115123125783e-17
1934,exp_0_5,0.0
1934,exp_1,5.551115123125783e-17
1934,exp_2,0.0
1934,asinh,0.0
1934,logistic,0.0
1935,exp_0_5,0.0
1935,exp_1,0.0
1935,exp_2,0.0
1935,asinh,0.0
1935,logistic,5.551115123125783e-17
1936,exp_0_5,5.551115123125783e-17
1936,exp_1,5.551115123125783e-17
1936,exp_2,0.0
1936,asinh,5.551115123125783e-17
1936,logistic,0.0
1937,exp_0_5,5.551115123125783e-17
1937,exp_1,0.0
1937,exp_2,1.1102230246251565e-16
1937,asinh,5.551115123125783e-17
1937,logistic,5.551115123125783e-17
1938,exp_0_5,0.0
1938,exp_1,1.1102230246251565e-16
1938,exp_2,2.7755575615628914e-17
1938,asinh,5.551115123125783e-17
1938,logistic,0.0
1939,exp_0_5,0.0
1939,exp_1,0.0
1939,exp_2,0.0
1939,asinh,0.0
1939,logistic,0.0
1940,exp_0_5,1.1102230246251565e-16
1940,exp_1,1.1102230246251565e-16
1940,exp_2,1.1102230246251565e-16
1940,asinh,0.0
1940,logistic,1.1102230246251565e-16
1941,exp_0_5,0.0
1941,exp_1,0.0
1941,exp_2,0.0
1941,asinh,0.0
1941,logistic,0.0
1942,exp_0_5,0.0
1942,exp_1,0.0
1942,exp_2,0.0
1942,asinh,0.0
1942,logistic,0.0
1943,exp_0_5,0.0
1943,exp_1,0.0
1943,exp_2,0.0
1943,asinh,5.551115123125783e-17
1943,logistic,0.0
1944,exp_0_5,0.0
1944,exp_1,1.1102230246251565e-16
1944,exp_2,2.220446049250313e-16
1944,asinh,2.220446049250313e-16
1944,logistic,1.1102230246251565e-16
1945,exp_0_5,1.1102230246251565e-16
1945,exp_1,5.551115123125783e-17
1945,exp_2,1.1102230246251565e-16
1945,asinh,0.0
1945,logistic,5.551115123125783e-17
1946,exp_0_5,0.0
1946,exp_1,5.551115123125783e-17
1946,exp_2,0.0
1946,asinh,0.0
1946,logistic,0.0
1947,exp_0_5,1.1102230246251565e-16
1947,exp_1,0.0
1947,exp_2,1.1102230246251565e-16
1947,asinh,1.1102230246251565e-16
1947,logistic,2.220446049250313e-16
1948,exp_0_5,0.0
1948,exp_1,5.551115123125783e-17
1948,exp_2,0.0
1948,asinh,0.0
1948,logistic,5.551115123125783e-17
1949,exp_0_5,5.551115123125783e-17
1949,exp_1,5.551115123125783e-17
1949,exp_2,5.551115123125783e-17
1949,asinh,1.1102230246251565e-16
1949,logistic,0.0
1950,exp_0_5,1.1102230246251565e-16
1950,exp_1,0.0
1950,exp_2,0.0
1950,asinh,0.0
1950,logistic,0.0
1951,exp_0_5,5.551115123125783e-17
1951,exp_1,5.551115123125783e-17
1951,exp_2,0.0
1951,asinh,0.0
1951,logistic,1.1102230246251565e-16
1952,exp_0_5,0.0
1952,exp_1,0.0
1952,exp_2,0.0
1952,asinh,0.0
1952,logistic,1.1102230246251565e-16
1953,exp_0_5,5.551115123125783e-17
1953,exp_1,5.551115123125783e-17
1953,exp_2,0.0
1953,asinh,0.0
1953,logistic,1.1102230246251565e-16
1954,exp_0_5,0.0
1954,exp_1,0.0
1954,exp_2,0.0
1954,asinh,0.0
1954,logistic,1.1102230246251565e-16
1955,exp_0_5,0.0
1955,exp_1,0.0
1955,exp_2,1.1102230246251565e-16
1955,asinh,1.1102230246251565e-16
1955,logistic,0.0
1956,exp_0_5,5.551115123125783e-17
1956,exp_1,2.7755575615628914e-17
1956,exp_2,0.0
1956,asinh,2.7755575615628914e-17
1956,logistic,0.0
1957,exp_0_5,1.3877787807814457e-17
1957,exp_1,0.0
1957,exp_2,0.0
1957,asinh,0.0
1957,logistic,0.0
1958,exp_0_5,1.1102230246251565e-16
1958,exp_1,1.1102230246251565e-16
1958,exp_2,0.0
1958,asinh,1.1102230246251565e-16
1958,logistic,1.1102230246251565e-16
1959,exp_0_5,0.0
1959,exp_1,0.0
1959,exp_2,1.734723475976807e-18
1959,asinh,5.551115123125783e-17
1959,logistic,0.0
1960,exp_0_5,1.1102230246251565e-16
1960,exp_1,0.0
1960,exp_2,1.1102230246251565e-16
1960,asinh,0.0
1960,logistic,1.1102230246251565e-16
1961,exp_0_5,5.551115123125783e-17
1961,exp_1,5.551115123125783e-17
1961,exp_2,0.0
1961,asinh,5.551115123125783e-17
1961,logistic,5.551115123125783e-17
1962,exp_0_5,1.1102230246251565e-16
1962,exp_1,0.0
1962,exp_2,1.1102230246251565e-16
1962,asinh,0.0
1962,logistic,0.0
1963,exp_0_5,0.0
1963,exp_1,1.1102230246251565e-16
1963,exp_2,0.0
1963,asinh,0.0
1963,logistic,0.0
1964,exp_0_5,1.1102230246251565e-16
1964,exp_1,0.0
1964,exp_2,0.0
1964,asinh,5.551115123125783e-17
1964,logistic,0.0
1965,exp_0_5,0.0
1965,exp_1,0.0
1965,exp_2,1.1102230246251565e-16
1965,asinh,0.0
1965,logistic,0.0
1966,exp_0_5,0.0
1966,exp_1,5.551115123125783e-17
1966,exp_2,1.1102230246251565e-16
1966,asinh,1.1102230246251565e-16
1966,logistic,1.1102230246251565e-16
1967,exp_0_5,1.1102230246251565e-16
1967,exp_1,0.0
1967,exp_2,1.1102230246251565e-16
1967,asinh,0.0
1967,logistic,1.1102230246251565e-16
1968,exp_0_5,0.0
1968,exp_1,0.0
1968,exp_2,0.0
1968,asinh,6.938893903907228e-18
1968,logistic,6.938893903907228e-18
1969,exp_0_5,1.1102230246251565e-16
1969,exp_1,0.0
1969,exp_2,2.220446049250313e-16
1969,asinh,0.0
1969,logistic,0.0
1970,exp_0_5,0.0
1970,exp_1,1.3877787807814457e-17
1970,exp_2,0.0
1970,asinh,1.3877787807814457e-17
1970,logistic,0.0
1971,exp_0_5,0.0
1971,exp_1,0.0
1971,exp_2,0.0
1971,asinh,1.1102230246251565e-16
1971,logistic,1.1102230246251565e-16
1972,exp_0_5,1.1102230246251565e-16
1972,exp_1,5.551115123125783e-17
1972,exp_2,5.551115123125783e-17
1972,asinh,1.1102230246251565e-16
1972,logistic,1.1102230246251565e-16
1973,exp_0_5,0.0
1973,exp_1,0.0
1973,exp_2,1.3877787807814457e-17
1973,asinh,2.7755575615628914e-17
1973,logistic,2.7755575615628914e-17
1974,exp_0_5,0.0
1974,exp_1,0.0
1974,exp_2,0.0
1974,asinh,0.0
1974,logistic,0.0
1975,exp_0_5,1.1102230246251565e-16
1975,exp_1,1.1102230246251565e-16
1975,exp_2,2.220446049250313e-16
1975,asinh,1.1102230246251565e-16
1975,logistic,1.1102230246251565e-16
1976,exp_0_5,1.1102230246251565e-16
1976,exp_1,1.1102230246251565e-16
1976,exp_2,0.0
1976,asinh,1.1102230246251565e-16
1976,logistic,0.0
1977,exp_0_5,0.0
1977,exp_1,1.3877787807814457e-17
1977,exp_2,0.0
1977,asinh,1.3877787807814457e-17
1977,logistic,1.3877787807814457e-17
1978,exp_0_5,2.220446049250313e-16
1978,exp_1,1.1102230246251565e-16
1978,exp_2,1.1102230246251565e-16
1978,asinh,0.0
1978,logistic,0.0
1979,exp_0_5,5.551115123125783e-17
1979,exp_1,5.551115123125783e-17
1979,exp_2,0.0
1979,asinh,5.551115123125783e-17
1979,logistic,0.0
1980,exp_0_5,1.1102230246251565e-16
1980,exp_1,1.1102230246251565e-16
1980,exp_2,2.220446049250313e-16
1980,asinh,1.1102230246251565e-16
1980,logistic,1.1102230246251565e-16
1981,exp_0_5,0.0
1981,exp_1,1.1102230246251565e-16
1981,exp_2,0.0
1981,asinh,0.0
1981,logistic,0.0
1982,exp_0_5,0.0
1982,exp_1,0.0
1982,exp_2,0.0
1982,asinh,0.0
1982,logistic,5.551115123125783e-17
1983,exp_0_5,0.0
1983,exp_1,0.0
1983,exp_2,2.7755575615628914e-17
1983,asinh,5.551115123125783e-17
1983,logistic,0.0
1984,exp_0_5,0.0
1984,exp_1,0.0
1984,exp_2,0.0
1984,asinh,0.0
1984,logistic,0.0
1985,exp_0_5,0.0
1985,exp_1,0.0
1985,exp_2,0.0
1985,asinh,0.0
1985,logistic,0.0
1986,exp_0_5,2.7755575615628914e-17
1986,exp_1,1.3877787807814457e-17
1986,exp_2,1.3877787807814457e-17
1986,asinh,0.0
1986,logistic,2.7755575615628914e-17
1987,exp_0_5,1.1102230246251565e-16
1987,exp_1,0.0
1987,exp_2,0.0
1987,asinh,0.0
1987,logistic,1.1102230246251565e-16
1988,exp_0_5,0.0
1988,exp_1,0.0
1988,exp_2,0.0
1988,asinh,1.1102230246251565e-16
1988,logistic,0.0
1989,exp_0_5,1.1102230246251565e-16
1989,exp_1,1.1102230246251565e-16
1989,exp_2,0.0
