copula,marginal,permutation_code,count,probability
independence,beta_skew,131,131,0.00131
independence,beta_skew,132,158,0.00158
independence,beta_skew,133,139,0.00139
independence,beta_skew,134,138,0.00138
independence,beta_skew,135,119,0.00119
independence,beta_skew,136,148,0.00148
independence,beta_skew,137,132,0.00132
independence,beta_skew,138,145,0.00145
independence,beta_skew,139,131,0.00131
independence,beta_skew,140,142,0.00142
independence,beta_skew,141,112,0.00112
independence,beta_skew,142,136,0.00136
independence,beta_skew,143,145,0.00145
independence,beta_skew,144,131,0.00131
independence,beta_skew,145,131,0.00131
independence,beta_skew,146,173,0.00173
independence,beta_skew,147,137,0.00137
independence,beta_skew,148,131,0.00131
independence,beta_skew,149,142,0.00142
independence,beta_skew,150,115,0.00115
independence,beta_skew,151,140,0.0014
independence,beta_skew,152,140,0.0014
independence,beta_skew,153,127,0.00127
independence,beta_skew,154,143,0.00143
independence,beta_skew,155,173,0.00173
independence,beta_skew,156,128,0.00128
independence,beta_skew,157,143,0.00143
independence,beta_skew,158,143,0.00143
independence,beta_skew,159,139,0.00139
independence,beta_skew,160,138,0.00138
independence,beta_skew,161,132,0.00132
independence,beta_skew,162,139,0.00139
independence,beta_skew,163,135,0.00135
independence,beta_skew,164,127,0.00127
independence,beta_skew,165,144,0.00144
independence,beta_skew,166,144,0.00144
independence,beta_skew,167,129,0.00129
independence,beta_skew,168,161,0.00161
independence,beta_skew,169,134,0.00134
independence,beta_skew,170,140,0.0014
independence,beta_skew,171,146,0.00146
independence,beta_skew,172,137,0.00137
independence,beta_skew,173,120,0.0012
independence,beta_skew,174,128,0.00128
independence,beta_skew,175,146,0.00146
independence,beta_skew,176,146,0.00146
independence,beta_skew,177,146,0.00146
independence,beta_skew,178,149,0.00149
independence,beta_skew,179,148,0.00148
independence,beta_skew,180,138,0.00138
independence,beta_skew,181,134,0.00134
independence,beta_skew,182,139,0.00139
independence,beta_skew,183,130,0.0013
independence,beta_skew,184,132,0.00132
independence,beta_skew,185,143,0.00143
independence,beta_skew,186,139,0.00139
independence,beta_skew,187,138,0.00138
independence,beta_skew,188,138,0.00138
independence,beta_skew,189,142,0.00142
independence,beta_skew,190,124,0.00124
independence,beta_skew,191,134,0.00134
independence,beta_skew,192,133,0.00133
independence,beta_skew,193,172,0.00172
independence,beta_skew,194,150,0.0015
independence,beta_skew,195,143,0.00143
independence,beta_skew,196,158,0.00158
independence,beta_skew,197,149,0.00149
independence,beta_skew,198,133,0.00133
independence,beta_skew,199,142,0.00142
independence,beta_skew,200,132,0.00132
independence,beta_skew,201,122,0.00122
independence,beta_skew,202,158,0.00158
independence,beta_skew,203,135,0.00135
independence,beta_skew,204,153,0.00153
independence,beta_skew,205,142,0.00142
independence,beta_skew,206,138,0.00138
independence,beta_skew,207,146,0.00146
independence,beta_skew,208,138,0.00138
independence,beta_skew,209,146,0.00146
independence,beta_skew,210,125,0.00125
independence,beta_skew,211,114,0.00114
independence,beta_skew,212,117,0.00117
independence,beta_skew,213,132,0.00132
independence,beta_skew,214,129,0.00129
independence,beta_skew,215,135,0.00135
independence,beta_skew,216,121,0.00121
independence,beta_skew,217,129,0.00129
independence,beta_skew,218,156,0.00156
independence,beta_skew,219,115,0.00115
independence,beta_skew,220,151,0.00151
independence,beta_skew,221,153,0.00153
independence,beta_skew,222,141,0.00141
independence,beta_skew,223,145,0.00145
independence,beta_skew,224,128,0.00128
independence,beta_skew,225,145,0.00145
independence,beta_skew,226,181,0.00181
independence,beta_skew,227,147,0.00147
independence,beta_skew,228,134,0.00134
independence,beta_skew,229,141,0.00141
independence,beta_skew,230,163,0.00163
independence,beta_skew,231,143,0.00143
independence,beta_skew,232,140,0.0014
independence,beta_skew,233,135,0.00135
independence,beta_skew,234,136,0.00136
independence,beta_skew,235,147,0.00147
independence,beta_skew,236,123,0.00123
independence,beta_skew,237,145,0.00145
independence,beta_skew,238,150,0.0015
independence,beta_skew,239,135,0.00135
independence,beta_skew,240,138,0.00138
independence,beta_skew,241,141,0.00141
independence,beta_skew,242,138,0.00138
independence,beta_skew,243,115,0.00115
independence,beta_skew,244,136,0.00136
independence,beta_skew,245,139,0.00139
independence,beta_skew,246,141,0.00141
independence,beta_skew,247,131,0.00131
independence,beta_skew,248,139,0.00139
independence,beta_skew,249,116,0.00116
independence,beta_skew,250,140,0.0014
independence,beta_skew,251,152,0.00152
independence,beta_skew,252,136,0.00136
independence,beta_skew,253,142,0.00142
independence,beta_skew,254,153,0.00153
independence,beta_skew,255,148,0.00148
independence,beta_skew,256,111,0.00111
independence,beta_skew,257,131,0.00131
independence,beta_skew,258,130,0.0013
independence,beta_skew,259,149,0.00149
independence,beta_skew,260,143,0.00143
independence,beta_skew,261,142,0.00142
independence,beta_skew,262,122,0.00122
independence,beta_skew,263,143,0.00143
independence,beta_skew,264,144,0.00144
independence,beta_skew,265,140,0.0014
independence,beta_skew,266,125,0.00125
independence,beta_skew,267,145,0.00145
independence,beta_skew,268,127,0.00127
independence,beta_skew,269,133,0.00133
independence,beta_skew,270,135,0.00135
independence,beta_skew,271,114,0.00114
independence,beta_skew,272,139,0.00139
independence,beta_skew,273,133,0.00133
independence,beta_skew,274,138,0.00138
independence,beta_skew,275,146,0.00146
independence,beta_skew,276,126,0.00126
independence,beta_skew,277,134,0.00134
independence,beta_skew,278,117,0.00117
independence,beta_skew,279,117,0.00117
independence,beta_skew,280,161,0.00161
independence,beta_skew,281,132,0.00132
independence,beta_skew,282,125,0.00125
independence,beta_skew,283,143,0.00143
independence,beta_skew,284,132,0.00132
independence,beta_skew,285,131,0.00131
independence,beta_skew,286,146,0.00146
independence,beta_skew,287,144,0.00144
independence,beta_skew,288,149,0.00149
independence,beta_skew,289,140,0.0014
independence,beta_skew,290,145,0.00145
independence,beta_skew,291,172,0.00172
independence,beta_skew,292,143,0.00143
independence,beta_skew,293,123,0.00123
independence,beta_skew,294,131,0.00131
independence,beta_skew,295,130,0.0013
independence,beta_skew,296,115,0.00115
independence,beta_skew,297,132,0.00132
independence,beta_skew,298,136,0.00136
independence,beta_skew,299,147,0.00147
independence,beta_skew,300,153,0.00153
independence,beta_skew,301,134,0.00134
independence,beta_skew,302,139,0.00139
independence,beta_skew,303,159,0.00159
independence,beta_skew,304,164,0.00164
independence,beta_skew,305,151,0.00151
independence,beta_skew,306,141,0.00141
independence,beta_skew,307,142,0.00142
independence,beta_skew,308,169,0.00169
independence,beta_skew,309,133,0.00133
independence,beta_skew,310,115,0.00115
independence,beta_skew,311,105,0.00105
independence,beta_skew,312,140,0.0014
independence,beta_skew,313,154,0.00154
independence,beta_skew,314,162,0.00162
independence,beta_skew,315,126,0.00126
independence,beta_skew,316,147,0.00147
independence,beta_skew,317,138,0.00138
independence,beta_skew,318,134,0.00134
independence,beta_skew,319,135,0.00135
independence,beta_skew,320,136,0.00136
independence,beta_skew,321,142,0.00142
independence,beta_skew,322,140,0.0014
independence,beta_skew,323,125,0.00125
independence,beta_skew,324,143,0.00143
independence,beta_skew,325,121,0.00121
independence,beta_skew,326,144,0.00144
independence,beta_skew,327,148,0.00148
independence,beta_skew,328,157,0.00157
independence,beta_skew,329,153,0.00153
independence,beta_skew,330,152,0.00152
independence,beta_skew,331,138,0.00138
independence,beta_skew,332,131,0.00131
independence,beta_skew,333,151,0.00151
independence,beta_skew,334,134,0.00134
independence,beta_skew,335,146,0.00146
independence,beta_skew,336,138,0.00138
independence,beta_skew,337,172,0.00172
independence,beta_skew,338,155,0.00155
independence,beta_skew,339,145,0.00145
independence,beta_skew,340,117,0.00117
independence,beta_skew,341,141,0.00141
independence,beta_skew,342,131,0.00131
independence,beta_skew,343,129,0.00129
independence,beta_skew,344,136,0.00136
independence,beta_skew,345,167,0.00167
independence,beta_skew,346,150,0.0015
independence,beta_skew,347,145,0.00145
independence,beta_skew,348,155,0.00155
independence,beta_skew,349,135,0.00135
independence,beta_skew,350,127,0.00127
independence,beta_skew,351,128,0.00128
independence,beta_skew,352,128,0.00128
independence,beta_skew,353,142,0.00142
independence,beta_skew,354,144,0.00144
independence,beta_skew,355,153,0.00153
independence,beta_skew,356,158,0.00158
independence,beta_skew,357,136,0.00136
independence,beta_skew,358,128,0.00128
independence,beta_skew,359,141,0.00141
independence,beta_skew,360,134,0.00134
independence,beta_skew,361,148,0.00148
independence,beta_skew,362,132,0.00132
independence,beta_skew,363,124,0.00124
independence,beta_skew,364,147,0.00147
independence,beta_skew,365,121,0.00121
independence,beta_skew,366,138,0.00138
independence,beta_skew,367,141,0.00141
independence,beta_skew,368,143,0.00143
independence,beta_skew,369,159,0.00159
independence,beta_skew,370,157,0.00157
independence,beta_skew,371,175,0.00175
independence,beta_skew,372,138,0.00138
independence,beta_skew,373,133,0.00133
independence,beta_skew,374,127,0.00127
independence,beta_skew,375,150,0.0015
independence,beta_skew,376,156,0.00156
independence,beta_skew,377,151,0.00151
independence,beta_skew,378,136,0.00136
independence,beta_skew,379,159,0.00159
independence,beta_skew,380,126,0.00126
independence,beta_skew,381,145,0.00145
independence,beta_skew,382,127,0.00127
independence,beta_skew,383,143,0.00143
independence,beta_skew,384,156,0.00156
independence,beta_skew,385,132,0.00132
independence,beta_skew,386,129,0.00129
independence,beta_skew,387,152,0.00152
independence,beta_skew,388,142,0.00142
independence,beta_skew,389,157,0.00157
independence,beta_skew,390,142,0.00142
independence,beta_skew,391,123,0.00123
independence,beta_skew,392,140,0.0014
independence,beta_skew,393,139,0.00139
independence,beta_skew,394,123,0.00123
independence,beta_skew,395,140,0.0014
independence,beta_skew,396,127,0.00127
independence,beta_skew,397,137,0.00137
independence,beta_skew,398,142,0.00142
independence,beta_skew,399,148,0.00148
independence,beta_skew,400,140,0.0014
independence,beta_skew,401,140,0.0014
independence,beta_skew,402,132,0.00132
independence,beta_skew,403,126,0.00126
independence,beta_skew,404,129,0.00129
independence,beta_skew,405,131,0.00131
independence,beta_skew,406,139,0.00139
independence,beta_skew,407,120,0.0012
independence,beta_skew,408,143,0.00143
independence,beta_skew,409,136,0.00136
independence,beta_skew,410,163,0.00163
independence,beta_skew,411,148,0.00148
independence,beta_skew,412,157,0.00157
independence,beta_skew,413,140,0.0014
independence,beta_skew,414,137,0.00137
independence,beta_skew,415,144,0.00144
independence,beta_skew,416,145,0.00145
independence,beta_skew,417,135,0.00135
independence,beta_skew,418,133,0.00133
independence,beta_skew,419,150,0.0015
independence,beta_skew,420,144,0.00144
independence,beta_skew,421,136,0.00136
independence,beta_skew,422,136,0.00136
independence,beta_skew,423,149,0.00149
independence,beta_skew,424,126,0.00126
independence,beta_skew,425,138,0.00138
independence,beta_skew,426,128,0.00128
independence,beta_skew,427,123,0.00123
independence,beta_skew,428,135,0.00135
independence,beta_skew,429,153,0.00153
independence,beta_skew,430,145,0.00145
independence,beta_skew,431,146,0.00146
independence,beta_skew,432,143,0.00143
independence,beta_skew,433,144,0.00144
independence,beta_skew,434,134,0.00134
independence,beta_skew,435,139,0.00139
independence,beta_skew,436,141,0.00141
independence,beta_skew,437,141,0.00141
independence,beta_skew,438,167,0.00167
independence,beta_skew,439,129,0.00129
independence,beta_skew,440,132,0.00132
independence,beta_skew,441,135,0.00135
independence,beta_skew,442,137,0.00137
independence,beta_skew,443,136,0.00136
independence,beta_skew,444,149,0.00149
independence,beta_skew,445,132,0.00132
independence,beta_skew,446,119,0.00119
independence,beta_skew,447,148,0.00148
independence,beta_skew,448,130,0.0013
independence,beta_skew,449,139,0.00139
independence,beta_skew,450,158,0.00158
independence,beta_skew,451,129,0.00129
independence,beta_skew,452,159,0.00159
independence,beta_skew,453,130,0.0013
independence,beta_skew,454,146,0.00146
independence,beta_skew,455,118,0.00118
independence,beta_skew,456,140,0.0014
independence,beta_skew,457,124,0.00124
independence,beta_skew,458,138,0.00138
independence,beta_skew,459,163,0.00163
independence,beta_skew,460,164,0.00164
independence,beta_skew,461,124,0.00124
independence,beta_skew,462,148,0.00148
independence,beta_skew,463,152,0.00152
independence,beta_skew,464,131,0.00131
independence,beta_skew,465,137,0.00137
independence,beta_skew,466,145,0.00145
independence,beta_skew,467,143,0.00143
independence,beta_skew,468,129,0.00129
independence,beta_skew,469,150,0.0015
independence,beta_skew,470,121,0.00121
independence,beta_skew,471,142,0.00142
independence,beta_skew,472,121,0.00121
independence,beta_skew,473,141,0.00141
independence,beta_skew,474,141,0.00141
independence,beta_skew,475,130,0.0013
independence,beta_skew,476,132,0.00132
independence,beta_skew,477,148,0.00148
independence,beta_skew,478,147,0.00147
