n,family,sample_index,score_hellinger_squared,p_value,compatible_at_alpha_0_05,ordering_fraction,target_ordering_fraction,ordering_fraction_mismatch,perturbation_fraction,profile_m0,profile_m1,profile_m2
96,minkowski_holdout,70,0.005546476122184618,0.6445182724252492,True,0.49407894736842106,,0.0,0.0,0.14247669773635152,0.09587217043941411,0.07101642254771416
96,minkowski_holdout,71,0.006518905952391574,0.3554817275747508,True,0.4881578947368421,,0.0,0.0,0.14016172506738545,0.10062893081761007,0.07412398921832884
96,minkowski_holdout,72,0.010220300691115236,0.059800664451827246,True,0.42105263157894735,,0.0,0.0,0.165625,0.10364583333333334,0.078125
96,minkowski_holdout,73,0.0052238594357225665,0.7375415282392026,True,0.48464912280701755,,0.0,0.0,0.13710407239819006,0.08597285067873303,0.08190045248868778
96,minkowski_holdout,74,0.00804263676696293,0.16611295681063123,True,0.5412280701754386,,0.0,0.0,0.12763371150729336,0.08144246353322529,0.07374392220421394
96,minkowski_holdout,75,0.004136239435376443,0.9501661129568106,True,0.5059210526315789,,0.0,0.0,0.14044213263979194,0.08755960121369745,0.06675335934113567
96,minkowski_holdout,76,0.005040826740486115,0.7873754152823921,True,0.5078947368421053,,0.0,0.0,0.12219343696027633,0.08635578583765112,0.0768566493955095
96,minkowski_holdout,77,0.007179400538449121,0.2558139534883721,True,0.45964912280701753,,0.0,0.0,0.1359732824427481,0.09971374045801527,0.08444656488549618
96,minkowski_holdout,78,0.004633791533726006,0.8538205980066446,True,0.5320175438596492,,0.0,0.0,0.12695795548227534,0.08862324814509481,0.06966199505358615
96,minkowski_holdout,79,0.005336398284883748,0.7043189368770764,True,0.46600877192982454,,0.0,0.0,0.14494117647058824,0.10211764705882354,0.07670588235294118
96,transitive_percolation,0,0.014518385920357257,0.006644518272425249,False,0.5401315789473684,0.5414473684210527,0.0013157894736842701,0.0,0.08444985789687373,0.1116524563540398,0.11043442955745027
96,three_layer,0,0.5334559971804305,0.0033222591362126247,False,0.5414473684210527,0.5414473684210527,0.0,0.0,0.7667071688942891,0.0,0.0
96,transitive_percolation,1,0.019077668473212683,0.0033222591362126247,False,0.5197368421052632,0.5157894736842106,0.003947368421052588,0.0,0.08607594936708861,0.10886075949367088,0.09578059071729958
96,three_layer,1,0.5240555808731203,0.0033222591362126247,False,0.5157894736842106,0.5157894736842106,0.0,0.0,0.7551020408163265,0.0,0.0
96,transitive_percolation,2,0.022731335137550435,0.0033222591362126247,False,0.4618421052631579,0.46096491228070174,0.0008771929824561431,0.0,0.1063627730294397,0.13105413105413105,0.1201329534662868
96,three_layer,2,0.4499815092688165,0.0033222591362126247,False,0.46096491228070174,0.46096491228070174,0.0,0.0,0.7259752616555661,0.0,0.0
96,transitive_percolation,3,0.01258796202340573,0.029900332225913623,False,0.5105263157894737,0.5092105263157894,0.0013157894736842701,0.0,0.10094501718213059,0.12027491408934708,0.1018041237113402
96,three_layer,3,0.4951644405688377,0.0033222591362126247,False,0.5092105263157894,0.5092105263157894,0.0,0.0,0.751937984496124,0.0,0.0
96,transitive_percolation,4,0.010682583472999219,0.04983388704318937,False,0.5328947368421053,0.5320175438596492,0.0008771929824561431,0.0,0.0897119341563786,0.11604938271604938,0.10823045267489712
96,three_layer,4,0.5366220980010995,0.0033222591362126247,False,0.5320175438596492,0.5320175438596492,0.0,0.0,0.7625721352019785,0.0,0.0
96,transitive_percolation,5,0.011483047985021422,0.03986710963455149,False,0.5120614035087719,0.5118421052631579,0.00021929824561406353,0.0,0.09678800856531049,0.11734475374732334,0.10877944325481799
96,three_layer,5,0.5173158310961011,0.0033222591362126247,False,0.5118421052631579,0.5118421052631579,0.0,0.0,0.7532133676092545,0.0,0.0
96,transitive_percolation,6,0.011392426502941921,0.046511627906976744,False,0.5160087719298245,0.5173245614035088,0.0013157894736842701,0.0,0.09349766255843604,0.1087972800679983,0.09774755631109222
96,three_layer,6,0.5103493122547551,0.0033222591362126247,False,0.5173245614035088,0.5173245614035088,0.0,0.0,0.7558287409919457,0.0,0.0
96,transitive_percolation,7,0.021052272245360992,0.0033222591362126247,False,0.4967105263157895,0.49912280701754386,0.0024122807017543657,0.0,0.09624724061810154,0.12538631346578366,0.12185430463576159
96,three_layer,7,0.49828094555531055,0.0033222591362126247,False,0.49912280701754386,0.49912280701754386,0.0,0.0,0.7469244288224957,0.0,0.0
96,transitive_percolation,8,0.015675579624982783,0.006644518272425249,False,0.5190789473684211,0.519298245614035,0.0002192982456139525,0.0,0.09167722855935784,0.12167300380228137,0.10984368398817068
96,three_layer,8,0.509519440337207,0.0033222591362126247,False,0.519298245614035,0.519298245614035,0.0,0.0,0.7567567567567568,0.0,0.0
96,transitive_percolation,9,0.012679910305020248,0.026578073089700997,False,0.5236842105263158,0.5201754385964912,0.0035087719298245723,0.0,0.1025963149078727,0.11348408710217756,0.09631490787269682
96,three_layer,9,0.5166785847760199,0.0033222591362126247,False,0.5201754385964912,0.5201754385964912,0.0,0.0,0.7571669477234402,0.0,0.0
96,transitive_percolation,10,0.015536905393734424,0.006644518272425249,False,0.5348684210526315,0.5346491228070176,0.0002192982456139525,0.0,0.08897088970889709,0.1111111111111111,0.10824108241082411
96,three_layer,10,0.5348210678871124,0.0033222591362126247,False,0.5346491228070176,0.5346491228070176,0.0,0.0,0.7637407711238721,0.0,0.0
96,transitive_percolation,11,0.010453007864585473,0.05647840531561462,True,0.5388157894736842,0.5385964912280702,0.00021929824561406353,0.0,0.08343508343508343,0.0993080993080993,0.08872608872608873
96,three_layer,11,0.5356952806508806,0.0033222591362126247,False,0.5385964912280702,0.5385964912280702,0.0,0.0,0.7654723127035831,0.0,0.0
96,transitive_percolation,12,0.013418787100276108,0.013289036544850499,False,0.5144736842105263,0.5129385964912281,0.0015350877192982226,0.0,0.10144927536231885,0.12702472293265132,0.1155157715260017
96,three_layer,12,0.5280080755107371,0.0033222591362126247,False,0.5129385964912281,0.5129385964912281,0.0,0.0,0.7537409149209063,0.0,0.0
96,transitive_percolation,13,0.018352078984580467,0.0033222591362126247,False,0.499780701754386,0.5024122807017544,0.0026315789473683737,0.0,0.10925844668714349,0.13295304958315052,0.11671785870996051
96,three_layer,13,0.5086657336542294,0.0033222591362126247,False,0.5024122807017544,0.5024122807017544,0.0,0.0,0.7485814054997818,0.0,0.0
