n,family,sample_index,score_hellinger_squared,p_value,compatible_at_alpha_0_05,ordering_fraction,target_ordering_fraction,ordering_fraction_mismatch,perturbation_fraction,profile_m0,profile_m1,profile_m2
96,cover_deletion,46,0.01620167169123987,0.006644518272425249,False,0.39846491228070174,,0.0,0.2,0.14474408365437536,0.1364887176664832,0.10071546505228399
96,cover_deletion,47,0.019698468744001163,0.0033222591362126247,False,0.41469298245614034,,0.0,0.2,0.14436805922792173,0.12956107879428874,0.10523532522474881
96,cover_deletion,48,0.02566950584645511,0.0033222591362126247,False,0.3763157894736842,,0.0,0.2,0.15034965034965034,0.1445221445221445,0.09615384615384616
96,cover_deletion,49,0.028280137718887377,0.0033222591362126247,False,0.3763157894736842,,0.0,0.2,0.13403263403263405,0.13927738927738928,0.11596736596736597
96,cover_deletion,50,0.03585867649468655,0.0033222591362126247,False,0.3732456140350877,,0.0,0.2,0.1263219741480611,0.1298472385428907,0.10399529964747356
96,cover_deletion,51,0.00995544870189824,0.06312292358803986,True,0.4605263157894737,,0.0,0.2,0.11523809523809524,0.11095238095238096,0.09666666666666666
96,cover_deletion,52,0.014854924857595098,0.006644518272425249,False,0.40460526315789475,,0.0,0.2,0.13929539295392954,0.13441734417344173,0.0975609756097561
96,cover_deletion,53,0.0460429311166497,0.0033222591362126247,False,0.3543859649122807,,0.0,0.2,0.1342821782178218,0.14356435643564355,0.12066831683168316
96,cover_deletion,54,0.009783062514990726,0.07308970099667775,True,0.4651315789473684,,0.0,0.2,0.11786892975011787,0.10843941537010844,0.10278170674210278
96,cover_deletion,55,0.01895446193765271,0.0033222591362126247,False,0.3796052631578947,,0.0,0.2,0.14558058925476602,0.12998266897746968,0.10283073367995378
