sample_index,shift_covariance_error,affine_rescaling_identity_error
3784,2.220446049250313e-16,1.1102230246251565e-16
3785,0.0,0.0
3786,8.881784197001252e-16,8.881784197001252e-16
3787,8.881784197001252e-16,8.881784197001252e-16
3788,1.1102230246251565e-16,1.1102230246251565e-16
3789,6.938893903907228e-18,0.0
3790,0.0,4.440892098500626e-16
3791,1.1102230246251565e-16,4.440892098500626e-16
3792,0.0,8.881784197001252e-16
3793,0.0,0.0
3794,1.6306400674181987e-16,0.0
3795,0.0,0.0
3796,4.440892098500626e-16,4.440892098500626e-16
3797,0.0,1.1102230246251565e-16
3798,4.440892098500626e-16,0.0
3799,0.0,1.7763568394002505e-15
3800,0.0,1.1102230246251565e-16
3801,8.881784197001252e-16,0.0
3802,0.0,6.938893903907228e-17
3803,1.1102230246251565e-16,0.0
3804,5.551115123125783e-17,0.0
3805,0.0,0.0
3806,2.220446049250313e-16,0.0
3807,0.0,2.220446049250313e-16
3808,0.0,0.0
3809,0.0,0.0
3810,2.220446049250313e-16,4.440892098500626e-16
3811,0.0,0.0
3812,4.440892098500626e-16,0.0
3813,0.0,4.440892098500626e-16
3814,2.7755575615628914e-17,2.220446049250313e-16
3815,2.220446049250313e-16,5.551115123125783e-17
3816,2.220446049250313e-16,4.440892098500626e-16
3817,4.440892098500626e-16,0.0
3818,0.0,0.0
3819,0.0,0.0
3820,0.0,4.440892098500626e-16
3821,8.326672684688674e-17,4.440892098500626e-16
3822,0.0,0.0
3823,0.0,0.0
3824,0.0,2.220446049250313e-16
3825,0.0,3.3306690738754696e-16
3826,0.0,2.220446049250313e-16
3827,0.0,2.220446049250313e-16
3828,0.0,8.881784197001252e-16
3829,4.440892098500626e-16,0.0
3830,0.0,1.1102230246251565e-16
3831,0.0,1.6653345369377348e-16
3832,1.1102230246251565e-16,0.0
3833,4.440892098500626e-16,0.0
3834,4.440892098500626e-16,8.881784197001252e-16
3835,0.0,0.0
3836,8.326672684688674e-17,5.551115123125783e-17
3837,4.440892098500626e-16,0.0
3838,0.0,5.273559366969494e-16
3839,4.440892098500626e-16,4.440892098500626e-16
3840,0.0,4.440892098500626e-16
3841,0.0,0.0
3842,0.0,0.0
3843,0.0,1.3877787807814457e-17
3844,0.0,0.0
3845,0.0,0.0
3846,4.440892098500626e-16,2.220446049250313e-16
3847,2.220446049250313e-16,8.881784197001252e-16
3848,0.0,8.326672684688674e-17
3849,4.440892098500626e-16,0.0
3850,1.6653345369377348e-16,4.440892098500626e-16
3851,2.7755575615628914e-17,0.0
3852,0.0,4.440892098500626e-16
3853,4.440892098500626e-16,0.0
3854,1.1102230246251565e-16,2.220446049250313e-16
3855,4.440892098500626e-16,0.0
3856,4.440892098500626e-16,2.220446049250313e-16
3857,2.220446049250313e-16,0.0
3858,0.0,0.0
3859,0.0,0.0
3860,0.0,4.440892098500626e-16
3861,1.1102230246251565e-16,9.020562075079397e-17
3862,0.0,0.0
3863,0.0,0.0
3864,0.0,0.0
3865,0.0,4.440892098500626e-16
3866,0.0,8.881784197001252e-16
3867,0.0,8.881784197001252e-16
3868,2.220446049250313e-16,0.0
3869,2.7755575615628914e-16,6.938893903907228e-17
3870,4.440892098500626e-16,0.0
3871,0.0,4.440892098500626e-16
3872,9.71445146547012e-17,0.0
3873,0.0,0.0
3874,2.220446049250313e-16,4.440892098500626e-16
3875,0.0,8.881784197001252e-16
3876,0.0,0.0
3877,2.220446049250313e-16,0.0
3878,2.220446049250313e-16,4.440892098500626e-16
3879,7.686993402922226e-17,5.551115123125783e-17
3880,4.440892098500626e-16,3.3306690738754696e-16
3881,4.440892098500626e-16,0.0
3882,0.0,0.0
3883,0.0,0.0
3884,0.0,0.0
3885,4.440892098500626e-16,0.0
3886,4.440892098500626e-16,2.220446049250313e-16
3887,0.0,1.1102230246251565e-16
3888,0.0,0.0
3889,0.0,1.1102230246251565e-16
3890,0.0,0.0
3891,8.881784197001252e-16,4.440892098500626e-16
3892,0.0,0.0
3893,0.0,5.551115123125783e-17
3894,0.0,0.0
3895,4.440892098500626e-16,8.881784197001252e-16
3896,1.1102230246251565e-16,2.7755575615628914e-17
3897,0.0,0.0
3898,1.1102230246251565e-16,2.42861286636753e-17
3899,0.0,0.0
3900,0.0,2.220446049250313e-16
3901,0.0,2.220446049250313e-16
3902,0.0,0.0
3903,2.220446049250313e-16,4.440892098500626e-16
3904,0.0,8.881784197001252e-16
3905,0.0,4.440892098500626e-16
3906,0.0,5.551115123125783e-17
3907,1.1102230246251565e-16,1.1102230246251565e-16
3908,0.0,0.0
3909,4.440892098500626e-16,8.881784197001252e-16
3910,0.0,8.881784197001252e-16
3911,0.0,0.0
3912,4.440892098500626e-16,4.440892098500626e-16
3913,0.0,0.0
3914,0.0,0.0
3915,1.1102230246251565e-16,1.1102230246251565e-16
3916,4.440892098500626e-16,0.0
3917,2.220446049250313e-16,4.440892098500626e-16
3918,4.440892098500626e-16,0.0
3919,0.0,2.220446049250313e-16
3920,2.220446049250313e-16,2.220446049250313e-16
3921,4.440892098500626e-16,4.440892098500626e-16
3922,5.551115123125783e-17,1.1102230246251565e-16
3923,0.0,0.0
3924,4.440892098500626e-16,4.440892098500626e-16
3925,0.0,1.1102230246251565e-16
3926,2.220446049250313e-16,0.0
3927,4.440892098500626e-16,0.0
3928,0.0,0.0
3929,0.0,0.0
3930,4.440892098500626e-16,0.0
3931,8.326672684688674e-17,4.440892098500626e-16
3932,2.220446049250313e-16,2.220446049250313e-16
3933,2.220446049250313e-16,0.0
3934,0.0,0.0
3935,0.0,0.0
3936,1.1102230246251565e-16,3.3306690738754696e-16
3937,1.3877787807814457e-16,2.220446049250313e-16
3938,4.440892098500626e-16,0.0
3939,0.0,1.1102230246251565e-16
3940,2.220446049250313e-16,0.0
3941,1.1102230246251565e-16,1.6653345369377348e-16
3942,0.0,0.0
3943,0.0,2.220446049250313e-16
3944,2.220446049250313e-16,2.220446049250313e-16
3945,4.440892098500626e-16,0.0
3946,2.220446049250313e-16,2.220446049250313e-16
3947,2.220446049250313e-16,0.0
3948,1.1102230246251565e-16,1.942890293094024e-16
3949,0.0,0.0
3950,2.220446049250313e-16,0.0
3951,4.440892098500626e-16,4.440892098500626e-16
3952,0.0,8.881784197001252e-16
3953,0.0,8.881784197001252e-16
3954,4.440892098500626e-16,0.0
3955,0.0,4.440892098500626e-16
3956,0.0,8.881784197001252e-16
3957,0.0,0.0
3958,4.440892098500626e-16,4.440892098500626e-16
3959,5.551115123125783e-17,6.938893903907228e-17
3960,2.220446049250313e-16,2.220446049250313e-16
3961,0.0,0.0
3962,2.220446049250313e-16,4.440892098500626e-16
3963,0.0,1.1102230246251565e-16
3964,4.163336342344337e-17,1.6653345369377348e-16
3965,0.0,0.0
3966,0.0,4.440892098500626e-16
3967,0.0,0.0
3968,2.220446049250313e-16,2.220446049250313e-16
3969,0.0,1.1102230246251565e-16
3970,4.440892098500626e-16,8.881784197001252e-16
3971,0.0,0.0
3972,2.220446049250313e-16,0.0
3973,3.469446951953614e-17,2.220446049250313e-16
3974,4.440892098500626e-16,4.440892098500626e-16
3975,0.0,8.881784197001252e-16
3976,4.440892098500626e-16,4.440892098500626e-16
3977,0.0,0.0
3978,0.0,0.0
3979,2.220446049250313e-16,1.1102230246251565e-16
3980,2.220446049250313e-16,0.0
3981,4.440892098500626e-16,1.1102230246251565e-16
3982,2.220446049250313e-16,0.0
3983,0.0,4.440892098500626e-16
3984,0.0,0.0
3985,0.0,0.0
3986,1.6653345369377348e-16,0.0
3987,4.440892098500626e-16,0.0
3988,5.551115123125783e-17,4.440892098500626e-16
3989,0.0,4.440892098500626e-16
3990,0.0,4.440892098500626e-16
3991,0.0,0.0
3992,0.0,0.0
3993,0.0,0.0
3994,4.440892098500626e-16,4.440892098500626e-16
3995,1.0408340855860843e-16,0.0
3996,8.881784197001252e-16,0.0
3997,0.0,0.0
3998,2.220446049250313e-16,0.0
3999,0.0,4.440892098500626e-16
