sample_index,lambda,second_order_error,third_order_error,fourth_order_error
2663,0.025,3.2882205892037497e-06,5.4199622012696125e-09,2.437661184018225e-11
2663,0.05,1.3131010471567617e-05,4.3551733941438187e-08,3.8704928151389595e-10
2663,0.1,5.234683519877992e-05,3.5141362325630254e-07,6.0961460324193695e-09
2663,0.2,0.00020793596971030448,2.857025577951422e-06,9.448576004933429e-08
2664,0.025,9.048889942908644e-08,5.910924527618988e-09,1.9315327115521086e-11
2664,0.05,3.854518166868104e-07,4.713991702542941e-08,3.02001645913208e-10
2664,0.1,1.728178037729844e-06,3.7493043902880885e-07,4.6049103974432626e-09
2664,0.2,8.383028987368757e-06,2.9700385925091055e-06,6.624420290091138e-08
2665,0.025,4.496925647863581e-06,1.3802041573182655e-07,2.8228819975995023e-10
2665,0.05,1.8537420442082952e-05,1.1017995135628733e-06,4.6221178898187e-09
2665,0.1,7.851656620917052e-05,8.774082495090207e-06,7.729055650357308e-08
2665,0.2,0.0003484399524312509,6.947001757492965e-05,1.3409668378344675e-06
2666,0.025,6.049745982561472e-06,2.7748811720629263e-09,4.2488387808070627e-11
2666,0.05,2.4209748840986478e-05,2.18644354288422e-08,6.74521043186882e-10
2666,0.1,9.692121928393804e-05,1.69681661721377e-07,1.0629990027100078e-08
2666,0.2,0.0003882834840399224,1.2773335510418704e-06,1.6515966295982398e-07
2667,0.025,7.349582769045071e-06,4.809315207188192e-08,3.121646829917779e-10
2667,0.05,2.9588200666452735e-05,3.822421985322233e-07,5.000335534521838e-09
2667,0.1,0.00011984161585495978,3.0177819833332453e-06,8.01582892839825e-08
2667,0.2,0.0004907925282452985,2.349719275873685e-05,1.286329422284238e-06
2668,0.025,8.560887738706668e-06,6.584944436949236e-08,1.6716758532986375e-10
2668,0.05,3.398152414837985e-05,5.25424583924794e-07,2.7083116305171018e-09
2668,0.1,0.00013384711322311782,4.180681706156264e-06,4.4381458175202226e-08
2668,0.2,0.00051905245187156,3.305872784552244e-05,7.417774691570456e-07
2669,0.025,2.801191612514242e-06,8.795367133218601e-08,2.574486179796054e-10
2669,0.05,1.0850932345082831e-05,7.056487903028819e-07,4.079008575352816e-09
2669,0.1,4.0549808704867796e-05,5.676515836702811e-06,6.395758292421228e-08
2669,0.2,0.0001390249797034726,4.588031846280982e-05,9.798524325810298e-07
2670,0.025,4.064499502368091e-06,4.1168595921181605e-08,3.8175934635731323e-11
2670,0.05,1.6422337900827422e-05,3.290142750397851e-07,6.398998136925016e-10
2670,0.1,6.699934874088154e-05,2.6260542377240514e-06,1.1179161117647052e-08
2670,0.2,0.00027838154919448965,2.088837118186665e-05,2.094960088808162e-07
2671,0.025,1.2280939367032007e-05,7.572144269940573e-08,7.85433634797883e-10
2671,0.05,4.942036200292904e-05,5.994903055916989e-07,1.2564705054174397e-08
2671,0.1,0.00019997903108769088,4.695544298327636e-06,2.0089578684628906e-07
2671,0.2,0.0008170995126740577,3.596556551660468e-05,3.2059551647867224e-06
2672,0.025,6.172751375099761e-06,4.9221807185695354e-08,3.159038586275642e-10
2672,0.05,2.4885349410197488e-05,3.912311384857148e-07,5.070550090913173e-09
2672,0.1,0.0001010652660996536,3.088793012806512e-06,8.162049563997797e-08
2672,0.2,0.00041594904269659505,2.4043150349151166e-05,1.3201577183652446e-06
2673,0.025,2.2156203423329135e-06,7.100620777467093e-08,1.0550182949486953e-10
2673,0.05,9.145621016698469e-06,5.671644784932539e-07,1.729198312316882e-09
2673,0.1,3.883599709431085e-05,4.522170941434478e-06,2.8978473093355106e-08
2673,0.2,0.00017315959670624603,3.5904292094796064e-05,5.049032213710891e-07
2674,0.025,2.1963486259712894e-06,2.830990561975e-07,1.646924707721098e-09
2674,0.05,9.904345671052361e-06,2.2513473919572036e-06,2.6620455340076177e-08
2674,0.1,4.840151376450663e-05,1.7789520648014978e-05,4.342221305297933e-07
2674,0.2,0.00026104714034513865,0.00013859916787928306,7.190774348964091e-06
2675,0.025,3.500640549380929e-06,2.117350472730095e-08,3.462224396066915e-10
2675,0.05,1.3915089225935429e-05,1.7216699038646865e-07,5.548731918381122e-09
2675,0.1,5.4927031980567254e-05,1.4219928847758467e-06,8.904681719767993e-08
2675,0.2,0.00021330090167376303,1.209519778766488e-05,1.431629246928523e-06
2676,0.025,1.0384194408241676e-06,1.1892623760778598e-08,3.2337341138166664e-11
2676,0.05,4.200987058694539e-06,9.48797904409826e-08,5.198983743515129e-10
2676,0.1,1.7179230678635027e-05,7.548016056346807e-07,8.39590491574782e-09
2676,0.2,7.16665610532019e-05,5.968844761214398e-06,1.3673532317515225e-07
2677,0.025,7.09237526236306e-07,2.0086964959420417e-08,2.874167917554793e-11
2677,0.05,2.756836107682681e-06,1.6046185709328586e-07,4.637960120124074e-10
2677,0.1,1.0389334047310184e-05,1.2798578117936832e-06,7.547413041764095e-09
2677,0.2,3.6502180340063084e-05,1.0174587096359322e-05,1.2465470233119502e-07
2678,0.025,2.397696565598073e-06,2.4251704228150928e-08,2.2252419351609376e-10
2678,0.05,9.689559816700166e-06,1.9578037122047753e-07,3.546930860132136e-09
2678,0.1,3.956928301479534e-05,1.5941652328765876e-06,5.629771007709117e-08
2678,0.2,0.00016508828498185135,1.3187813854148578e-05,8.848736718081174e-07
2679,0.025,1.4048476165290369e-05,2.6805359643750082e-08,6.582554987200062e-10
2679,0.05,5.608138649407929e-05,2.197396056606571e-07,1.0562772503885931e-08
2679,0.1,0.00022336114270276458,1.843361696191731e-06,1.6994703092888808e-07
2679,0.2,0.000884683906172988,1.613411142283895e-05,2.7467941007353405e-06
2680,0.025,5.950578897184755e-06,2.0162728153749754e-09,1.5538392794667288e-10
2680,0.05,2.3809125008877885e-05,1.4874511455875705e-08,2.4987426572309346e-09
2680,0.1,9.527560552630154e-05,9.860353661350629e-08,4.038249651339143e-08
2680,0.2,0.00038116106311414377,4.5305515533611285e-07,6.588331096790689e-07
2681,0.025,2.0917487031979487e-05,1.5747238735208668e-07,1.3258985576136695e-09
2681,0.05,8.428920963293729e-05,1.2491510543166662e-06,2.1235233016447808e-08
2681,0.1,0.00034198297288162705,9.822738567255573e-06,3.403517314093385e-07
2681,0.2,0.0014044858956001605,7.584495834261906e-05,5.459764046811255e-06
2682,0.025,1.8258615441212045e-06,1.352447091818032e-09,4.6253494090375824e-11
2682,0.05,7.308474786922592e-06,1.0438398808515492e-08,7.512058787517706e-10
2682,0.1,2.926928789595551e-05,7.714234350614246e-08,1.2374493978117851e-08
2682,0.2,0.00011727539003709986,5.068078272954524e-07,2.0932687259944682e-07
2683,0.025,5.398705257148029e-06,1.0297987303176104e-07,4.087700594679333e-10
2683,0.05,2.1179693338965744e-05,8.270471817534153e-07,6.478357954253777e-09
2683,0.1,8.136078051473872e-05,6.666181568124041e-06,1.0163097772381002e-07
2683,0.2,0.00029803263208402764,5.4075216247430336e-05,1.5588115242007317e-06
2684,0.025,1.4729266921420514e-05,7.339840446540791e-08,9.168132919512573e-10
2684,0.05,5.920332715189658e-05,5.798530841039096e-07,1.4668657871697022e-08
2684,0.1,0.00023901545782661904,4.521561555420606e-06,2.3461238032873588e-07
2684,0.2,0.000972278773128249,3.430318804339971e-05,3.7462034424839974e-06
2685,0.025,2.158819481384855e-05,1.5356945343159012e-07,1.0189819266148703e-09
2685,0.05,8.697522780368172e-05,1.2367263620693958e-06,1.6322590112860524e-08
2685,0.1,0.0003529788814311541,1.0024875664677024e-05,2.6164548905249774e-07
2685,0.2,0.0014541152295187987,8.229920645291822e-05,4.193365048005271e-06
2686,0.025,1.3897569439310503e-05,1.77044654773445e-07,1.3648852083270047e-09
2686,0.05,5.487131573621122e-05,1.4271406401193676e-06,2.170248358975002e-08
2686,0.1,0.00021360761698170638,1.1586208523615103e-05,3.4270327137122386e-07
2686,0.2,0.0008055012057020146,9.527409631927136e-05,5.326054301323796e-06
2687,0.025,1.9900615976786717e-06,1.880889027860988e-08,5.858186158391732e-11
2687,0.05,8.035010078288884e-06,1.499992485776147e-07,9.405285994468215e-10
2687,0.1,3.273241399354143e-05,1.1923706747518636e-06,1.5147542831162042e-08
2687,0.2,0.00013557494053034747,9.414767255133683e-06,2.453784853084784e-07
2688,0.025,2.0273194985570564e-05,4.872676513945073e-07,4.477887505238698e-10
2688,0.05,8.303742828941196e-05,3.893718952763248e-06,8.004568452513183e-09
2688,0.1,0.0003476337067966906,3.105886945008185e-05,1.5491871953321468e-07
2688,0.2,0.0015126784604577448,0.00024637911107130983,3.3311942856245613e-06
2689,0.025,1.586041334791788e-05,2.345519953261821e-08,4.3709111330336725e-10
2689,0.05,6.353187809013394e-05,1.8404549662065506e-07,7.092828574473131e-09
2689,0.1,0.0002548037385067259,1.412408132728249e-06,1.1669846886053215e-07
2689,0.2,0.0010238265153114101,1.0261193815391811e-05,1.9716589973184373e-06
2690,0.025,3.0648060820009926e-05,2.8545402940005626e-07,4.066208189601461e-09
2690,0.05,0.00012141795813938594,2.316101258240111e-06,6.499868861198355e-08
2690,0.1,0.00047589009700937934,1.9046140581110982e-05,1.0373200240443303e-06
2690,0.2,0.0018192095386930507,0.00016053541166892102,1.6464847212394745e-05
2691,0.025,5.2780687638254165e-06,1.5393657570861308e-07,7.147441527521892e-10
2691,0.05,2.0490936557593376e-05,1.237084800653765e-06,1.1310148151366661e-08
2691,0.1,7.692904644407417e-05,9.983038988858883e-06,1.7684176900623072e-07
2691,0.2,0.00026650703774450113,8.114130398723107e-05,2.6917262282433185e-06
2692,0.025,2.6665097980771435e-06,7.927413282482476e-07,9.422226332489458e-10
2692,0.05,7.489151238188052e-06,6.347853267141268e-06,1.3460422332300936e-08
2692,0.1,4.509358309173761e-06,5.0838659712171275e-05,1.6351695358851615e-07
2692,0.2,0.00018496575003879023,0.0004063578221242259,9.566800556748412e-07
2693,0.025,3.8095876790295025e-05,1.8472706808658756e-08,2.3061071663388333e-09
2693,0.05,0.00015243863109487554,1.2901476095783515e-07,3.7215750800512204e-08
2693,0.1,0.000609962757332605,7.242919969202566e-07,6.055520970910111e-07
2693,0.2,0.002437586977816472,6.331164737471973e-07,1.0005636278342944e-05
2694,0.025,1.46434022672004e-05,5.865388997827736e-07,1.7050550971120515e-09
2694,0.05,6.09051704686947e-05,4.677716999079706e-06,2.8234639737334533e-08
2694,0.1,0.0002620756032846727,3.7165789406212735e-05,4.818237045456364e-07
2694,0.2,0.0011921822686103978,0.00029254301309661335,8.637891789398111e-06
2695,0.025,3.2853461591209054e-06,3.9552960906519274e-09,6.404682340033219e-11
2695,0.05,1.3156695477634095e-05,3.113202551308092e-08,1.0227176328037046e-09
2695,0.1,5.274318928405464e-05,2.409354755705806e-07,1.630246942996294e-08
2695,0.2,0.0002118081161343599,1.799100900423678e-06,2.588026593586257e-07
2696,0.025,9.766105890318677e-06,5.756406351586918e-08,5.677393000169673e-10
2696,0.05,3.882958473300224e-05,4.650950824469646e-07,9.12448877565808e-09
2696,0.1,0.00015338369292616783,3.7950263355734926e-06,1.4726158614752904e-07
2696,0.2,0.0005971380510886304,3.15768259583904e-05,2.394707963204734e-06
2697,0.025,2.8102923453121598e-05,6.262531668799198e-07,4.104850903630108e-09
2697,0.05,0.00011488287495087235,4.976193805794615e-06,6.667033691787339e-08
2697,0.1,0.0004788722494090125,3.9245524828701583e-05,1.0973883127762818e-06
2697,0.2,0.0020627849888985583,0.00030427809057720356,1.8465214554508336e-05
2698,0.025,5.794303069989182e-07,8.830174159923931e-08,4.2504791353259463e-11
2698,0.05,2.670542820909505e-06,7.060285592969118e-07,7.25411800073239e-10
2698,0.1,1.34990340749791e-05,5.640977028514849e-06,1.3054740212459226e-08
2698,0.2,7.640981264236957e-05,4.4977584456512565e-05,2.5466969329202005e-07
2699,0.025,5.2663991196855164e-06,2.1653544485245035e-08,1.1231479635220865e-10
2699,0.05,2.1153064182488635e-05,1.7408188171530448e-07,1.752044148650711e-09
2699,0.1,8.532112935363823e-05,1.4052001505449052e-06,2.6561449983919516e-08
2699,0.2,0.00034706892341007656,1.1405206597731032e-05,3.760969932709024e-07
2700,0.025,1.2599357387677035e-05,2.5979285722677048e-08,5.489965149152454e-10
2700,0.05,5.0289086710675335e-05,2.1225998286800163e-07,8.817669039373754e-09
2700,0.1,0.00020023570829219572,1.7696784820331324e-06,1.421399714041094e-07
2700,0.2,0.0007926948308535353,1.5326716243435623e-05,2.3064081585699725e-06
2701,0.025,1.622794565966923e-05,3.237537529732215e-08,5.272420278146228e-10
2701,0.05,6.477800693771574e-05,2.6327720215046924e-07,8.492135994409011e-09
2701,0.1,0.0002579891717252869,2.1759648341779236e-06,1.3768430488780847e-07
2701,0.2,0.0010220928016679842,1.856774456986121e-05,2.2615003355541674e-06
2702,0.025,1.5314954669609637e-05,5.9646799166479525e-09,5.451786244670132e-10
2702,0.05,6.127936958388869e-05,4.340962511673041e-08,8.669243267700466e-09
2702,0.1,0.00024522348142635986,2.796415911610062e-07,1.3698935602546314e-07
2702,0.2,0.0009809717664888695,1.196407148074119e-06,2.1366404293621244e-06
2703,0.025,2.1378862178927927e-05,1.3001020693348408e-07,1.3999404829823092e-09
2703,0.05,8.602430123196003e-05,1.0288933439822623e-06,2.2387835293957714e-08
2703,0.1,0.0003480341514081192,8.052519856222018e-06,3.5772957800161986e-07
2703,0.2,0.0014215068615065218,6.158033529896079e-05,5.70166017480056e-06
2704,0.025,1.601657935446088e-06,2.038459985254093e-07,5.896795829407608e-10
2704,0.05,7.217069669329668e-06,1.6258219217024639e-06,9.663503330870071e-09
2704,0.1,3.5287048655907594e-05,1.2922057665398778e-05,1.6182573492340424e-07
2704,0.2,0.0001913184926596867,0.00010185852869759593,2.8125385048149987e-06
2705,0.025,2.7347003339728282e-05,1.1903369206978098e-07,2.6317549250975958e-09
2705,0.05,0.00010889074385583841,9.734042714093505e-07,4.218877430739454e-08
2705,0.1,0.00043132958937841526,8.127003130631305e-06,6.77279153982191e-07
2705,0.2,0.0016873414654248187,7.048490461131207e-05,1.0887112798341203e-05
2706,0.025,7.850566936196124e-06,5.4410041291919065e-08,3.534532180826666e-10
2706,0.05,3.161706084682525e-05,4.32433267201493e-07,5.674688857704169e-09
2706,0.1,0.0001281519845592674,3.413474240772374e-06,9.138940767344783e-08
2706,0.2,0.0005255133900810213,2.6559348807027316e-05,1.4795603805600743e-06
2707,0.025,1.943286673045108e-05,4.221198363074663e-08,6.216701597949736e-10
2707,0.05,7.789522340878596e-05,3.3260442144911195e-07,1.0064808653176271e-08
2707,0.1,0.0003128269932343719,2.576517284913482e-06,1.6483655607135717e-07
2707,0.2,0.0012601723640103257,1.9170460212547535e-05,2.7603705153866898e-06
2708,0.025,2.112421761540917e-06,3.027147410517017e-08,2.914795904640499e-10
2708,0.05,8.330943274154068e-06,2.3982966837476916e-07,4.6739611347934584e-09
2708,0.1,3.2402153751054374e-05,1.8809380190887293e-06,7.509101696001608e-08
2708,0.2,0.00012269430172237583,1.4438065358252095e-05,1.2101669301656237e-06
2709,0.025,1.4101606741645512e-05,6.148698045160828e-08,8.648616267592502e-10
2709,0.05,5.615355624938312e-05,4.988186390608718e-07,1.3841688351057257e-08
2709,0.1,0.00022250816437074938,4.101335183109844e-06,2.2151957729255045e-07
2709,0.2,0.0008718583230705734,3.4579675144863486e-05,3.5411502983251353e-06
2710,0.025,7.012113609927706e-06,5.95230500721744e-08,9.654045618479046e-10
2710,0.05,2.7802651922370636e-05,4.838947176011299e-07,1.5433553601784666e-08
2710,0.1,0.00010915207500317159,3.994111556715474e-06,2.4642224472071206e-07
2710,0.2,0.0004186834076032042,3.3901338636288525e-05,3.919824140552475e-06
2711,0.025,1.4630303803997435e-06,5.731719854296102e-08,5.71081792966055e-11
2711,0.05,6.080904828426048e-06,4.580521010266736e-07,9.423528068985831e-10
2711,0.1,2.6147377189228438e-05,3.655966279575429e-06,1.5989351148659736e-08
2711,0.2,0.00011905663897410212,2.90909953355456e-05,2.846497103303758e-07
2712,0.025,3.0222986424466303e-05,1.024876526700691e-07,1.0424569818479057e-09
2712,0.05,0.00012129308902036895,8.110939331562594e-07,1.7146944100709938e-08
2712,0.1,0.00048826435255516776,6.336372206330876e-06,2.895548116832458e-07
2712,0.2,0.001975585727863105,4.787380646775752e-05,5.133609676313822e-06
2713,0.025,3.508348540293138e-07,1.1005058006552382e-07,1.0033815445176231e-10
2713,0.05,1.8426632763801631e-06,8.79526180469492e-07,1.6811652348014405e-09
2713,0.1,1.0872895970015506e-05,7.020347586400577e-06,2.9311179317037528e-08
2713,0.2,7.126244093424994e-05,5.585224739979022e-05,5.450227258674278e-07
2714,0.025,5.589759805246786e-06,2.817993572379329e-07,8.12639178171537e-10
2714,0.05,2.347940606844956e-05,2.247564276358638e-06,1.333169513673127e-08
2714,0.1,0.00010279084698761043,1.7863479819302253e-05,2.2368795260518937e-07
2714,0.2,0.00048050725228293567,0.00014079778360970296,3.899558565556571e-06
2715,0.025,1.0338720435432158e-05,1.875962607478243e-09,1.123859338925115e-10
2715,0.05,4.13465178057959e-05,1.586778636264441e-08,1.7591730294697072e-09
2715,0.1,0.00016530974380662977,1.3979856200441176e-07,2.6929655116969542e-08
2715,0.2,0.0006605013770363266,1.2967924383211482e-06,3.9384118344365504e-07
2716,0.025,1.3188479619813398e-05,6.495473582612821e-08,1.3522012676236983e-10
2716,0.05,5.301470125493313e-05,5.206017189979262e-07,2.045593416877267e-09
2716,0.1,0.0002141537049466652,4.177306802924385e-06,2.885779831762747e-08
2716,0.2,0.0008734247353058833,3.351914273090617e-05,3.31550694010474e-07
2717,0.025,2.8060801024673565e-05,3.501188403087774e-08,1.6644707209745313e-09
2717,0.05,0.00011236969574825173,2.6653918568791957e-07,2.687165233383748e-08
2717,0.1,0.00045032232846283285,1.909702212581077e-06,4.375844915686933e-07
2717,0.2,0.0018051866394644608,1.1536134463459823e-05,7.242159169725329e-06
2718,0.025,3.0687203464691004e-05,7.957064732111441e-08,2.5178939211389917e-09
2718,0.05,0.0001224102493988799,6.568470491546963e-07,4.042502192713737e-08
2718,0.1,0.0004866860311314586,5.582354660652045e-06,6.509784428315735e-07
2718,0.2,0.0019190909943915813,4.9982548776875135e-05,1.0531539034297488e-05
2719,0.025,1.494108875657596e-05,5.7142942426480214e-08,7.520121747539577e-10
2719,0.05,5.952975981826647e-05,4.6316697775022897e-07,1.2039535757235598e-08
2719,0.1,0.00023616986744286195,3.801839741204849e-06,1.9282020526090182e-07
2719,0.2,0.0009279269810214819,3.195984771478533e-05,3.0876914271921185e-06
2720,0.025,1.2737448891714243e-05,2.1886520928937614e-09,7.601493948183879e-10
2720,0.05,5.0935032487181564e-05,2.3517688046981178e-08,1.2089666448500402e-08
2720,0.1,0.00020355169732942657,2.8250337150148574e-07,1.9107919869976175e-07
2720,0.2,0.0008116250102855327,3.711792518207302e-06,2.9803991358212656e-06
2721,0.025,1.7069907689043484e-05,1.5045704633565027e-08,7.977087879140754e-10
2721,0.05,6.833333590088725e-05,1.138879632406331e-07,1.2859344103444137e-08
2721,0.1,0.00027368296896877753,8.051772181910666e-07,2.0880124056849025e-07
2721,0.2,0.0010961860465532325,4.674879550885334e-06,3.4369481192015293e-06
2722,0.025,6.226178310392294e-06,4.7947958714544825e-08,2.844698643311716e-10
2722,0.05,2.509421375815335e-05,3.8129235141459716e-07,4.567077244166384e-09
2722,0.1,0.00010186500979258994,3.0133241656626897e-06,7.355126369068543e-08
2722,0.2,0.0004189109118160894,2.3504169308324885e-05,1.1908341265576272e-06
2723,0.025,2.6854783114760306e-06,7.843433851018045e-08,1.408223537779918e-10
2723,0.05,1.1054494808565574e-05,6.263189167021732e-07,2.2823701678609254e-09
