sample_index,n,group_count,effective_score_error,partition_weight_error
3839,40,6,0.0,0.0
3840,5,3,0.0,8.881784197001252e-16
3841,28,4,0.0,0.0
3842,15,6,0.0,4.440892098500626e-16
3843,37,6,8.326672684688674e-17,2.220446049250313e-16
3844,30,10,1.1102230246251565e-16,4.440892098500626e-16
3845,46,2,0.0,3.552713678800501e-15
3846,63,4,1.1102230246251565e-16,0.0
3847,57,6,0.0,4.440892098500626e-16
3848,71,5,2.220446049250313e-16,0.0
3849,30,3,1.1102230246251565e-16,4.440892098500626e-16
3850,7,7,2.220446049250313e-16,0.0
3851,55,8,5.551115123125783e-17,0.0
3852,50,7,0.0,0.0
3853,68,5,2.220446049250313e-16,8.881784197001252e-16
3854,51,7,0.0,0.0
3855,26,7,0.0,4.440892098500626e-16
3856,43,4,0.0,1.7763568394002505e-15
3857,28,5,2.220446049250313e-16,1.7763568394002505e-15
3858,28,7,1.1102230246251565e-16,4.440892098500626e-16
3859,71,8,0.0,0.0
3860,33,3,2.220446049250313e-16,8.881784197001252e-16
3861,14,4,5.551115123125783e-17,0.0
3862,29,10,1.1102230246251565e-16,4.440892098500626e-16
3863,12,10,0.0,0.0
3864,60,6,0.0,1.7763568394002505e-15
3865,21,3,2.220446049250313e-16,5.329070518200751e-15
3866,24,6,0.0,4.440892098500626e-16
3867,43,3,1.1102230246251565e-16,8.881784197001252e-16
3868,74,9,1.1102230246251565e-16,4.440892098500626e-16
3869,78,9,0.0,0.0
3870,68,10,1.1102230246251565e-16,0.0
3871,49,5,0.0,4.440892098500626e-16
3872,17,8,0.0,2.220446049250313e-16
3873,23,6,3.3306690738754696e-16,4.440892098500626e-16
3874,79,7,0.0,0.0
3875,40,4,0.0,8.881784197001252e-16
3876,23,9,5.551115123125783e-16,4.440892098500626e-16
3877,74,7,0.0,1.7763568394002505e-15
3878,12,5,2.220446049250313e-16,0.0
3879,8,2,1.6653345369377348e-16,0.0
3880,62,2,2.220446049250313e-16,4.440892098500626e-16
3881,33,10,3.3306690738754696e-16,2.220446049250313e-16
3882,71,3,3.3306690738754696e-16,0.0
3883,55,9,1.1102230246251565e-16,4.440892098500626e-16
3884,55,2,2.220446049250313e-16,4.440892098500626e-16
3885,40,10,6.661338147750939e-16,8.881784197001252e-16
3886,7,7,1.1102230246251565e-16,0.0
3887,45,10,1.1102230246251565e-16,4.440892098500626e-16
3888,57,9,0.0,4.440892098500626e-16
3889,74,9,3.3306690738754696e-16,4.440892098500626e-16
3890,11,3,0.0,0.0
3891,14,8,2.220446049250313e-16,8.881784197001252e-16
3892,16,5,1.1102230246251565e-16,0.0
3893,49,4,0.0,4.440892098500626e-16
3894,69,7,1.1102230246251565e-16,0.0
3895,52,6,1.1102230246251565e-16,0.0
3896,48,4,2.220446049250313e-16,4.440892098500626e-16
3897,11,2,1.6653345369377348e-16,1.1102230246251565e-16
3898,40,2,0.0,0.0
3899,68,6,0.0,8.881784197001252e-16
3900,24,6,1.1102230246251565e-16,4.440892098500626e-16
3901,6,6,3.3306690738754696e-16,0.0
3902,29,5,3.3306690738754696e-16,1.3322676295501878e-15
3903,75,8,2.220446049250313e-16,4.440892098500626e-16
3904,60,8,3.3306690738754696e-16,4.440892098500626e-16
3905,34,8,0.0,0.0
3906,72,2,2.220446049250313e-16,4.440892098500626e-16
3907,18,3,2.220446049250313e-16,4.440892098500626e-16
3908,41,4,4.440892098500626e-16,8.881784197001252e-16
3909,53,7,0.0,0.0
3910,75,7,0.0,8.881784197001252e-16
3911,26,10,1.1102230246251565e-16,0.0
3912,43,4,1.1102230246251565e-16,8.881784197001252e-16
3913,28,3,1.1102230246251565e-16,0.0
3914,13,5,2.7755575615628914e-16,0.0
3915,12,4,0.0,1.7763568394002505e-15
3916,14,5,1.734723475976807e-16,0.0
3917,72,7,4.440892098500626e-16,0.0
3918,30,8,3.3306690738754696e-16,0.0
3919,34,9,2.220446049250313e-16,1.3322676295501878e-15
3920,25,5,5.551115123125783e-17,0.0
3921,41,9,0.0,1.7763568394002505e-15
3922,73,3,0.0,8.881784197001252e-16
3923,34,3,3.3306690738754696e-16,0.0
3924,7,2,8.673617379884035e-17,0.0
3925,68,3,0.0,0.0
3926,7,5,3.3306690738754696e-16,4.440892098500626e-16
3927,20,2,2.220446049250313e-16,4.440892098500626e-16
3928,58,5,2.220446049250313e-16,8.881784197001252e-16
3929,46,9,2.220446049250313e-16,4.440892098500626e-16
3930,28,6,2.220446049250313e-16,0.0
3931,34,9,5.551115123125783e-17,2.220446049250313e-16
3932,28,7,0.0,4.440892098500626e-16
3933,7,6,1.1102230246251565e-16,0.0
3934,23,9,2.220446049250313e-16,8.881784197001252e-16
3935,28,7,1.1102230246251565e-16,4.440892098500626e-16
3936,61,9,3.3306690738754696e-16,0.0
3937,31,7,2.220446049250313e-16,1.7763568394002505e-15
3938,33,4,0.0,0.0
3939,13,9,8.673617379884035e-17,0.0
3940,16,5,8.326672684688674e-17,0.0
3941,26,6,2.220446049250313e-16,0.0
3942,59,5,2.220446049250313e-16,8.881784197001252e-16
3943,65,7,2.220446049250313e-16,4.440892098500626e-16
3944,23,4,1.1102230246251565e-16,4.440892098500626e-16
3945,35,9,4.440892098500626e-16,1.7763568394002505e-15
3946,10,9,0.0,4.440892098500626e-16
3947,19,6,0.0,8.881784197001252e-16
3948,74,6,2.220446049250313e-16,4.440892098500626e-16
3949,41,3,2.498001805406602e-16,2.220446049250313e-16
3950,35,2,1.1102230246251565e-16,0.0
3951,67,9,1.6653345369377348e-16,2.220446049250313e-16
3952,15,6,1.6653345369377348e-16,2.220446049250313e-16
3953,71,10,0.0,4.440892098500626e-16
3954,73,8,1.6653345369377348e-16,0.0
3955,10,6,2.220446049250313e-16,8.881784197001252e-16
3956,78,9,2.220446049250313e-16,2.6645352591003757e-15
3957,32,8,1.6653345369377348e-16,0.0
3958,13,5,3.3306690738754696e-16,0.0
3959,50,3,1.1102230246251565e-16,4.440892098500626e-16
3960,42,6,4.440892098500626e-16,4.440892098500626e-16
3961,71,4,2.7755575615628914e-16,0.0
3962,78,6,0.0,8.881784197001252e-16
3963,11,9,2.220446049250313e-16,4.440892098500626e-16
3964,50,6,2.220446049250313e-16,4.440892098500626e-16
3965,75,2,1.1102230246251565e-16,4.440892098500626e-16
3966,15,3,1.1102230246251565e-16,0.0
3967,73,3,0.0,8.881784197001252e-16
3968,44,2,2.220446049250313e-16,0.0
3969,32,3,1.1102230246251565e-16,0.0
3970,7,7,0.0,0.0
3971,15,5,0.0,0.0
3972,50,2,2.220446049250313e-16,4.440892098500626e-16
3973,30,2,4.440892098500626e-16,8.881784197001252e-16
3974,45,5,5.551115123125783e-17,0.0
3975,8,6,0.0,0.0
3976,52,3,0.0,8.881784197001252e-16
3977,52,8,0.0,0.0
3978,75,10,1.1102230246251565e-16,4.440892098500626e-16
3979,73,6,2.220446049250313e-16,1.7763568394002505e-15
3980,22,7,2.220446049250313e-16,1.7763568394002505e-15
3981,16,10,1.1102230246251565e-16,4.440892098500626e-16
3982,62,7,2.220446049250313e-16,8.881784197001252e-16
3983,37,4,4.440892098500626e-16,5.329070518200751e-15
3984,24,8,0.0,4.440892098500626e-16
3985,23,5,1.1102230246251565e-16,0.0
3986,39,7,0.0,0.0
3987,66,3,0.0,8.881784197001252e-16
3988,35,8,1.6653345369377348e-16,2.220446049250313e-16
3989,43,10,0.0,0.0
3990,54,3,3.3306690738754696e-16,0.0
3991,78,10,1.1102230246251565e-16,8.881784197001252e-16
3992,79,5,1.1102230246251565e-16,4.440892098500626e-16
3993,66,8,1.1102230246251565e-16,0.0
3994,68,4,2.220446049250313e-16,0.0
3995,9,2,2.220446049250313e-16,0.0
3996,30,9,0.0,8.881784197001252e-16
3997,39,4,0.0,0.0
3998,32,8,2.220446049250313e-16,4.440892098500626e-16
3999,20,3,1.1102230246251565e-16,2.220446049250313e-16
4000,14,6,0.0,4.440892098500626e-16
4001,66,2,1.1102230246251565e-16,1.3322676295501878e-15
4002,29,2,2.220446049250313e-16,2.220446049250313e-15
4003,27,2,3.3306690738754696e-16,4.440892098500626e-16
4004,73,3,1.1102230246251565e-16,4.440892098500626e-16
4005,61,9,0.0,0.0
4006,69,8,1.6653345369377348e-16,2.220446049250313e-16
4007,80,5,1.1102230246251565e-16,4.440892098500626e-16
4008,12,10,0.0,0.0
4009,61,5,1.1102230246251565e-16,4.440892098500626e-16
4010,73,10,1.1102230246251565e-16,4.440892098500626e-16
4011,64,2,3.3306690738754696e-16,1.3322676295501878e-15
4012,65,5,0.0,4.440892098500626e-16
4013,23,5,6.661338147750939e-16,5.329070518200751e-15
4014,58,10,2.220446049250313e-16,4.440892098500626e-16
4015,37,4,2.220446049250313e-16,4.440892098500626e-16
4016,8,2,1.1102230246251565e-16,0.0
4017,5,5,0.0,0.0
4018,68,7,0.0,0.0
4019,38,5,0.0,8.881784197001252e-16
4020,29,9,2.7755575615628914e-16,2.220446049250313e-16
4021,77,5,0.0,4.440892098500626e-16
4022,20,3,0.0,8.881784197001252e-16
4023,29,10,0.0,0.0
4024,18,2,0.0,0.0
4025,10,4,0.0,4.440892098500626e-16
4026,22,7,2.220446049250313e-16,2.220446049250313e-16
4027,51,4,1.1102230246251565e-16,4.440892098500626e-16
4028,72,2,0.0,0.0
4029,73,3,0.0,4.440892098500626e-16
4030,55,6,2.220446049250313e-16,0.0
4031,7,2,9.71445146547012e-17,0.0
4032,37,7,1.1102230246251565e-16,0.0
4033,6,5,1.1102230246251565e-16,0.0
4034,31,8,3.3306690738754696e-16,4.440892098500626e-16
4035,21,7,2.220446049250313e-16,4.440892098500626e-16
4036,75,2,3.3306690738754696e-16,4.440892098500626e-16
4037,77,4,1.1102230246251565e-16,4.440892098500626e-16
4038,9,2,3.3306690738754696e-16,1.1102230246251565e-16
4039,14,8,2.220446049250313e-16,1.7763568394002505e-15
4040,29,8,4.440892098500626e-16,1.7763568394002505e-15
4041,9,3,0.0,0.0
4042,74,7,2.220446049250313e-16,8.881784197001252e-16
4043,37,8,1.1102230246251565e-16,1.3322676295501878e-15
4044,34,10,2.220446049250313e-16,8.881784197001252e-16
4045,47,6,3.3306690738754696e-16,2.220446049250313e-16
4046,26,3,0.0,0.0
4047,60,10,0.0,8.881784197001252e-16
4048,53,4,2.220446049250313e-16,0.0
4049,35,6,2.220446049250313e-16,2.220446049250313e-16
4050,14,10,0.0,0.0
4051,61,2,1.1102230246251565e-16,0.0
4052,76,6,0.0,8.881784197001252e-16
4053,52,7,1.1102230246251565e-16,4.440892098500626e-16
4054,41,2,1.1102230246251565e-16,4.440892098500626e-16
4055,62,7,2.220446049250313e-16,8.881784197001252e-16
4056,76,5,2.220446049250313e-16,4.440892098500626e-16
4057,71,6,1.1102230246251565e-16,0.0
4058,31,7,0.0,0.0
4059,26,10,2.220446049250313e-16,8.881784197001252e-16
4060,45,2,1.1102230246251565e-16,8.881784197001252e-16
4061,60,4,0.0,1.7763568394002505e-15
4062,43,10,2.220446049250313e-16,4.440892098500626e-16
4063,76,10,0.0,0.0
4064,11,10,0.0,0.0
4065,34,5,4.440892098500626e-16,8.881784197001252e-16
4066,5,5,0.0,0.0
4067,78,3,1.1102230246251565e-16,0.0
4068,61,6,0.0,4.440892098500626e-16
4069,17,8,0.0,0.0
4070,29,6,2.220446049250313e-16,4.440892098500626e-16
4071,19,10,2.220446049250313e-16,2.220446049250313e-16
4072,10,4,0.0,0.0
4073,38,5,4.440892098500626e-16,0.0
4074,12,9,1.6653345369377348e-16,2.220446049250313e-16
4075,19,9,2.220446049250313e-16,4.440892098500626e-16
4076,5,4,0.0,0.0
4077,26,4,0.0,0.0
4078,68,2,1.1102230246251565e-16,4.440892098500626e-16
4079,40,6,2.220446049250313e-16,4.440892098500626e-16
4080,34,10,2.220446049250313e-16,4.440892098500626e-16
4081,25,9,2.220446049250313e-16,4.440892098500626e-16
4082,23,5,4.440892098500626e-16,4.440892098500626e-16
4083,27,3,2.220446049250313e-16,0.0
4084,20,6,0.0,0.0
4085,27,5,5.551115123125783e-17,2.220446049250313e-16
4086,33,5,0.0,4.440892098500626e-16
4087,44,9,3.3306690738754696e-16,4.440892098500626e-16
4088,30,7,1.1102230246251565e-16,0.0
4089,32,4,0.0,8.881784197001252e-16
4090,42,3,0.0,8.881784197001252e-16
4091,56,10,0.0,0.0
4092,30,4,2.220446049250313e-16,8.881784197001252e-16
4093,8,2,1.1102230246251565e-16,2.220446049250313e-16
4094,45,6,0.0,8.881784197001252e-16
4095,7,6,0.0,0.0
4096,28,10,3.3306690738754696e-16,1.3322676295501878e-15
4097,22,8,2.220446049250313e-16,2.6645352591003757e-15
4098,22,4,4.440892098500626e-16,1.7763568394002505e-15
4099,25,3,2.220446049250313e-16,0.0
4100,24,3,0.0,1.7763568394002505e-15
4101,75,5,0.0,8.881784197001252e-16
4102,67,7,0.0,2.220446049250313e-16
4103,33,5,2.220446049250313e-16,4.440892098500626e-16
4104,53,9,1.1102230246251565e-16,0.0
4105,22,10,0.0,4.440892098500626e-16
4106,64,9,0.0,4.440892098500626e-16
4107,13,9,0.0,0.0
4108,50,10,2.220446049250313e-16,0.0
4109,60,4,0.0,2.6645352591003757e-15
4110,32,2,1.1102230246251565e-16,0.0
4111,43,10,0.0,4.440892098500626e-16
4112,39,8,2.220446049250313e-16,4.440892098500626e-16
4113,37,10,3.3306690738754696e-16,4.440892098500626e-16
4114,26,4,1.1102230246251565e-16,0.0
4115,15,7,4.440892098500626e-16,2.1316282072803006e-14
4116,6,2,1.942890293094024e-16,2.220446049250313e-16
4117,59,7,2.220446049250313e-16,0.0
4118,59,2,3.0531133177191805e-16,4.440892098500626e-16
4119,75,3,0.0,0.0
4120,41,9,2.220446049250313e-16,4.440892098500626e-16
4121,41,8,0.0,8.881784197001252e-16
4122,76,6,0.0,0.0
4123,77,5,0.0,4.440892098500626e-16
4124,69,3,1.1102230246251565e-16,4.440892098500626e-16
4125,45,2,0.0,1.3322676295501878e-15
4126,52,3,2.220446049250313e-16,0.0
4127,20,3,3.3306690738754696e-16,0.0
4128,74,5,1.1102230246251565e-16,8.881784197001252e-16
4129,27,6,2.220446049250313e-16,8.881784197001252e-16
4130,70,2,2.220446049250313e-16,4.440892098500626e-16
4131,66,10,5.551115123125783e-16,0.0
4132,24,7,0.0,4.440892098500626e-16
4133,36,4,2.220446049250313e-16,1.7763568394002505e-15
4134,12,5,8.326672684688674e-17,0.0
4135,18,3,0.0,0.0
4136,69,2,1.1102230246251565e-16,4.440892098500626e-16
4137,78,8,2.220446049250313e-16,0.0
4138,6,4,1.1102230246251565e-16,2.220446049250313e-16
4139,47,8,0.0,8.881784197001252e-16
4140,31,6,2.220446049250313e-16,4.440892098500626e-16
4141,40,4,1.1102230246251565e-16,4.440892098500626e-16
4142,62,6,2.220446049250313e-16,0.0
4143,66,9,2.220446049250313e-16,0.0
4144,20,4,5.551115123125783e-17,2.220446049250313e-16
4145,57,8,0.0,4.440892098500626e-16
4146,47,2,0.0,4.440892098500626e-16
4147,78,10,3.3306690738754696e-16,1.3322676295501878e-15
4148,44,2,0.0,4.440892098500626e-16
4149,61,5,0.0,8.881784197001252e-16
4150,69,4,2.220446049250313e-16,1.3322676295501878e-15
4151,56,10,0.0,8.881784197001252e-16
4152,59,2,0.0,4.440892098500626e-16
4153,74,5,2.220446049250313e-16,8.881784197001252e-16
4154,37,5,0.0,1.3322676295501878e-15
4155,16,8,0.0,0.0
4156,41,7,4.440892098500626e-16,4.440892098500626e-16
4157,75,7,4.440892098500626e-16,0.0
4158,32,9,1.1102230246251565e-16,8.881784197001252e-16
4159,26,8,2.220446049250313e-16,4.440892098500626e-16
4160,41,4,0.0,0.0
4161,64,3,2.220446049250313e-16,8.881784197001252e-16
4162,14,6,2.220446049250313e-16,4.440892098500626e-15
4163,36,3,5.551115123125783e-17,2.220446049250313e-16
4164,22,7,0.0,4.440892098500626e-16
4165,38,8,0.0,8.881784197001252e-16
4166,8,6,3.3306690738754696e-16,0.0
4167,63,5,2.220446049250313e-16,4.440892098500626e-16
4168,51,6,2.220446049250313e-16,1.7763568394002505e-15
4169,64,7,2.220446049250313e-16,0.0
4170,72,7,0.0,8.881784197001252e-16
4171,28,2,1.1102230246251565e-16,0.0
4172,13,9,0.0,4.440892098500626e-16
4173,75,5,1.1102230246251565e-16,8.881784197001252e-16
4174,45,6,0.0,4.440892098500626e-16
4175,63,9,1.1102230246251565e-16,8.881784197001252e-16
4176,20,4,0.0,4.440892098500626e-16
4177,58,9,0.0,4.440892098500626e-16
4178,16,4,0.0,0.0
4179,80,9,0.0,4.440892098500626e-16
4180,45,4,1.1102230246251565e-16,0.0
4181,45,2,4.440892098500626e-16,4.440892098500626e-16
4182,68,7,0.0,0.0
4183,6,2,0.0,4.440892098500626e-16
4184,44,9,0.0,0.0
4185,56,6,0.0,0.0
4186,14,8,4.440892098500626e-16,8.881784197001252e-16
4187,78,3,1.1102230246251565e-16,2.220446049250313e-15
4188,17,9,0.0,0.0
4189,36,7,2.220446049250313e-16,4.440892098500626e-16
4190,49,5,1.1102230246251565e-16,0.0
4191,18,2,0.0,4.440892098500626e-16
4192,72,4,0.0,4.440892098500626e-16
4193,10,10,4.440892098500626e-16,8.881784197001252e-16
4194,38,6,3.3306690738754696e-16,0.0
4195,8,6,1.1102230246251565e-16,0.0
4196,7,4,0.0,1.1102230246251565e-16
4197,77,5,3.3306690738754696e-16,4.440892098500626e-16
4198,36,8,2.220446049250313e-16,0.0
4199,61,8,3.3306690738754696e-16,0.0
4200,43,2,1.1102230246251565e-16,0.0
4201,40,4,0.0,8.881784197001252e-16
4202,10,10,0.0,0.0
4203,23,5,3.3306690738754696e-16,0.0
4204,71,7,4.440892098500626e-16,0.0
4205,76,5,0.0,0.0
4206,62,3,2.220446049250313e-16,0.0
4207,57,9,0.0,8.881784197001252e-16
4208,49,5,2.220446049250313e-16,0.0
4209,7,7,1.1102230246251565e-16,4.440892098500626e-16
4210,37,8,2.220446049250313e-16,4.440892098500626e-16
4211,65,8,0.0,8.881784197001252e-16
4212,61,10,0.0,0.0
4213,35,9,1.1102230246251565e-16,8.881784197001252e-16
4214,75,7,2.220446049250313e-16,4.440892098500626e-16
4215,47,8,2.220446049250313e-16,1.7763568394002505e-15
4216,14,3,1.942890293094024e-16,0.0
4217,29,9,2.220446049250313e-16,0.0
4218,52,10,1.6653345369377348e-16,0.0
4219,13,8,1.1102230246251565e-16,8.881784197001252e-16
4220,16,6,0.0,8.881784197001252e-16
4221,58,6,4.440892098500626e-16,5.329070518200751e-15
4222,26,5,0.0,0.0
4223,33,9,0.0,1.7763568394002505e-15
4224,73,2,1.1102230246251565e-16,8.881784197001252e-16
4225,68,4,0.0,2.220446049250313e-16
4226,38,2,2.220446049250313e-16,0.0
4227,56,10,2.220446049250313e-16,8.881784197001252e-16
4228,45,2,0.0,8.881784197001252e-16
4229,16,4,1.1102230246251565e-16,2.220446049250313e-16
4230,19,8,1.6653345369377348e-16,0.0
4231,69,8,2.220446049250313e-16,8.881784197001252e-16
4232,58,3,0.0,0.0
4233,20,10,0.0,8.881784197001252e-16
4234,47,7,2.220446049250313e-16,0.0
4235,48,8,4.440892098500626e-16,0.0
4236,42,2,2.220446049250313e-16,1.7763568394002505e-15
4237,24,10,1.1102230246251565e-16,0.0
4238,52,2,1.1102230246251565e-16,4.440892098500626e-16
4239,70,10,2.220446049250313e-16,4.440892098500626e-16
4240,51,10,3.3306690738754696e-16,0.0
4241,8,8,0.0,1.1102230246251565e-16
4242,10,3,0.0,4.440892098500626e-16
4243,36,9,2.220446049250313e-16,8.881784197001252e-16
4244,18,2,0.0,8.881784197001252e-16
4245,41,9,2.220446049250313e-16,1.7763568394002505e-15
4246,12,4,0.0,0.0
4247,60,6,0.0,0.0
4248,16,5,0.0,0.0
4249,17,9,1.1102230246251565e-16,0.0
4250,25,9,0.0,2.220446049250313e-16
4251,11,3,4.440892098500626e-16,5.329070518200751e-15
4252,74,9,0.0,8.881784197001252e-16
4253,44,3,4.440892098500626e-16,7.105427357601002e-15
4254,14,5,1.8041124150158794e-16,0.0
4255,62,3,0.0,4.440892098500626e-16
4256,16,8,0.0,8.881784197001252e-16
4257,72,9,0.0,4.440892098500626e-16
4258,47,8,2.220446049250313e-16,4.440892098500626e-16
4259,38,6,0.0,4.440892098500626e-16
4260,80,9,0.0,4.440892098500626e-16
4261,33,4,0.0,4.440892098500626e-16
4262,42,7,3.3306690738754696e-16,4.440892098500626e-16
4263,24,10,1.1102230246251565e-16,0.0
4264,30,4,3.3306690738754696e-16,4.440892098500626e-16
4265,21,3,2.220446049250313e-16,4.440892098500626e-16
4266,76,8,0.0,8.881784197001252e-16
4267,46,5,2.220446049250313e-16,8.881784197001252e-16
4268,39,5,0.0,4.440892098500626e-16
4269,15,2,1.6653345369377348e-16,0.0
4270,57,5,0.0,4.440892098500626e-16
4271,19,7,2.220446049250313e-16,0.0
4272,31,9,5.551115123125783e-17,4.440892098500626e-16
4273,79,8,3.3306690738754696e-16,8.881784197001252e-16
4274,39,4,2.220446049250313e-16,0.0
4275,24,10,2.220446049250313e-16,2.6645352591003757e-15
4276,31,7,1.1102230246251565e-16,4.440892098500626e-16
4277,27,3,2.220446049250313e-16,4.440892098500626e-16
4278,5,4,0.0,0.0
4279,62,10,2.220446049250313e-16,4.440892098500626e-16
4280,32,7,0.0,1.7763568394002505e-15
4281,51,4,0.0,1.7763568394002505e-15
4282,72,10,1.6653345369377348e-16,0.0
4283,73,7,0.0,0.0
4284,75,10,2.220446049250313e-16,4.440892098500626e-16
4285,15,6,5.551115123125783e-17,2.220446049250313e-16
4286,68,5,3.3306690738754696e-16,8.881784197001252e-16
4287,79,8,0.0,0.0
4288,40,4,2.220446049250313e-16,8.881784197001252e-16
4289,12,6,1.700029006457271e-16,0.0
4290,57,6,3.3306690738754696e-16,4.440892098500626e-16
4291,52,9,4.440892098500626e-16,2.6645352591003757e-15
4292,15,7,0.0,4.440892098500626e-16
4293,47,3,2.7755575615628914e-16,2.220446049250313e-16
4294,7,5,0.0,0.0
4295,22,9,2.220446049250313e-16,4.440892098500626e-16
4296,55,3,0.0,4.440892098500626e-16
4297,67,6,4.440892098500626e-16,4.440892098500626e-16
4298,63,8,0.0,0.0
4299,47,4,1.6653345369377348e-16,2.220446049250313e-16
4300,46,4,2.220446049250313e-16,1.7763568394002505e-15
4301,20,8,2.220446049250313e-16,0.0
4302,13,8,1.734723475976807e-16,0.0
4303,57,9,1.1102230246251565e-16,4.440892098500626e-16
4304,32,7,2.220446049250313e-16,0.0
4305,74,4,3.3306690738754696e-16,1.3322676295501878e-15
4306,80,8,3.3306690738754696e-16,8.881784197001252e-16
4307,20,8,0.0,1.1102230246251565e-16
4308,57,3,1.1102230246251565e-16,2.220446049250313e-16
4309,45,4,0.0,4.440892098500626e-16
4310,9,9,0.0,8.881784197001252e-16
4311,25,3,1.6653345369377348e-16,6.661338147750939e-16
4312,10,10,0.0,2.220446049250313e-16
4313,43,6,1.1102230246251565e-16,0.0
4314,32,10,2.220446049250313e-16,0.0
4315,43,10,0.0,4.440892098500626e-16
4316,38,4,0.0,1.7763568394002505e-15
4317,42,7,2.220446049250313e-16,0.0
4318,28,5,4.440892098500626e-16,8.881784197001252e-16
4319,65,8,1.1102230246251565e-16,4.440892098500626e-16
4320,30,7,2.220446049250313e-16,8.881784197001252e-16
4321,58,7,2.7755575615628914e-16,4.440892098500626e-16
4322,57,2,2.220446049250313e-16,4.440892098500626e-16
4323,52,6,1.1102230246251565e-16,4.440892098500626e-16
4324,54,5,0.0,4.440892098500626e-16
4325,79,7,1.6653345369377348e-16,2.220446049250313e-16
4326,76,9,1.1102230246251565e-16,4.440892098500626e-16
4327,32,10,0.0,0.0
4328,59,4,1.1102230246251565e-16,8.881784197001252e-16
4329,11,2,1.1102230246251565e-16,4.440892098500626e-16
4330,8,5,1.6653345369377348e-16,0.0
4331,45,10,2.220446049250313e-16,0.0
4332,17,4,2.220446049250313e-16,0.0
4333,47,10,0.0,2.220446049250313e-16
4334,63,9,0.0,2.220446049250313e-16
4335,53,2,1.6653345369377348e-16,2.220446049250313e-16
4336,79,7,0.0,8.881784197001252e-16
4337,47,7,2.220446049250313e-16,1.7763568394002505e-15
4338,10,2,0.0,0.0
4339,65,10,8.326672684688674e-17,2.220446049250313e-16
4340,46,9,0.0,4.440892098500626e-16
4341,24,5,1.6653345369377348e-16,2.220446049250313e-16
4342,79,6,2.220446049250313e-16,0.0
4343,26,9,2.220446049250313e-16,4.440892098500626e-16
4344,43,7,2.7755575615628914e-16,2.220446049250313e-16
4345,50,6,1.1102230246251565e-16,2.220446049250313e-16
4346,12,6,3.3306690738754696e-16,0.0
4347,63,3,2.220446049250313e-16,8.881784197001252e-16
4348,48,10,0.0,8.881784197001252e-16
4349,51,5,3.3306690738754696e-16,8.881784197001252e-16
4350,54,3,0.0,2.220446049250313e-16
4351,33,6,3.3306690738754696e-16,4.440892098500626e-16
4352,13,9,2.220446049250313e-16,4.440892098500626e-16
4353,9,4,1.1102230246251565e-16,0.0
4354,17,2,2.220446049250313e-16,8.881784197001252e-16
4355,43,3,4.440892098500626e-16,8.881784197001252e-16
4356,53,3,0.0,0.0
4357,44,3,4.440892098500626e-16,0.0
4358,28,5,2.220446049250313e-16,4.440892098500626e-16
4359,62,9,3.0531133177191805e-16,0.0
4360,40,7,4.440892098500626e-16,0.0
4361,43,7,1.1102230246251565e-16,0.0
4362,25,10,2.220446049250313e-16,4.440892098500626e-16
4363,21,8,1.1102230246251565e-16,0.0
4364,58,4,0.0,1.3322676295501878e-15
4365,17,3,1.1102230246251565e-16,0.0
4366,77,8,4.440892098500626e-16,4.440892098500626e-16
4367,60,3,2.220446049250313e-16,0.0
4368,56,4,2.220446049250313e-16,4.440892098500626e-16
4369,6,5,0.0,8.881784197001252e-16
4370,8,8,0.0,0.0
4371,53,4,0.0,8.881784197001252e-16
4372,41,8,0.0,2.220446049250313e-16
4373,5,3,2.220446049250313e-16,0.0
4374,40,4,4.440892098500626e-16,8.881784197001252e-16
4375,5,3,4.163336342344337e-17,1.1102230246251565e-16
4376,58,2,5.551115123125783e-17,2.220446049250313e-16
4377,33,7,0.0,6.661338147750939e-16
4378,56,7,2.220446049250313e-16,0.0
4379,14,3,1.6653345369377348e-16,0.0
4380,58,8,0.0,4.440892098500626e-16
4381,77,3,2.220446049250313e-16,1.3322676295501878e-15
4382,21,9,1.1102230246251565e-16,0.0
4383,43,7,1.1102230246251565e-16,4.440892098500626e-16
4384,46,8,2.220446049250313e-16,0.0
4385,35,3,5.551115123125783e-16,8.881784197001252e-16
4386,40,4,2.220446049250313e-16,8.881784197001252e-16
4387,11,2,3.3306690738754696e-16,0.0
4388,80,6,6.661338147750939e-16,4.440892098500626e-16
4389,43,4,0.0,0.0
4390,69,3,0.0,4.440892098500626e-16
4391,45,10,2.220446049250313e-16,2.220446049250313e-15
4392,76,10,2.220446049250313e-16,4.440892098500626e-16
4393,11,6,1.1102230246251565e-16,0.0
4394,56,5,2.220446049250313e-16,8.881784197001252e-16
4395,11,6,2.220446049250313e-16,4.440892098500626e-16
4396,7,6,0.0,0.0
4397,41,4,1.1102230246251565e-16,4.440892098500626e-16
4398,36,10,0.0,2.220446049250313e-16
4399,53,7,0.0,0.0
4400,80,6,0.0,4.440892098500626e-16
4401,64,8,0.0,0.0
4402,48,7,0.0,8.881784197001252e-16
4403,62,6,2.220446049250313e-16,1.7763568394002505e-15
4404,48,2,0.0,4.440892098500626e-16
4405,26,8,0.0,8.881784197001252e-16
4406,51,5,0.0,0.0
4407,19,5,2.220446049250313e-16,0.0
4408,20,9,0.0,4.440892098500626e-16
4409,21,2,1.1102230246251565e-16,8.881784197001252e-16
