sample_index,coarse_count,mean_macro_row_tv,maximum_macro_row_tv
351,2,0.030700016913101577,0.049589792759704404
352,4,0.1069692516539904,0.1767146171586404
353,3,0.0586512830698921,0.1461216084383584
354,2,0.057524893194686566,0.07316849954304927
355,2,0.039986269188149404,0.05634800694247838
356,2,0.029098013332256797,0.05632574113507388
357,4,0.09282323160937347,0.227455383054185
358,5,0.1430258146508725,0.3425244938388955
359,3,0.09440776110049402,0.147476458562642
360,6,0.08526204520671117,0.17105711961058925
361,6,0.1400422827124152,0.2919037318016757
362,4,0.12007267322890511,0.2027581293335767
363,3,0.09743665133825248,0.11883927432659104
364,4,0.1331649548347947,0.1862059819519535
365,3,0.11030420278971569,0.22954673974486559
366,3,0.06938658520069561,0.10626690113018036
367,6,0.11717953906275362,0.17472436201592384
368,2,0.08353636389316585,0.09817777997202415
369,3,0.07233875100234273,0.10382959683546814
370,3,0.06373231075033466,0.07119942814075139
371,5,0.11462718303888617,0.21172142297834198
372,2,0.05595442531431584,0.06706026852330915
373,3,0.15050015602919797,0.22388861034730614
374,2,0.07636741277047537,0.14596478819902356
375,3,0.13099829506901414,0.2350414214575124
376,5,0.10948097556657728,0.1595118398814886
377,3,0.06830597682069328,0.1148764523199418
378,2,0.11053657383927545,0.11070691797496027
379,2,0.07961667664902027,0.08606032011155101
380,3,0.05016212038316006,0.06151215845256969
381,2,0.06393748428121712,0.0895230719327019
382,3,0.09883429275201235,0.14667557656391386
383,4,0.07899440910126287,0.12900826078368738
384,4,0.0517989974730944,0.09306546132213972
385,2,0.12498373765262379,0.15298505377719046
386,4,0.09129943262195578,0.1483217555647831
387,2,0.02436934137942305,0.04517912081886094
388,2,0.03854486010670995,0.07168300263400953
389,4,0.10171327131482265,0.24429130591375575
390,4,0.08477704010264676,0.12030777320798963
391,4,0.1384430738492847,0.19125306535497213
392,2,0.19708049507179015,0.26574964025373116
393,6,0.15757866327034542,0.3175305940559713
394,5,0.13940975990953386,0.19397970513125243
395,3,0.10159079042413827,0.174652456352893
396,4,0.13001211727699175,0.27742779253561534
397,4,0.07816983159194521,0.13177663225427086
398,6,0.04830240593511536,0.11386768307232584
399,4,0.107985122114641,0.15500090722360335
400,4,0.127227611375082,0.27245437467368083
401,2,0.12147483159907224,0.22641337654153504
402,4,0.10023054694040283,0.2095139965085783
403,2,0.051566399065517785,0.057355056670092996
