sample_index,epsilon,total_variation,nonincreasing_from_previous
1776,0.01,0.0003288259886996304,True
1776,0.001,3.294076478662186e-05,True
1776,0.0001,3.2946595009040523e-06,True
1776,1e-05,3.2947178158727383e-07,True
1776,1e-06,3.294723646214621e-08,True
1777,0.1,0.0038573697907490004,True
1777,0.01,0.000394283070573566,True
1777,0.001,3.951603995980308e-05,True
1777,0.0001,3.952483672799727e-06,True
1777,1e-05,3.952571664162306e-07,True
1777,1e-06,3.952580468073728e-08,True
1778,0.1,0.0018233218800546855,True
1778,0.01,0.00018265799734960852,True
1778,0.001,1.8268953218764692e-05,True
1778,0.0001,1.8269267498335052e-06,True
1778,1e-05,1.8269298917435622e-07,True
1778,1e-06,1.8269302130160774e-08,True
1779,0.1,0.009740192636000521,True
1779,0.01,0.0009927940693014075,True
1779,0.001,9.947068450906878e-05,True
1779,0.0001,9.948984818915596e-06,True
1779,1e-05,9.949176491960692e-07,True
1779,1e-06,9.94919566071689e-08,True
1780,0.1,0.007305887364499064,True
1780,0.01,0.0007377455900290542,True
1780,0.001,7.384687101276961e-05,True
1780,0.0001,7.385410972634299e-06,True
1780,1e-05,7.385483367620062e-07,True
1780,1e-06,7.385490604752916e-08,True
1781,0.1,0.03199499604191598,True
1781,0.01,0.0033061037078942063,True
1781,0.001,0.00033172033680390137,True
1781,0.0001,3.3183179199176376e-05,True
1781,1e-05,3.318429421156767e-06,True
1781,1e-06,3.3184405720408e-07,True
1782,0.1,0.005354891251491973,True
1782,0.01,0.0005398717367478528,True
1782,0.001,5.403135849125858e-05,True
1782,0.0001,5.4035780588098415e-06,True
1782,1e-05,5.403622282852523e-07,True
1782,1e-06,5.403626700538746e-08,True
1783,0.1,0.0056036967382617035,True
1783,0.01,0.000564340112369727,True
1783,0.001,5.647402026960847e-05,True
1783,0.0001,5.647802424252156e-06,True
1783,1e-05,5.647842466589655e-07,True
1783,1e-06,5.6478464729754274e-08,True
1784,0.1,0.00586875882476748,True
1784,0.01,0.0005955749977635768,True
1784,0.001,5.964549665366195e-05,True
1784,0.0001,5.965430646469795e-06,True
1784,1e-05,5.965518754786824e-07,True
1784,1e-06,5.965527563602431e-08,True
1785,0.1,0.028336631347542676,True
1785,0.01,0.0029147416370657966,True
1785,0.001,0.00029230982940171764,True
1785,0.0001,2.9239365236764053e-05,True
1785,1e-05,2.924020372454279e-06,True
1785,1e-06,2.9240287575696e-07,True
1786,0.1,0.003814549808861148,True
1786,0.01,0.00038970995673841654,True
1786,0.001,3.905535843067649e-05,True
1786,0.0001,3.906381323842032e-06,True
1786,1e-05,3.906465890007133e-07,True
1786,1e-06,3.906474347698834e-08,True
1787,0.1,0.005340199458976643,True
1787,0.01,0.000552094522600965,True
1787,0.001,5.539762712951564e-05,True
1787,0.0001,5.541652209410825e-06,True
1787,1e-05,5.541841236148978e-07,True
1787,1e-06,5.5418601306363026e-08,True
1788,0.1,0.013076747312509117,True
1788,0.01,0.0013348810657731807,True
1788,0.001,0.0001337659070300181,True
1788,0.0001,1.3379374566047712e-05,True
1788,1e-05,1.3379653011662556e-06,True
1788,1e-06,1.3379680859300137e-07,True
1789,0.1,0.0034098093479483184,True
1789,0.01,0.0003432196077009926,True
1789,0.001,3.434412124048887e-05,True
1789,0.0001,3.4346334879290136e-06,True
1789,1e-05,3.434655621310434e-07,True
1789,1e-06,3.43465782630986e-08,True
1790,0.1,0.00898446384038878,True
1790,0.01,0.0009120200106621923,True
1790,0.001,9.133746120454168e-05,True
1790,0.0001,9.135100284690152e-06,True
1790,1e-05,9.135235696201819e-07,True
1790,1e-06,9.135249240763894e-08,True
1791,0.1,0.0060531730211446115,True
1791,0.01,0.0006320015826471062,True
1791,0.001,6.348272001262306e-05,True
1791,0.0001,6.351114320280973e-06,True
1791,1e-05,6.351398720446062e-07,True
1791,1e-06,6.351427167401224e-08,True
1792,0.1,0.01161632631478961,True
1792,0.01,0.0011737530398735299,True
1792,0.001,0.00011749790189228025,True
1792,0.0001,1.175101757844808e-05,True
1792,1e-05,1.1751140331909902e-06,True
1792,1e-06,1.1751152606433693e-07,True
1793,0.1,0.0022667994733360495,True
1793,0.01,0.0002288671121047739,True
1793,0.001,2.2908862302625176e-05,True
1793,0.0001,2.2911080258329406e-06,True
1793,1e-05,2.291130208289717e-07,True
1793,1e-06,2.2911324242430408e-08,True
1794,0.1,0.002403768282166884,True
1794,0.01,0.00024158528332670866,True
1794,0.001,2.4170666379009164e-05,True
1794,0.0001,2.417188072093344e-06,True
1794,1e-05,2.4172002168426905e-07,True
1794,1e-06,2.417201431230798e-08,True
1795,0.1,0.003567065200193476,True
1795,0.01,0.00036348943976827165,True
1795,0.001,3.6421385924194114e-05,True
1795,0.0001,3.6428654177195436e-06,True
1795,1e-05,3.6429381243420815e-07,True
1795,1e-06,3.642945399079895e-08,True
1796,0.1,0.02712806740107033,True
1796,0.01,0.0027930572699200844,True
1796,0.001,0.0002801379126318453,True
1796,0.0001,2.8022143966040204e-05,True
1796,1e-05,2.8022979546039466e-06,True
1796,1e-06,2.802306312024732e-07,True
1797,0.1,0.0031194438892024855,True
1797,0.01,0.0003175543465015043,True
1797,0.001,3.1812998150834216e-05,True
1797,0.0001,3.1818769595511363e-06,True
1797,1e-05,3.181934689313249e-07,True
1797,1e-06,3.181940455734069e-08,True
1798,0.1,0.00631778143783431,True
1798,0.01,0.0006531552394985491,True
1798,0.001,6.55406619011361e-05,True
1798,0.0001,6.556329650158903e-06,True
1798,1e-05,6.556556117269867e-07,True
1798,1e-06,6.556578764357619e-08,True
1799,0.1,0.006777459291671648,True
1799,0.01,0.0007094937736913944,True
1799,0.001,7.128520740905455e-05,True
1799,0.0001,7.1318985197029904e-06,True
1799,1e-05,7.13223649388644e-07,True
1799,1e-06,7.132270296428891e-08,True
1800,0.1,0.13107311639707697,True
1800,0.01,0.016062465430377967,True
1800,0.001,0.0016441829944283666,True
1800,0.0001,0.00016480848788830887,True
1800,1e-05,1.6484761812189876e-05,True
1800,1e-06,1.6485153227339687e-06,True
1801,0.1,0.08690429827539228,True
1801,0.01,0.00980462112119435,True
1801,0.001,0.000993424643558785,True
1801,0.0001,9.947421893908567e-05,True
1801,1e-05,9.948741605117082e-06,True
1801,1e-06,9.948873597364956e-07,True
1802,0.1,0.011694663022692257,True
1802,0.01,0.0011866276237707221,True
1802,0.001,0.00011883712462854165,True
1802,0.0001,1.1885458878735993e-05,True
1802,1e-05,1.188563354674314e-06,True
1802,1e-06,1.1885651009334478e-07,True
1803,0.1,0.05345707246821813,True
1803,0.01,0.005691129078961098,True
1803,0.001,0.0005728509405836136,True
1803,0.0001,5.7322782815840095e-05,True
1803,1e-05,5.73265548021904e-06,True
1803,1e-06,5.732693202376645e-07,True
1804,0.1,0.007562583539498312,True
1804,0.01,0.0007651941081611317,True
1804,0.001,7.66098499345174e-05,True
1804,0.0001,7.661890479380786e-06,True
1804,1e-05,7.661981038378843e-07,True
1804,1e-06,7.661990086753759e-08,True
1805,0.1,0.013054585349885055,True
1805,0.01,0.0013232399981297142,True
1805,0.001,0.00013250443708187772,True
1805,0.0001,1.3252250742212278e-05,True
1805,1e-05,1.32524314727375e-06,True
1805,1e-06,1.3252449554134963e-07,True
1806,0.1,0.004939162684325299,True
1806,0.01,0.0004988245127338603,True
1806,0.001,4.993201182381417e-05,True
1806,0.0001,4.993697270582818e-06,True
1806,1e-05,4.993746884473903e-07,True
1806,1e-06,4.993751840023631e-08,True
1807,0.1,0.01501170161296485,True
1807,0.01,0.0015214461318474662,True
1807,0.001,0.0001523502450409802,True
1807,0.0001,1.5237083731122432e-05,True
1807,1e-05,1.5237289681832272e-06,True
1807,1e-06,1.5237310278813444e-07,True
1808,0.1,0.003080276788288923,True
1808,0.01,0.0003100025083771327,True
1808,0.001,3.1020026103992744e-05,True
1808,0.0001,3.1022003881585924e-06,True
1808,1e-05,3.1022201668994374e-07,True
1808,1e-06,3.102222155947419e-08,True
1809,0.1,0.013374215995899176,True
1809,0.01,0.001356538013103003,True
1809,0.001,0.00013584791668497375,True
1809,0.0001,1.3586735819080998e-05,True
1809,1e-05,1.3586930264107488e-06,True
1809,1e-06,1.358694969964426e-07,True
1810,0.1,0.003469404219142126,True
1810,0.01,0.00034914192775848145,True
1810,0.001,3.493589452275244e-05,True
1810,0.0001,3.4938061368015093e-06,True
1810,1e-05,3.4938278021521963e-07,True
1810,1e-06,3.4938299549252656e-08,True
1811,0.1,0.014628661816245532,True
1811,0.01,0.0014850317337659993,True
1811,0.001,0.0001487284399303589,True
1811,0.0001,1.48751003282849e-05,True
1811,1e-05,1.487532599774206e-06,True
1811,1e-06,1.487534855735052e-07,True
1812,0.1,0.014379471372137213,True
1812,0.01,0.001459934119886169,True
1812,0.001,0.00014621690741187755,True
1812,0.0001,1.4623929380950398e-05,True
1812,1e-05,1.4624153281937995e-06,True
1812,1e-06,1.462417567321067e-07,True
1813,0.1,0.0033620494967546845,True
1813,0.01,0.00033694550076243055,True
1813,0.001,3.370124839239238e-05,True
1813,0.0001,3.3701910876921715e-06,True
1813,1e-05,3.37019770433806e-07,True
1813,1e-06,3.370198372364682e-08,True
1814,0.1,0.002404952355706724,True
1814,0.01,0.00024176414617409447,True
1814,0.001,2.4188957756349014e-05,True
1814,0.0001,2.4190210544450468e-06,True
1814,1e-05,2.419033580366264e-07,True
1814,1e-06,2.4190348388979266e-08,True
1815,0.1,0.024940652174079193,True
1815,0.01,0.0025534968387933214,True
1815,0.001,0.0002559605361869727,True
1815,0.0001,2.5602179158105096e-05,True
1815,1e-05,2.5602791883313764e-06,True
1815,1e-06,2.5602853163558273e-07,True
1816,0.1,0.0028241729114048836,True
1816,0.01,0.00028272702996615605,True
1816,0.001,2.827516237345915e-05,True
1816,0.0001,2.8275401719233504e-06,True
1816,1e-05,2.827542558576427e-07,True
1816,1e-06,2.82754279298903e-08,True
1817,0.1,0.005586465292503808,True
1817,0.01,0.0005646243005304973,True
1817,0.001,5.6522854608183196e-05,True
1817,0.0001,5.65289036021168e-06,True
1817,1e-05,5.652950857625567e-07,True
1817,1e-06,5.652956912680537e-08,True
1818,0.1,0.002882053888960509,True
1818,0.01,0.00029207026546492057,True
1818,0.001,2.9246318763028998e-05,True
1818,0.0001,2.925025457197867e-06,True
1818,1e-05,2.925064822380175e-07,True
1818,1e-06,2.9250687633323803e-08,True
1819,0.1,0.0031894896178394838,True
1819,0.01,0.0003250144333883424,True
1819,0.001,3.256376722004883e-05,True
1819,0.0001,3.257001682561596e-06,True
1819,1e-05,3.2570641964119743e-07,True
1819,1e-06,3.257070447379326e-08,True
1820,0.1,0.03410244299322798,True
1820,0.01,0.0035412530365419763,True
1820,0.001,0.00035549890208799284,True
1820,0.0001,3.556369297606814e-05,True
1820,1e-05,3.556507392438428e-06,True
1820,1e-06,3.5565212031534523e-07,True
1821,0.1,0.004295063792295537,True
1821,0.01,0.00043349262290342334,True
1821,0.001,4.3389457730876234e-05,True
1821,0.0001,4.339348062866396e-06,True
1821,1e-05,4.3393882943705134e-07,True
1821,1e-06,4.339392329038752e-08,True
1822,0.1,0.037122973447402646,True
1822,0.01,0.0038365671818622778,True
1822,0.001,0.0003849454706946989,True
1822,0.0001,3.850748239550747e-05,True
1822,1e-05,3.850877640750392e-06,True
1822,1e-06,3.850890580835596e-07,True
1823,0.1,0.005166036521873416,True
1823,0.01,0.0005323378892952995,True
1823,0.001,5.339648071645361e-05,True
1823,0.0001,5.341280526713528e-06,True
1823,1e-05,5.341443826909475e-07,True
1823,1e-06,5.341460151805549e-08,True
1824,0.1,0.005208807518720445,True
1824,0.01,0.000525352690089512,True
1824,0.001,5.258038770784402e-05,True
1824,0.0001,5.258490360652963e-06,True
1824,1e-05,5.25853552363209e-07,True
1824,1e-06,5.2585400393640066e-08,True
1825,0.1,0.015790412286437235,True
1825,0.01,0.0016023328953704322,True
1825,0.001,0.00016046992761409735,True
1825,0.0001,1.6049362923222197e-05,True
1825,1e-05,1.6049599976614831e-06,True
1825,1e-06,1.6049623682265255e-07,True
1826,0.1,0.002181872251607439,True
1826,0.01,0.00022058761157710011,True
1826,0.001,2.2083095339103594e-05,True
1826,0.0001,2.2085532122419478e-06,True
1826,1e-05,2.2085775835776533e-07,True
1826,1e-06,2.208580033304822e-08,True
1827,0.1,0.7555403189603673,True
1827,0.01,0.6276413461959691,True
1827,0.001,0.18460597437868065,True
1827,0.0001,0.022838842868862445,True
1827,1e-05,0.0023392940597552576,True
1827,1e-06,0.00023449825438386277,True
1828,0.1,0.0023910841990481104,True
1828,0.01,0.0002397072240385101,True
1828,0.001,2.397654984158997e-05,True
1828,0.0001,2.397713093563789e-06,True
1828,1e-05,2.3977189028535683e-07,True
1828,1e-06,2.3977194920636477e-08,True
1829,0.1,0.01648319983168755,True
1829,0.01,0.0016731515149013203,True
1829,0.001,0.00016756774492806208,True
1829,0.0001,1.6759304782577607e-05,True
1829,1e-05,1.6759557855395368e-06,True
1829,1e-06,1.6759583157468304e-07,True
1830,0.1,0.06249055383214512,True
1830,0.01,0.006714432753667453,True
1830,0.001,0.0006765308638819235,True
1830,0.0001,6.770443831290455e-05,True
1830,1e-05,6.770957831229927e-06,True
1830,1e-06,6.7710092361847e-07,True
1831,0.1,0.004668019599781089,True
1831,0.01,0.000478121228550872,True
1831,0.001,4.792846939051835e-05,True
1831,0.0001,4.794013671776554e-06,True
1831,1e-05,4.79413037774875e-07,True
1831,1e-06,4.794142045276052e-08,True
1832,0.1,0.005893289798652064,True
1832,0.01,0.0005940802700099004,True
1832,0.001,5.9455949692015315e-05,True
1832,0.0001,5.946074609502211e-06,True
1832,1e-05,5.946122577433643e-07,True
1832,1e-06,5.946127378315746e-08,True
1833,0.1,0.005362254848090903,True
1833,0.01,0.0005555961553178053,True
1833,0.001,5.576192043444216e-05,True
1833,0.0001,5.578224124487382e-06,True
1833,1e-05,5.578427423313882e-07,True
1833,1e-06,5.578447749221548e-08,True
1834,0.1,0.013852339428378331,True
1834,0.01,0.00141437221002342,True
1834,0.001,0.00014173495733594844,True
1834,0.0001,1.4176479590256158e-05,True
1834,1e-05,1.4176778040631238e-06,True
1834,1e-06,1.417680788529007e-07,True
1835,0.1,0.032684264964856005,True
1835,0.01,0.0033694950564541913,True
1835,0.001,0.00033799398690448313,True
1835,0.0001,3.380987842727428e-05,True
1835,1e-05,3.3810926751285427e-06,True
1835,1e-06,3.38110315919612e-07,True
1836,0.1,0.004496208154205258,True
1836,0.01,0.0004506350850093825,True
1836,0.001,4.507203073887025e-05,True
1836,0.0001,4.507286598190614e-06,True
1836,1e-05,4.5072949325824566e-07,True
1836,1e-06,4.507295761834713e-08,True
1837,0.1,0.008308900975627802,True
1837,0.01,0.0008391962787877501,True
1837,0.001,8.400358132885192e-05,True
1837,0.0001,8.401198568738576e-06,True
1837,1e-05,8.401282621695733e-07,True
1837,1e-06,8.401291037944678e-08,True
1838,0.1,0.01024260328565596,True
1838,0.01,0.0010360501215600057,True
1838,0.001,0.00010372435428573774,True
1838,0.0001,1.0373630311649256e-05,True
1838,1e-05,1.0373749814142866e-06,True
1838,1e-06,1.0373761753577339e-07,True
1839,0.1,0.0162284627550386,True
1839,0.01,0.0016487071109012115,True
1839,0.001,0.00016513376653474457,True
1839,0.0001,1.6516011731445828e-05,True
1839,1e-05,1.651627528426519e-06,True
1839,1e-06,1.651630163270542e-07,True
1840,0.1,0.005404244547608382,True
1840,0.01,0.0005454191966910341,True
1840,0.001,5.459233113668884e-05,True
1840,0.0001,5.459737696642435e-06,True
1840,1e-05,5.459788158768701e-07,True
1840,1e-06,5.459793193344568e-08,True
1841,0.1,0.03038408031077409,True
1841,0.01,0.003604941128568245,True
1841,0.001,0.0003675049423678412,True
1841,0.0001,3.6822276543645345e-05,True
1841,1e-05,3.682947192374407e-06,True
1841,1e-06,3.683019163493718e-07,True
1842,0.1,0.002542182081686396,True
1842,0.01,0.00025752344050828063,True
1842,0.001,2.5785988218077046e-05,True
1842,0.0001,2.5789358679575553e-06,True
1842,1e-05,2.578969578690768e-07,True
1842,1e-06,2.5789729503869272e-08,True
1843,0.1,0.032711285043170946,True
1843,0.01,0.0033881658893596773,True
1843,0.001,0.0003400396753442397,True
1843,0.0001,3.401625364348237e-05,True
1843,1e-05,3.4017482810050454e-06,True
1843,1e-06,3.4017605738265334e-07,True
1844,0.1,0.016166460570644962,True
1844,0.01,0.0016494129534392738,True
1844,0.001,0.00016527620953994576,True
1844,0.0001,1.653097750270436e-05,True
1844,1e-05,1.6531313231203656e-06,True
1844,1e-06,1.6531346801653786e-07,True
1845,0.1,0.010295370624882061,True
1845,0.01,0.0010408787984408112,True
1845,0.001,0.00010420264200735336,True
1845,0.0001,1.0421413183173586e-05,True
1845,1e-05,1.0421528094033018e-06,True
1845,1e-06,1.0421539592488408e-07,True
1846,0.1,0.030570874470702523,True
1846,0.01,0.0031440284658743184,True
1846,0.001,0.00031530095996114716,True
1846,0.0001,3.153910683487517e-05,True
1846,1e-05,3.154000821625344e-06,True
1846,1e-06,3.1540098351918424e-07,True
1847,0.1,0.04598610133103954,True
1847,0.01,0.00485915869261528,True
1847,0.001,0.0004887086879495335,True
1847,0.0001,4.889899847806164e-05,True
1847,1e-05,4.89018134763762e-06,True
1847,1e-06,4.890209499201031e-07,True
1848,0.1,0.002593959629394034,True
1848,0.01,0.0002602698197915013,True
1848,0.001,2.6035643408433523e-05,True
1848,0.0001,2.603650875552323e-06,True
1848,1e-05,2.6036595282926953e-07,True
1848,1e-06,2.6036603993646045e-08,True
1849,0.1,0.02141441157007966,True
1849,0.01,0.0021841159258715248,True
1849,0.001,0.0002188483146939304,True
1849,0.0001,2.188920891275549e-05,True
1849,1e-05,2.1889646759080557e-06,True
1849,1e-06,2.188969054273883e-07,True
1850,0.1,0.005109207271903195,True
1850,0.01,0.000515187767533835,True
1850,0.001,5.1560884747777565e-05,True
1850,0.0001,5.156508947688275e-06,True
1850,1e-05,5.156550988633205e-07,True
1850,1e-06,5.156555192764747e-08,True
1851,0.1,0.021632928944382956,True
1851,0.01,0.0022064711889192264,True
1851,0.001,0.0002210889735903318,True
1851,0.0001,2.2113326227380867e-05,True
1851,1e-05,2.21137692176389e-06,True
1851,1e-06,2.2113813518815068e-07,True
1852,0.1,0.002928717321668414,True
1852,0.01,0.0002971556387696858,True
1852,0.001,2.975922791282849e-05,True
1852,0.0001,2.976360276739062e-06,True
1852,1e-05,2.976404034065888e-07,True
1852,1e-06,2.976408416197801e-08,True
1853,0.1,0.0017374327521272176,True
1853,0.01,0.0001743969304357258,True
1853,0.001,1.7446228116434517e-05,True
1853,0.0001,1.7446881607341995e-06,True
1853,1e-05,1.7446946953278762e-07,True
1853,1e-06,1.7446953481101068e-08,True
1854,0.1,0.0223388229078273,True
1854,0.01,0.0022816548359208613,True
1854,0.001,0.00022865521100914706,True
1854,0.0001,2.2870430693460666e-05,True
1854,1e-05,2.28709217764194e-06,True
1854,1e-06,2.2870970894616342e-07,True
1855,0.1,0.026199861796245068,True
1855,0.01,0.0028940270361451944,True
1855,0.001,0.0002924545664592707,True
1855,0.0001,2.927632081028219e-05,True
1855,1e-05,2.9279410719368608e-06,True
1855,1e-06,2.9279719746279744e-07,True
1856,0.1,0.01013984839355964,True
1856,0.01,0.0010298671809765118,True
1856,0.001,0.00010314821054226039,True
1856,0.0001,1.0316438693186826e-05,True
1856,1e-05,1.0316600484280156e-06,True
1856,1e-06,1.0316616664911688e-07,True
1857,0.1,0.007199704809423257,True
1857,0.01,0.0007251310978137161,True
1857,0.001,7.25607133894073e-05,True
1857,0.0001,7.256543050496252e-06,True
1857,1e-05,7.256590177869207e-07,True
1857,1e-06,7.25659490206552e-08,True
1858,0.1,0.009531770723284691,True
1858,0.01,0.0010149699851835581,True
1858,0.001,0.00010216432162224013,True
1858,0.0001,1.0223158882926594e-05,True
1858,1e-05,1.022383209430027e-06,True
1858,1e-06,1.0223899417962759e-07,True
1859,0.1,0.0027577084015323527,True
1859,0.01,0.00027711724390209786,True
1859,0.001,2.7724824898811978e-05,True
1859,0.0001,2.7726131166826705e-06,True
1859,1e-05,2.772626176340571e-07,True
1859,1e-06,2.7726274781916883e-08,True
1860,0.1,0.008467564096850594,True
1860,0.01,0.0008557464949855633,True
1860,0.001,8.56655645797707e-05,True
1860,0.0001,8.567466634493633e-06,True
1860,1e-05,8.56755766205777e-07,True
1860,1e-06,8.56756676103075e-08,True
1861,0.1,0.01930831806533309,True
1861,0.01,0.0019662447756424984,True
1861,0.001,0.00019698554233469478,True
1861,0.0001,1.970217195025551e-05,True
1861,1e-05,1.9702533793142085e-06,True
1861,1e-06,1.9702569980764854e-07,True
1862,0.1,0.01662080634961831,True
1862,0.01,0.0016880376451985086,True
1862,0.001,0.00016906763632819403,True
1862,0.0001,1.6909406722085058e-05,True
1862,1e-05,1.6909671074325835e-06,True
1862,1e-06,1.690969750447587e-07,True
1863,0.1,0.073679923401582,True
1863,0.01,0.00809744770237535,True
1863,0.001,0.0008179673628190142,True
1863,0.0001,8.188001404327449e-05,True
1863,1e-05,8.188835247768915e-06,True
1863,1e-06,8.18891864138175e-07,True
1864,0.1,0.022175992491945323,True
1864,0.01,0.0022645073608041555,True
1864,0.001,0.00022693170808138434,True
1864,0.0001,2.269799274166801e-05,True
1864,1e-05,2.2698475058168694e-06,True
1864,1e-06,2.2698523293295858e-07,True
1865,0.1,0.032234245922670816,True
1865,0.01,0.0033195281968310675,True
1865,0.001,0.0003329448346839915,True
1865,0.0001,3.330443557174114e-05,True
1865,1e-05,3.3305431103045253e-06,True
1865,1e-06,3.330553066144154e-07,True
1866,0.1,0.029499238043180453,True
1866,0.01,0.003029665700376545,True
1866,0.001,0.00030378880630921887,True
1866,0.0001,3.0387128625020078e-05,True
1866,1e-05,3.0387953681062787e-06,True
1866,1e-06,3.038803618792515e-07,True
1867,0.1,0.005458349661071953,True
1867,0.01,0.0005524893836476551,True
1867,0.001,5.531625299914807e-05,True
1867,0.0001,5.532299225666372e-06,True
1867,1e-05,5.532366626120061e-07,True
1867,1e-06,5.532373366606907e-08,True
1868,0.1,0.010532406957015433,True
1868,0.01,0.001066944845605336,True
1868,0.001,0.00010683341641586677,True
1868,0.0001,1.0684732876633481e-05,True
1868,1e-05,1.06848720206168e-06,True
1868,1e-06,1.06848859381996e-07,True
1869,0.1,0.023473159215158718,True
1869,0.01,0.0024175384043579034,True
1869,0.001,0.00024247812703104027,True
1869,0.0001,2.4255078321731754e-05,True
1869,1e-05,2.4255805112543304e-06,True
1869,1e-06,2.425587779346094e-07,True
1870,0.1,0.004053356465526207,True
1870,0.01,0.0004084401009524726,True
1870,0.001,4.087528898469687e-05,True
1870,0.0001,4.087841923320237e-06,True
1870,1e-05,4.0878732284518093e-07,True
1870,1e-06,4.0878763598665145e-08,True
1871,0.1,0.02045080043482538,True
1871,0.01,0.002085496946637577,True
1871,0.001,0.00020896335648571643,True
1871,0.0001,2.0900481995251057e-05,True
1871,1e-05,2.0900896726986556e-06,True
1871,1e-06,2.0900938196484347e-07,True
1872,0.1,0.015610584216126084,True
1872,0.01,0.001583082382895547,True
1872,0.001,0.00015853191914645353,True
1872,0.0001,1.5855432219482823e-05,True
1872,1e-05,1.585565628503007e-06,True
1872,1e-06,1.5855678691741186e-07,True
1873,0.1,0.010087697316689575,True
1873,0.01,0.0010238011943709208,True
1873,0.001,0.0001025328546558189,True
1873,0.0001,1.0254815278011677e-05,True
1873,1e-05,1.0254968284337451e-06,True
1873,1e-06,1.025498358100816e-07,True
1874,0.1,0.026426699979932154,True
1874,0.01,0.002712184043453406,True
1874,0.001,0.00027193326727833285,True
1874,0.0001,2.720049563828781e-05,True
1874,1e-05,2.7201212732604787e-06,True
1874,1e-06,2.7201284442580294e-07,True
1875,0.1,0.0030080503911871334,True
1875,0.01,0.000307080589043711,True
1875,0.001,3.077523197068032e-05,True
1875,0.0001,3.0782429876170557e-06,True
1875,1e-05,3.078314985638304e-07,True
1875,1e-06,3.078322192538155e-08,True
1876,0.1,0.00781194504215109,True
1876,0.01,0.0007887163883283598,True
1876,0.001,7.894761765232512e-05,True
1876,0.0001,7.895522320967244e-06,True
1876,1e-05,7.895598384385367e-07,True
1876,1e-06,7.895606001220606e-08,True
1877,0.1,0.04377923147006729,True
1877,0.01,0.00457388102026538,True
1877,0.001,0.0004594548423227555,True
1877,0.0001,4.5966265052112555e-05,True
1877,1e-05,4.5968344276398294e-06,True
1877,1e-06,4.5968552223749027e-07,True
1878,0.1,0.006268763171327372,True
1878,0.01,0.000639760735561538,True
1878,0.001,6.410917603272394e-05,True
1878,0.0001,6.412253138346035e-06,True
1878,1e-05,6.412386737513726e-07,True
1878,1e-06,6.412400103170806e-08,True
1879,0.1,0.053629029712812165,True
1879,0.01,0.005692743279683954,True
1879,0.001,0.0005728307155898152,True
1879,0.0001,5.731891493338373e-05,True
1879,1e-05,5.732250208899888e-06,True
1879,1e-06,5.732286082848789e-07,True
1880,0.1,0.02533158418388038,True
1880,0.01,0.0025916893941053294,True
1880,0.001,0.0002597695191100841,True
1880,0.0001,2.5982973392305442e-05,True
1880,1e-05,2.598357569842476e-06,True
1880,1e-06,2.5983635933512997e-07,True
1881,0.1,0.02408856661598121,True
1881,0.01,0.002464365161807611,True
1881,0.001,0.00024700669831645287,True
1881,0.0001,2.470638718433225e-05,True
1881,1e-05,2.470695907602306e-06,True
1881,1e-06,2.470701626964886e-07,True
1882,0.1,0.012623662840290158,True
1882,0.01,0.0012776925431503042,True
1882,0.001,0.00012792441305442353,True
1882,0.0001,1.279399481039756e-05,True
1882,1e-05,1.2794150180734065e-06,True
1882,1e-06,1.2794165716886374e-07,True
1883,0.1,0.016300367186511157,True
1883,0.01,0.0017584854288742802,True
1883,0.001,0.00017725255318499562,True
1883,0.0001,1.7739424188248276e-05,True
1883,1e-05,1.7740842372032402e-06,True
1883,1e-06,1.774098420232159e-07,True
1884,0.1,0.002493159902596874,True
1884,0.01,0.0002504481204795157,True
1884,0.001,2.5056135857477075e-05,True
1884,0.0001,2.505726825507152e-06,True
1884,1e-05,2.505738150123131e-07,True
1884,1e-06,2.505739282813876e-08,True
1885,0.1,0.007214905225205095,True
1885,0.01,0.0007294518596139814,True
1885,0.001,7.302569589473498e-05,True
1885,0.0001,7.303375595576114e-06,True
1885,1e-05,7.303456205394788e-07,True
1885,1e-06,7.303464273848745e-08,True
1886,0.1,0.008872730445693469,True
1886,0.01,0.0009022752447504542,True
1886,0.001,9.037998987102621e-05,True
1886,0.0001,9.039526119401669e-06,True
1886,1e-05,9.039678857861124e-07,True
1886,1e-06,9.039694138738328e-08,True
1887,0.1,0.014064271091796542,True
1887,0.01,0.0014315259909261605,True
1887,0.001,0.00014340820594598664,True
1887,0.0001,1.4343381365214346e-05,True
1887,1e-05,1.4343637488921101e-06,True
1887,1e-06,1.4343663100070182e-07,True
1888,0.1,0.020715675280872238,True
1888,0.01,0.00210938169048222,True
1888,0.001,0.00021132292955397097,True
1888,0.0001,2.1136147246592857e-05,True
1888,1e-05,2.1136532742613943e-06,True
1888,1e-06,2.1136571292402578e-07,True
1889,0.1,0.04720798742453827,True
1889,0.01,0.004952408175948426,True
1889,0.001,0.0004976979482408642,True
1889,0.0001,4.979451640620983e-05,True
1889,1e-05,4.979699007753617e-06,True
1889,1e-06,4.979723746442122e-07,True
1890,0.1,0.0036467248034314868,True
1890,0.01,0.0003667840427313423,True
1890,0.001,3.669941912638722e-05,True
1890,0.0001,3.670151953406256e-06,True
1890,1e-05,3.6701729569503944e-07,True
1890,1e-06,3.6701750435402516e-08,True
1891,0.1,0.004982496321427298,True
1891,0.01,0.0005033593749267021,True
1891,0.001,5.0387546483696576e-05,True
1891,0.0001,5.039271255023609e-06,True
1891,1e-05,5.039322922176097e-07,True
