sample_index,operator,offset,absolute_gauge_covariance_error
1920,weighted_arithmetic,1.5987527816730251,2.220446049250313e-16
1920,exponential_mean,1.5987527816730251,0.0
1920,weighted_median,1.5987527816730251,0.0
1920,minimum,1.5987527816730251,0.0
1920,rms,1.5987527816730251,0.9467862303782744
1921,weighted_arithmetic,2.6856837149481665,0.0
1921,exponential_mean,2.6856837149481665,0.0
1921,weighted_median,2.6856837149481665,0.0
1921,minimum,2.6856837149481665,0.0
1921,rms,2.6856837149481665,0.9578154275769328
1922,weighted_arithmetic,-1.015186725893936,2.220446049250313e-16
1922,exponential_mean,-1.015186725893936,2.220446049250313e-16
1922,weighted_median,-1.015186725893936,0.0
1922,minimum,-1.015186725893936,0.0
1922,rms,-1.015186725893936,1.2550032985316582
1923,weighted_arithmetic,1.168871891734507,4.440892098500626e-16
1923,exponential_mean,1.168871891734507,0.0
1923,weighted_median,1.168871891734507,0.0
1923,minimum,1.168871891734507,0.0
1923,rms,1.168871891734507,0.7176618383911668
1924,weighted_arithmetic,-1.3577854217093686,0.0
1924,exponential_mean,-1.3577854217093686,2.220446049250313e-16
1924,weighted_median,-1.3577854217093686,0.0
1924,minimum,-1.3577854217093686,0.0
1924,rms,-1.3577854217093686,2.0984929297457593
1925,weighted_arithmetic,0.12765124003294304,0.0
1925,exponential_mean,0.12765124003294304,0.0
1925,weighted_median,0.12765124003294304,0.0
1925,minimum,0.12765124003294304,0.0
1925,rms,0.12765124003294304,0.12822210936449907
1926,weighted_arithmetic,1.1889728529811148,4.440892098500626e-16
1926,exponential_mean,1.1889728529811148,2.220446049250313e-16
1926,weighted_median,1.1889728529811148,0.0
1926,minimum,1.1889728529811148,0.0
1926,rms,1.1889728529811148,1.0671034890597733
1927,weighted_arithmetic,1.339834428497137,2.220446049250313e-16
1927,exponential_mean,1.339834428497137,0.0
