sample_index,coarse_count,mean_macro_row_tv,maximum_macro_row_tv
493,4,0.10894031519260902,0.15590771529902614
494,5,0.15406140031267196,0.3037457035113293
495,5,0.1312960070156705,0.18021510807839777
496,2,0.04152954120025089,0.066202183413473
497,2,0.050077270571978943,0.0668236275904846
498,4,0.08080561080883233,0.12206437068249104
499,5,0.10239392182101321,0.17997546076896254
500,2,0.10082332300497727,0.1514861998906917
501,2,0.06526850741748744,0.07295939751039231
502,5,0.09017972399673882,0.12489934791140732
503,4,0.1610261613974252,0.3213409536955699
504,5,0.17209823976631025,0.3065980758764368
505,5,0.1487137419496043,0.31699019366873216
506,4,0.11832146188413442,0.1691875350533184
507,5,0.12825599710732555,0.1735794687806645
508,3,0.07607470847960109,0.12332190970922455
509,5,0.1290334947297242,0.3115671356889782
510,6,0.10005045689442299,0.14273179594574942
511,7,0.1549909146320221,0.3089403570358149
512,4,0.08078746517856034,0.10805999441668873
513,6,0.17237517111125253,0.30440928431397873
514,3,0.13448014540694825,0.2521334561269146
515,4,0.05524597479402878,0.12888876056781343
516,3,0.10713654632137261,0.15389467426089903
517,4,0.08652087171047534,0.11841540352800237
518,4,0.13055879347669985,0.18403148547793574
519,8,0.06955432163712211,0.2301902797458571
520,2,0.0041471962896689335,0.004381547092240812
521,3,0.09067727517557966,0.15748514196878605
522,3,0.10724647830908636,0.1658981565225853
523,2,0.038289129716124734,0.04752091746171491
524,3,0.09719110678214292,0.20424121723282376
525,4,0.1392729112359359,0.22300437931457123
526,5,0.10724014226832086,0.1848033429195116
527,7,0.10394332802743987,0.21928670578414866
528,5,0.14012713958654743,0.23363960414987192
529,3,0.07110040920415991,0.09120514135866784
530,3,0.10775906632356551,0.2053393440459934
531,3,0.04274376439971885,0.07609826026389294
532,2,0.04130968154071017,0.07065527923698398
533,2,0.027808639329556947,0.042930095839300464
534,6,0.07794316949328392,0.17948567756948297
535,2,0.02536823187924713,0.041216077326840475
536,3,0.14079401348340165,0.25793303761858455
537,7,0.13486891640764181,0.2061884346760931
538,3,0.10208175436745044,0.16107043595339543
539,2,0.09888564695706895,0.16261548117570387
540,6,0.1288852476998624,0.45063660499091296
541,4,0.08087464257651589,0.12730400629475247
542,4,0.14217960396804835,0.31646004796847643
543,2,0.10984446467927059,0.17851167304463714
544,4,0.11440022363543935,0.18740232814931318
545,5,0.17267899176528675,0.2803191114601873
546,4,0.2391434317751568,0.35896783177712954
547,4,0.05989944429197376,0.14515756573675673
