sample_index,operator,group_count,macro_probability_tv,maximum_group_weight_relative_error
108,weighted_median,4,0.11918542062032685,0.4356264661766806
108,minimum,4,0.1450406257142296,2.565163809087642
109,weighted_arithmetic,5,0.04098210657378178,0.32304241553468016
109,exponential_mean,5,4.163336342344337e-17,1.2356984651309355e-16
109,weighted_median,5,0.13299411787647458,0.4479157201118793
109,minimum,5,0.15258893264250595,2.6356090549713223
110,weighted_arithmetic,4,0.20978177343776436,0.6673954839503348
110,exponential_mean,4,6.938893903907228e-17,3.7077457532857607e-16
110,weighted_median,4,0.1555461985521722,0.5879521455609417
110,minimum,4,0.18590785084446154,5.033262271959453
111,weighted_arithmetic,6,0.22680861190364454,0.8812003840819859
111,exponential_mean,6,9.194034422677078e-17,4.443813648468399e-16
111,weighted_median,6,0.3046652007723692,0.9709567354354636
111,minimum,6,0.08269656333536118,3.2091121261263553
112,weighted_arithmetic,7,0.07363878448022917,0.4469840660505219
112,exponential_mean,7,4.163336342344337e-17,1.7122802428864028e-16
112,weighted_median,7,0.1629163466933434,0.630021754561794
112,minimum,7,0.11276186001561443,1.860206702841646
113,weighted_arithmetic,6,0.12536986076506662,0.45089326367224747
113,exponential_mean,6,7.177418381854039e-17,1.2470204540881305e-16
113,weighted_median,6,0.11556427032758347,0.48204911793270083
113,minimum,6,0.14418369108937173,1.2127227134425493
114,weighted_arithmetic,5,0.05969331939464829,0.31638703226339143
114,exponential_mean,5,7.025630077706069e-17,1.8939995404066023e-16
114,weighted_median,5,0.10531484634423446,0.37663326972018113
114,minimum,5,0.21816636661057875,4.417157086072225
115,weighted_arithmetic,6,0.05118623188508924,0.4904322220963236
115,exponential_mean,6,8.847089727481716e-17,3.215905826274001e-16
115,weighted_median,6,0.11157692040699935,0.8007955303364599
115,minimum,6,0.1007176573380185,3.9574928516960837
116,weighted_arithmetic,6,0.10065546507225084,0.49976134430417307
