sample_index,score,maximum_probability_error
4126,row_rank,0.0
4126,global_zscore,5.551115123125783e-17
4127,raw,0.0
4127,min_shift,0.0
4127,row_zscore,5.551115123125783e-17
4127,row_mad,1.1102230246251565e-16
4127,row_rank,2.7755575615628914e-17
4127,global_zscore,1.1102230246251565e-16
4128,raw,0.0
4128,min_shift,0.0
4128,row_zscore,1.3877787807814457e-17
4128,row_mad,2.220446049250313e-16
4128,row_rank,2.7755575615628914e-17
4128,global_zscore,0.0
4129,raw,0.0
4129,min_shift,0.0
4129,row_zscore,1.1102230246251565e-16
4129,row_mad,0.0
4129,row_rank,0.0
4129,global_zscore,5.551115123125783e-17
4130,raw,0.0
4130,min_shift,0.0
4130,row_zscore,2.7755575615628914e-17
4130,row_mad,2.7755575615628914e-17
4130,row_rank,0.0
4130,global_zscore,0.0
4131,raw,0.0
4131,min_shift,0.0
4131,row_zscore,0.0
4131,row_mad,1.1102230246251565e-16
4131,row_rank,0.0
4131,global_zscore,0.0
4132,raw,0.0
4132,min_shift,0.0
4132,row_zscore,0.0
4132,row_mad,0.0
4132,row_rank,0.0
4132,global_zscore,1.1102230246251565e-16
4133,raw,5.551115123125783e-17
4133,min_shift,5.551115123125783e-17
4133,row_zscore,0.0
4133,row_mad,0.0
4133,row_rank,5.551115123125783e-17
4133,global_zscore,0.0
4134,raw,0.0
4134,min_shift,0.0
4134,row_zscore,0.0
4134,row_mad,2.220446049250313e-16
4134,row_rank,0.0
4134,global_zscore,0.0
4135,raw,0.0
4135,min_shift,0.0
4135,row_zscore,0.0
4135,row_mad,0.0
4135,row_rank,0.0
4135,global_zscore,0.0
4136,raw,0.0
4136,min_shift,0.0
4136,row_zscore,5.551115123125783e-17
4136,row_mad,0.0
4136,row_rank,0.0
4136,global_zscore,0.0
4137,raw,2.7755575615628914e-17
4137,min_shift,2.7755575615628914e-17
4137,row_zscore,0.0
4137,row_mad,0.0
4137,row_rank,0.0
4137,global_zscore,1.3877787807814457e-17
4138,raw,0.0
4138,min_shift,0.0
4138,row_zscore,6.938893903907228e-18
4138,row_mad,5.551115123125783e-17
4138,row_rank,0.0
4138,global_zscore,5.551115123125783e-17
4139,raw,2.7755575615628914e-17
4139,min_shift,2.7755575615628914e-17
4139,row_zscore,5.551115123125783e-17
4139,row_mad,5.551115123125783e-17
4139,row_rank,0.0
4139,global_zscore,2.7755575615628914e-17
4140,raw,5.551115123125783e-17
4140,min_shift,5.551115123125783e-17
4140,row_zscore,0.0
4140,row_mad,0.0
4140,row_rank,0.0
4140,global_zscore,5.551115123125783e-17
4141,raw,5.551115123125783e-17
4141,min_shift,5.551115123125783e-17
4141,row_zscore,1.6653345369377348e-16
4141,row_mad,0.0
4141,row_rank,5.551115123125783e-17
4141,global_zscore,0.0
4142,raw,0.0
4142,min_shift,0.0
4142,row_zscore,5.551115123125783e-17
4142,row_mad,0.0
4142,row_rank,5.551115123125783e-17
4142,global_zscore,0.0
4143,raw,0.0
4143,min_shift,0.0
4143,row_zscore,2.7755575615628914e-17
4143,row_mad,0.0
4143,row_rank,0.0
4143,global_zscore,0.0
4144,raw,5.551115123125783e-17
4144,min_shift,5.551115123125783e-17
4144,row_zscore,5.551115123125783e-17
4144,row_mad,0.0
4144,row_rank,0.0
4144,global_zscore,5.551115123125783e-17
4145,raw,0.0
4145,min_shift,0.0
4145,row_zscore,0.0
4145,row_mad,0.0
4145,row_rank,5.551115123125783e-17
4145,global_zscore,0.0
4146,raw,0.0
4146,min_shift,0.0
4146,row_zscore,0.0
4146,row_mad,0.0
4146,row_rank,0.0
4146,global_zscore,2.7755575615628914e-17
4147,raw,0.0
4147,min_shift,0.0
4147,row_zscore,5.551115123125783e-17
4147,row_mad,5.551115123125783e-17
4147,row_rank,0.0
4147,global_zscore,5.551115123125783e-17
4148,raw,0.0
4148,min_shift,0.0
4148,row_zscore,2.7755575615628914e-17
4148,row_mad,0.0
4148,row_rank,0.0
4148,global_zscore,5.551115123125783e-17
4149,raw,0.0
4149,min_shift,0.0
4149,row_zscore,0.0
4149,row_mad,0.0
4149,row_rank,0.0
4149,global_zscore,0.0
4150,raw,5.551115123125783e-17
4150,min_shift,5.551115123125783e-17
4150,row_zscore,2.7755575615628914e-17
4150,row_mad,0.0
4150,row_rank,0.0
4150,global_zscore,0.0
4151,raw,5.551115123125783e-17
4151,min_shift,5.551115123125783e-17
4151,row_zscore,1.1102230246251565e-16
4151,row_mad,0.0
4151,row_rank,0.0
4151,global_zscore,0.0
4152,raw,0.0
4152,min_shift,0.0
4152,row_zscore,1.1102230246251565e-16
4152,row_mad,0.0
4152,row_rank,0.0
4152,global_zscore,0.0
4153,raw,0.0
4153,min_shift,0.0
4153,row_zscore,1.1102230246251565e-16
4153,row_mad,2.7755575615628914e-17
4153,row_rank,0.0
4153,global_zscore,0.0
4154,raw,1.1102230246251565e-16
4154,min_shift,1.1102230246251565e-16
4154,row_zscore,0.0
4154,row_mad,0.0
4154,row_rank,0.0
4154,global_zscore,0.0
4155,raw,5.551115123125783e-17
4155,min_shift,5.551115123125783e-17
4155,row_zscore,0.0
4155,row_mad,0.0
4155,row_rank,0.0
4155,global_zscore,0.0
4156,raw,5.551115123125783e-17
4156,min_shift,5.551115123125783e-17
4156,row_zscore,0.0
4156,row_mad,0.0
4156,row_rank,0.0
4156,global_zscore,0.0
4157,raw,0.0
4157,min_shift,0.0
4157,row_zscore,1.1102230246251565e-16
4157,row_mad,0.0
4157,row_rank,0.0
4157,global_zscore,0.0
4158,raw,5.551115123125783e-17
4158,min_shift,5.551115123125783e-17
4158,row_zscore,1.1102230246251565e-16
4158,row_mad,1.1102230246251565e-16
4158,row_rank,0.0
4158,global_zscore,5.551115123125783e-17
4159,raw,5.551115123125783e-17
4159,min_shift,5.551115123125783e-17
4159,row_zscore,1.1102230246251565e-16
4159,row_mad,0.0
4159,row_rank,0.0
4159,global_zscore,0.0
4160,raw,0.0
4160,min_shift,0.0
4160,row_zscore,0.0
4160,row_mad,0.0
4160,row_rank,0.0
4160,global_zscore,0.0
4161,raw,5.551115123125783e-17
4161,min_shift,5.551115123125783e-17
4161,row_zscore,0.0
4161,row_mad,0.0
4161,row_rank,0.0
4161,global_zscore,5.551115123125783e-17
4162,raw,0.0
4162,min_shift,0.0
4162,row_zscore,2.7755575615628914e-17
4162,row_mad,1.3877787807814457e-17
4162,row_rank,0.0
4162,global_zscore,0.0
4163,raw,0.0
4163,min_shift,0.0
4163,row_zscore,5.551115123125783e-17
4163,row_mad,2.220446049250313e-16
4163,row_rank,2.7755575615628914e-17
4163,global_zscore,1.1102230246251565e-16
4164,raw,0.0
4164,min_shift,0.0
4164,row_zscore,5.551115123125783e-17
4164,row_mad,0.0
4164,row_rank,0.0
4164,global_zscore,0.0
4165,raw,5.551115123125783e-17
4165,min_shift,5.551115123125783e-17
4165,row_zscore,5.551115123125783e-17
4165,row_mad,0.0
4165,row_rank,0.0
4165,global_zscore,1.1102230246251565e-16
4166,raw,0.0
4166,min_shift,0.0
4166,row_zscore,1.1102230246251565e-16
4166,row_mad,0.0
4166,row_rank,0.0
4166,global_zscore,1.1102230246251565e-16
4167,raw,1.1102230246251565e-16
4167,min_shift,1.1102230246251565e-16
4167,row_zscore,1.1102230246251565e-16
4167,row_mad,2.220446049250313e-16
4167,row_rank,0.0
4167,global_zscore,0.0
4168,raw,0.0
4168,min_shift,0.0
4168,row_zscore,2.7755575615628914e-17
4168,row_mad,0.0
4168,row_rank,0.0
4168,global_zscore,0.0
4169,raw,0.0
4169,min_shift,0.0
4169,row_zscore,0.0
4169,row_mad,0.0
4169,row_rank,0.0
4169,global_zscore,0.0
4170,raw,0.0
4170,min_shift,0.0
4170,row_zscore,0.0
4170,row_mad,0.0
4170,row_rank,2.7755575615628914e-17
4170,global_zscore,0.0
4171,raw,0.0
4171,min_shift,0.0
4171,row_zscore,0.0
4171,row_mad,1.1102230246251565e-16
4171,row_rank,0.0
4171,global_zscore,1.3877787807814457e-17
4172,raw,1.1102230246251565e-16
4172,min_shift,1.1102230246251565e-16
4172,row_zscore,4.163336342344337e-17
4172,row_mad,0.0
4172,row_rank,0.0
4172,global_zscore,5.551115123125783e-17
4173,raw,0.0
4173,min_shift,0.0
4173,row_zscore,2.7755575615628914e-17
4173,row_mad,0.0
4173,row_rank,0.0
4173,global_zscore,0.0
4174,raw,0.0
4174,min_shift,0.0
4174,row_zscore,0.0
4174,row_mad,0.0
4174,row_rank,0.0
4174,global_zscore,1.1102230246251565e-16
4175,raw,5.551115123125783e-17
4175,min_shift,5.551115123125783e-17
4175,row_zscore,0.0
4175,row_mad,0.0
4175,row_rank,5.551115123125783e-17
4175,global_zscore,0.0
4176,raw,2.7755575615628914e-17
4176,min_shift,2.7755575615628914e-17
4176,row_zscore,1.1102230246251565e-16
4176,row_mad,1.1102230246251565e-16
4176,row_rank,0.0
4176,global_zscore,1.1102230246251565e-16
4177,raw,5.551115123125783e-17
4177,min_shift,5.551115123125783e-17
4177,row_zscore,5.551115123125783e-17
4177,row_mad,1.3877787807814457e-17
4177,row_rank,0.0
4177,global_zscore,0.0
4178,raw,0.0
4178,min_shift,0.0
4178,row_zscore,5.551115123125783e-17
4178,row_mad,5.551115123125783e-17
4178,row_rank,0.0
4178,global_zscore,5.551115123125783e-17
4179,raw,0.0
4179,min_shift,0.0
4179,row_zscore,0.0
4179,row_mad,0.0
4179,row_rank,0.0
4179,global_zscore,2.7755575615628914e-17
4180,raw,1.1102230246251565e-16
4180,min_shift,1.1102230246251565e-16
4180,row_zscore,1.1102230246251565e-16
4180,row_mad,1.1102230246251565e-16
4180,row_rank,0.0
4180,global_zscore,0.0
4181,raw,0.0
4181,min_shift,0.0
4181,row_zscore,1.1102230246251565e-16
4181,row_mad,0.0
4181,row_rank,0.0
4181,global_zscore,0.0
4182,raw,1.1102230246251565e-16
4182,min_shift,1.1102230246251565e-16
4182,row_zscore,0.0
4182,row_mad,0.0
4182,row_rank,5.551115123125783e-17
4182,global_zscore,0.0
4183,raw,5.551115123125783e-17
4183,min_shift,5.551115123125783e-17
4183,row_zscore,6.938893903907228e-18
4183,row_mad,1.1102230246251565e-16
4183,row_rank,2.7755575615628914e-17
4183,global_zscore,0.0
4184,raw,0.0
4184,min_shift,0.0
4184,row_zscore,5.551115123125783e-17
4184,row_mad,0.0
4184,row_rank,0.0
4184,global_zscore,1.1102230246251565e-16
4185,raw,0.0
4185,min_shift,0.0
4185,row_zscore,0.0
4185,row_mad,0.0
4185,row_rank,0.0
4185,global_zscore,0.0
4186,raw,2.7755575615628914e-17
4186,min_shift,2.7755575615628914e-17
4186,row_zscore,2.7755575615628914e-17
4186,row_mad,0.0
4186,row_rank,0.0
4186,global_zscore,0.0
4187,raw,2.7755575615628914e-17
4187,min_shift,2.7755575615628914e-17
4187,row_zscore,5.551115123125783e-17
4187,row_mad,0.0
4187,row_rank,2.7755575615628914e-17
4187,global_zscore,0.0
4188,raw,0.0
4188,min_shift,0.0
4188,row_zscore,0.0
4188,row_mad,0.0
4188,row_rank,5.551115123125783e-17
4188,global_zscore,5.551115123125783e-17
4189,raw,0.0
4189,min_shift,0.0
4189,row_zscore,1.1102230246251565e-16
4189,row_mad,0.0
4189,row_rank,2.7755575615628914e-17
4189,global_zscore,5.551115123125783e-17
4190,raw,0.0
4190,min_shift,0.0
4190,row_zscore,0.0
4190,row_mad,0.0
4190,row_rank,5.551115123125783e-17
4190,global_zscore,5.551115123125783e-17
4191,raw,0.0
4191,min_shift,0.0
4191,row_zscore,0.0
4191,row_mad,1.1102230246251565e-16
4191,row_rank,2.7755575615628914e-17
4191,global_zscore,5.551115123125783e-17
4192,raw,0.0
4192,min_shift,0.0
4192,row_zscore,1.1102230246251565e-16
4192,row_mad,0.0
4192,row_rank,0.0
4192,global_zscore,0.0
4193,raw,0.0
4193,min_shift,0.0
4193,row_zscore,5.551115123125783e-17
4193,row_mad,0.0
4193,row_rank,0.0
4193,global_zscore,5.551115123125783e-17
4194,raw,5.551115123125783e-17
4194,min_shift,5.551115123125783e-17
4194,row_zscore,0.0
4194,row_mad,5.551115123125783e-17
4194,row_rank,0.0
4194,global_zscore,0.0
4195,raw,5.551115123125783e-17
4195,min_shift,5.551115123125783e-17
4195,row_zscore,5.551115123125783e-17
4195,row_mad,0.0
4195,row_rank,0.0
4195,global_zscore,5.551115123125783e-17
4196,raw,0.0
4196,min_shift,0.0
4196,row_zscore,5.551115123125783e-17
4196,row_mad,0.0
4196,row_rank,0.0
4196,global_zscore,0.0
4197,raw,0.0
4197,min_shift,0.0
4197,row_zscore,1.1102230246251565e-16
4197,row_mad,1.1102230246251565e-16
4197,row_rank,0.0
4197,global_zscore,0.0
4198,raw,0.0
4198,min_shift,0.0
4198,row_zscore,1.1102230246251565e-16
4198,row_mad,1.1102230246251565e-16
4198,row_rank,5.551115123125783e-17
4198,global_zscore,1.1102230246251565e-16
4199,raw,0.0
4199,min_shift,0.0
4199,row_zscore,0.0
4199,row_mad,0.0
4199,row_rank,0.0
4199,global_zscore,0.0
4200,raw,0.0
4200,min_shift,0.0
4200,row_zscore,0.0
4200,row_mad,0.0
4200,row_rank,0.0
4200,global_zscore,0.0
4201,raw,0.0
4201,min_shift,0.0
4201,row_zscore,2.0816681711721685e-17
4201,row_mad,5.551115123125783e-17
4201,row_rank,0.0
4201,global_zscore,0.0
4202,raw,2.7755575615628914e-17
4202,min_shift,2.7755575615628914e-17
4202,row_zscore,2.7755575615628914e-17
4202,row_mad,0.0
4202,row_rank,0.0
4202,global_zscore,5.551115123125783e-17
4203,raw,0.0
4203,min_shift,0.0
4203,row_zscore,0.0
4203,row_mad,0.0
4203,row_rank,0.0
4203,global_zscore,0.0
4204,raw,5.551115123125783e-17
4204,min_shift,5.551115123125783e-17
4204,row_zscore,0.0
4204,row_mad,0.0
4204,row_rank,0.0
4204,global_zscore,0.0
4205,raw,0.0
4205,min_shift,0.0
4205,row_zscore,5.551115123125783e-17
4205,row_mad,0.0
4205,row_rank,0.0
4205,global_zscore,0.0
4206,raw,0.0
4206,min_shift,0.0
4206,row_zscore,0.0
4206,row_mad,1.1102230246251565e-16
4206,row_rank,0.0
4206,global_zscore,0.0
4207,raw,0.0
4207,min_shift,0.0
4207,row_zscore,5.551115123125783e-17
4207,row_mad,0.0
4207,row_rank,0.0
4207,global_zscore,0.0
4208,raw,0.0
4208,min_shift,0.0
4208,row_zscore,0.0
4208,row_mad,0.0
4208,row_rank,0.0
4208,global_zscore,0.0
4209,raw,0.0
4209,min_shift,0.0
4209,row_zscore,1.1102230246251565e-16
4209,row_mad,1.1102230246251565e-16
4209,row_rank,0.0
4209,global_zscore,1.1102230246251565e-16
4210,raw,1.1102230246251565e-16
4210,min_shift,1.1102230246251565e-16
4210,row_zscore,0.0
4210,row_mad,1.1102230246251565e-16
4210,row_rank,0.0
4210,global_zscore,0.0
4211,raw,0.0
4211,min_shift,0.0
4211,row_zscore,2.7755575615628914e-17
4211,row_mad,0.0
4211,row_rank,0.0
4211,global_zscore,0.0
4212,raw,0.0
4212,min_shift,0.0
4212,row_zscore,5.551115123125783e-17
4212,row_mad,5.551115123125783e-17
4212,row_rank,0.0
4212,global_zscore,5.551115123125783e-17
4213,raw,0.0
4213,min_shift,0.0
4213,row_zscore,5.551115123125783e-17
4213,row_mad,5.551115123125783e-17
4213,row_rank,2.7755575615628914e-17
4213,global_zscore,2.7755575615628914e-17
4214,raw,5.551115123125783e-17
4214,min_shift,5.551115123125783e-17
4214,row_zscore,1.1102230246251565e-16
4214,row_mad,0.0
4214,row_rank,0.0
4214,global_zscore,0.0
4215,raw,0.0
4215,min_shift,0.0
4215,row_zscore,5.551115123125783e-17
4215,row_mad,0.0
4215,row_rank,5.551115123125783e-17
4215,global_zscore,1.1102230246251565e-16
4216,raw,0.0
4216,min_shift,0.0
4216,row_zscore,0.0
4216,row_mad,2.7755575615628914e-17
4216,row_rank,2.7755575615628914e-17
4216,global_zscore,0.0
4217,raw,5.551115123125783e-17
4217,min_shift,5.551115123125783e-17
4217,row_zscore,0.0
4217,row_mad,0.0
4217,row_rank,0.0
4217,global_zscore,0.0
4218,raw,5.551115123125783e-17
4218,min_shift,5.551115123125783e-17
4218,row_zscore,0.0
4218,row_mad,0.0
4218,row_rank,0.0
4218,global_zscore,0.0
4219,raw,5.551115123125783e-17
4219,min_shift,5.551115123125783e-17
4219,row_zscore,2.7755575615628914e-17
4219,row_mad,1.1102230246251565e-16
4219,row_rank,0.0
4219,global_zscore,0.0
4220,raw,5.551115123125783e-17
4220,min_shift,5.551115123125783e-17
4220,row_zscore,5.551115123125783e-17
4220,row_mad,5.551115123125783e-17
4220,row_rank,5.551115123125783e-17
4220,global_zscore,0.0
4221,raw,0.0
4221,min_shift,0.0
4221,row_zscore,0.0
4221,row_mad,2.220446049250313e-16
4221,row_rank,0.0
4221,global_zscore,0.0
4222,raw,0.0
4222,min_shift,0.0
4222,row_zscore,5.551115123125783e-17
4222,row_mad,0.0
4222,row_rank,0.0
4222,global_zscore,0.0
4223,raw,0.0
4223,min_shift,0.0
4223,row_zscore,2.7755575615628914e-17
4223,row_mad,0.0
4223,row_rank,0.0
4223,global_zscore,5.551115123125783e-17
4224,raw,0.0
4224,min_shift,0.0
4224,row_zscore,1.1102230246251565e-16
4224,row_mad,1.1102230246251565e-16
4224,row_rank,0.0
4224,global_zscore,5.551115123125783e-17
4225,raw,0.0
4225,min_shift,0.0
4225,row_zscore,5.551115123125783e-17
4225,row_mad,5.551115123125783e-17
4225,row_rank,2.7755575615628914e-17
4225,global_zscore,5.551115123125783e-17
4226,raw,0.0
4226,min_shift,0.0
4226,row_zscore,2.7755575615628914e-17
4226,row_mad,2.7755575615628914e-17
4226,row_rank,0.0
4226,global_zscore,0.0
4227,raw,0.0
4227,min_shift,0.0
4227,row_zscore,0.0
4227,row_mad,0.0
4227,row_rank,0.0
4227,global_zscore,0.0
4228,raw,2.7755575615628914e-17
4228,min_shift,2.7755575615628914e-17
4228,row_zscore,6.938893903907228e-18
4228,row_mad,0.0
4228,row_rank,0.0
4228,global_zscore,0.0
4229,raw,0.0
4229,min_shift,0.0
4229,row_zscore,1.3877787807814457e-17
4229,row_mad,4.440892098500626e-16
4229,row_rank,0.0
4229,global_zscore,0.0
4230,raw,0.0
4230,min_shift,0.0
4230,row_zscore,5.551115123125783e-17
4230,row_mad,1.1102230246251565e-16
4230,row_rank,5.551115123125783e-17
4230,global_zscore,1.1102230246251565e-16
4231,raw,1.1102230246251565e-16
4231,min_shift,1.1102230246251565e-16
4231,row_zscore,0.0
4231,row_mad,2.220446049250313e-16
4231,row_rank,0.0
4231,global_zscore,0.0
4232,raw,0.0
4232,min_shift,0.0
4232,row_zscore,1.1102230246251565e-16
4232,row_mad,1.1102230246251565e-16
4232,row_rank,5.551115123125783e-17
4232,global_zscore,0.0
4233,raw,1.1102230246251565e-16
4233,min_shift,1.1102230246251565e-16
4233,row_zscore,0.0
4233,row_mad,0.0
4233,row_rank,0.0
4233,global_zscore,0.0
4234,raw,2.7755575615628914e-17
4234,min_shift,2.7755575615628914e-17
4234,row_zscore,5.551115123125783e-17
4234,row_mad,0.0
4234,row_rank,0.0
4234,global_zscore,0.0
4235,raw,1.1102230246251565e-16
4235,min_shift,1.1102230246251565e-16
4235,row_zscore,0.0
4235,row_mad,0.0
4235,row_rank,5.551115123125783e-17
4235,global_zscore,0.0
4236,raw,0.0
4236,min_shift,0.0
4236,row_zscore,1.1102230246251565e-16
4236,row_mad,0.0
4236,row_rank,0.0
4236,global_zscore,2.7755575615628914e-17
4237,raw,0.0
4237,min_shift,0.0
4237,row_zscore,1.3877787807814457e-17
4237,row_mad,0.0
4237,row_rank,5.551115123125783e-17
4237,global_zscore,0.0
4238,raw,0.0
4238,min_shift,0.0
4238,row_zscore,0.0
4238,row_mad,1.1102230246251565e-16
4238,row_rank,0.0
4238,global_zscore,0.0
4239,raw,0.0
4239,min_shift,0.0
4239,row_zscore,1.1102230246251565e-16
4239,row_mad,0.0
4239,row_rank,0.0
4239,global_zscore,5.551115123125783e-17
4240,raw,0.0
4240,min_shift,0.0
4240,row_zscore,2.7755575615628914e-17
4240,row_mad,0.0
4240,row_rank,5.551115123125783e-17
4240,global_zscore,0.0
4241,raw,0.0
4241,min_shift,0.0
4241,row_zscore,1.1102230246251565e-16
4241,row_mad,2.220446049250313e-16
4241,row_rank,5.551115123125783e-17
4241,global_zscore,0.0
4242,raw,0.0
4242,min_shift,0.0
4242,row_zscore,0.0
4242,row_mad,0.0
4242,row_rank,0.0
4242,global_zscore,0.0
4243,raw,0.0
4243,min_shift,0.0
4243,row_zscore,0.0
4243,row_mad,1.1102230246251565e-16
4243,row_rank,0.0
4243,global_zscore,5.551115123125783e-17
4244,raw,0.0
4244,min_shift,0.0
4244,row_zscore,1.1102230246251565e-16
4244,row_mad,1.1102230246251565e-16
4244,row_rank,2.7755575615628914e-17
4244,global_zscore,0.0
4245,raw,0.0
4245,min_shift,0.0
4245,row_zscore,0.0
4245,row_mad,5.551115123125783e-17
4245,row_rank,5.551115123125783e-17
4245,global_zscore,0.0
4246,raw,0.0
4246,min_shift,0.0
4246,row_zscore,0.0
4246,row_mad,0.0
4246,row_rank,0.0
4246,global_zscore,0.0
4247,raw,5.551115123125783e-17
4247,min_shift,5.551115123125783e-17
4247,row_zscore,1.3877787807814457e-17
4247,row_mad,0.0
4247,row_rank,2.7755575615628914e-17
4247,global_zscore,5.551115123125783e-17
4248,raw,0.0
4248,min_shift,0.0
4248,row_zscore,0.0
4248,row_mad,5.551115123125783e-17
4248,row_rank,0.0
4248,global_zscore,5.551115123125783e-17
4249,raw,0.0
4249,min_shift,0.0
4249,row_zscore,5.551115123125783e-17
4249,row_mad,0.0
4249,row_rank,0.0
4249,global_zscore,5.551115123125783e-17
4250,raw,0.0
4250,min_shift,0.0
4250,row_zscore,5.551115123125783e-17
4250,row_mad,0.0
4250,row_rank,0.0
4250,global_zscore,1.1102230246251565e-16
4251,raw,0.0
4251,min_shift,0.0
4251,row_zscore,0.0
4251,row_mad,0.0
4251,row_rank,0.0
4251,global_zscore,0.0
4252,raw,0.0
4252,min_shift,0.0
4252,row_zscore,1.1102230246251565e-16
4252,row_mad,1.1102230246251565e-16
4252,row_rank,5.551115123125783e-17
4252,global_zscore,0.0
4253,raw,0.0
4253,min_shift,0.0
4253,row_zscore,5.551115123125783e-17
4253,row_mad,0.0
4253,row_rank,2.7755575615628914e-17
4253,global_zscore,0.0
4254,raw,1.3877787807814457e-17
4254,min_shift,1.3877787807814457e-17
4254,row_zscore,0.0
4254,row_mad,2.220446049250313e-16
4254,row_rank,0.0
4254,global_zscore,0.0
4255,raw,0.0
4255,min_shift,0.0
4255,row_zscore,1.1102230246251565e-16
4255,row_mad,1.1102230246251565e-16
4255,row_rank,5.551115123125783e-17
4255,global_zscore,0.0
4256,raw,0.0
4256,min_shift,0.0
4256,row_zscore,0.0
4256,row_mad,0.0
4256,row_rank,0.0
4256,global_zscore,0.0
4257,raw,0.0
4257,min_shift,0.0
4257,row_zscore,5.551115123125783e-17
4257,row_mad,5.551115123125783e-17
4257,row_rank,0.0
4257,global_zscore,0.0
4258,raw,0.0
4258,min_shift,0.0
4258,row_zscore,5.551115123125783e-17
4258,row_mad,0.0
4258,row_rank,0.0
4258,global_zscore,0.0
4259,raw,0.0
4259,min_shift,0.0
4259,row_zscore,1.1102230246251565e-16
4259,row_mad,0.0
4259,row_rank,0.0
4259,global_zscore,0.0
4260,raw,0.0
4260,min_shift,0.0
4260,row_zscore,1.1102230246251565e-16
4260,row_mad,0.0
4260,row_rank,2.7755575615628914e-17
4260,global_zscore,0.0
4261,raw,0.0
4261,min_shift,0.0
4261,row_zscore,0.0
4261,row_mad,1.1102230246251565e-16
4261,row_rank,0.0
4261,global_zscore,0.0
4262,raw,5.551115123125783e-17
4262,min_shift,5.551115123125783e-17
4262,row_zscore,0.0
4262,row_mad,0.0
4262,row_rank,2.7755575615628914e-17
4262,global_zscore,1.1102230246251565e-16
4263,raw,0.0
4263,min_shift,0.0
4263,row_zscore,5.551115123125783e-17
4263,row_mad,0.0
4263,row_rank,0.0
4263,global_zscore,0.0
4264,raw,0.0
4264,min_shift,0.0
4264,row_zscore,2.7755575615628914e-17
4264,row_mad,1.1102230246251565e-16
4264,row_rank,0.0
4264,global_zscore,0.0
4265,raw,2.7755575615628914e-17
4265,min_shift,2.7755575615628914e-17
4265,row_zscore,5.551115123125783e-17
4265,row_mad,1.1102230246251565e-16
4265,row_rank,2.7755575615628914e-17
4265,global_zscore,5.551115123125783e-17
4266,raw,2.7755575615628914e-17
4266,min_shift,2.7755575615628914e-17
4266,row_zscore,2.7755575615628914e-17
4266,row_mad,1.1102230246251565e-16
4266,row_rank,0.0
4266,global_zscore,0.0
4267,raw,0.0
4267,min_shift,0.0
4267,row_zscore,0.0
4267,row_mad,1.1102230246251565e-16
4267,row_rank,0.0
4267,global_zscore,0.0
4268,raw,2.7755575615628914e-17
4268,min_shift,2.7755575615628914e-17
4268,row_zscore,5.551115123125783e-17
4268,row_mad,0.0
4268,row_rank,0.0
4268,global_zscore,0.0
4269,raw,0.0
4269,min_shift,0.0
4269,row_zscore,0.0
4269,row_mad,5.551115123125783e-17
4269,row_rank,2.7755575615628914e-17
4269,global_zscore,0.0
4270,raw,0.0
4270,min_shift,0.0
4270,row_zscore,5.551115123125783e-17
4270,row_mad,0.0
4270,row_rank,0.0
4270,global_zscore,1.1102230246251565e-16
4271,raw,1.1102230246251565e-16
4271,min_shift,1.1102230246251565e-16
4271,row_zscore,5.551115123125783e-17
4271,row_mad,1.1102230246251565e-16
4271,row_rank,5.551115123125783e-17
4271,global_zscore,0.0
4272,raw,0.0
4272,min_shift,0.0
4272,row_zscore,2.7755575615628914e-17
4272,row_mad,0.0
4272,row_rank,0.0
4272,global_zscore,0.0
4273,raw,0.0
4273,min_shift,0.0
4273,row_zscore,0.0
4273,row_mad,0.0
4273,row_rank,5.551115123125783e-17
4273,global_zscore,0.0
4274,raw,0.0
4274,min_shift,0.0
4274,row_zscore,1.1102230246251565e-16
4274,row_mad,0.0
4274,row_rank,0.0
4274,global_zscore,0.0
4275,raw,2.7755575615628914e-17
4275,min_shift,2.7755575615628914e-17
4275,row_zscore,0.0
4275,row_mad,0.0
4275,row_rank,0.0
4275,global_zscore,0.0
4276,raw,0.0
4276,min_shift,0.0
4276,row_zscore,0.0
4276,row_mad,0.0
4276,row_rank,0.0
4276,global_zscore,0.0
4277,raw,2.7755575615628914e-17
4277,min_shift,2.7755575615628914e-17
4277,row_zscore,0.0
4277,row_mad,0.0
4277,row_rank,0.0
4277,global_zscore,0.0
4278,raw,0.0
4278,min_shift,0.0
4278,row_zscore,5.551115123125783e-17
4278,row_mad,1.1102230246251565e-16
4278,row_rank,5.551115123125783e-17
4278,global_zscore,0.0
4279,raw,0.0
4279,min_shift,0.0
4279,row_zscore,0.0
4279,row_mad,1.1102230246251565e-16
4279,row_rank,0.0
4279,global_zscore,0.0
4280,raw,0.0
4280,min_shift,0.0
4280,row_zscore,5.551115123125783e-17
4280,row_mad,5.551115123125783e-17
4280,row_rank,5.551115123125783e-17
4280,global_zscore,5.551115123125783e-17
4281,raw,0.0
4281,min_shift,0.0
4281,row_zscore,0.0
4281,row_mad,0.0
4281,row_rank,0.0
4281,global_zscore,0.0
4282,raw,2.7755575615628914e-17
4282,min_shift,2.7755575615628914e-17
4282,row_zscore,0.0
4282,row_mad,0.0
4282,row_rank,2.7755575615628914e-17
4282,global_zscore,5.551115123125783e-17
4283,raw,1.1102230246251565e-16
4283,min_shift,1.1102230246251565e-16
4283,row_zscore,1.1102230246251565e-16
4283,row_mad,1.3877787807814457e-17
4283,row_rank,5.551115123125783e-17
